epoch,if_octets_rx
1656294774,292141722838.5
1656294775,292142895437.75
1656294776,292144068037.0
1656294777,292145240636.25
1656294778,292146413235.5
1656294779,292147585834.5
1656294780,292148758433.75
1656294781,292149931033.0
1656294782,292151103632.25
1656294783,292152276231.5
1656294784,292153448830.5
1656294785,
1656294786,292155794029.0
1656294787,292156966628.25
1656294788,292158139227.5
1656294789,292159311826.75
1656294790,292160484425.75
1656294791,292161657025.0
1656294792,292162829624.25
1656294793,292164002223.5
1656294794,292165174822.75
1656294795,292166347421.75
1656294796,292167520021.0
1656294797,292168692620.25
1656294798,292169865219.5
1656294799,292171037818.75
1656294800,
1656294801,292173383017.0
1656294802,292174555616.25
1656294803,292175728215.5
1656294804,292176900814.75
1656294805,292178073414.0
1656294806,292179246013.0
1656294807,292180418612.25
1656294808,
1656294809,292182763810.75
1656294810,292183936410.0
1656294811,292185109009.0
1656294812,292186281608.25
1656294813,292187454207.5
1656294814,292188626806.75
1656294815,292189799406.0
1656294816,292190972005.0
1656294817,292192144604.25
1656294818,292193317203.5
1656294819,292194489802.75
1656294820,292195662402.0
1656294821,292196835001.25
1656294822,292198007600.25
1656294823,292199180199.5
1656294824,292200352798.75
1656294825,292201525398.0
1656294826,292202697997.25
1656294827,292203870596.25
1656294828,292205043195.5
1656294829,292206215794.75
1656294830,292207388394.0
1656294831,292208560993.25
1656294832,292209733592.25
1656294833,292210906191.5
1656294834,292212078790.75
1656294835,292213251390.0
1656294836,292214423989.25
1656294837,292215596588.25
1656294838,292216769187.5
1656294839,292217941786.75
1656294840,292219114386.0
1656294841,292220286985.25
1656294842,292221459584.5
1656294843,292222632183.5
1656294844,292223804782.75
1656294845,292224977382.0
1656294846,292226149981.25
1656294847,292227322580.5
1656294848,292228495179.5
1656294849,
1656294850,292230840378.0
1656294851,292232012977.25
1656294852,292233185576.5
1656294853,292234358175.5
1656294854,292235530774.75
1656294855,292236703374.0
1656294856,292237875973.25
1656294857,292239048572.5
1656294858,292240221171.75
1656294859,292241393770.75
1656294860,292242566370.0
1656294861,292243738969.25
1656294862,292244911568.5
1656294863,292246084167.75
1656294864,292247256766.75
1656294865,292248429366.0
1656294866,292249601965.25
1656294867,292250774564.5
1656294868,292251947163.75
1656294869,292253119762.75
1656294870,292254292362.0
1656294871,292255464961.25
1656294872,292256637560.5
1656294873,292257810159.75
1656294874,292258982759.0
1656294875,292260155358.0
1656294876,292261327957.25
1656294877,292262500556.5
1656294878,292263673155.75
1656294879,292264845755.0
1656294880,292266018354.0
1656294881,292267190953.25
1656294882,292268363552.5
1656294883,292269536151.75
1656294884,292270708751.0
1656294885,292271881350.0
1656294886,292273053949.25
1656294887,292274226548.5
1656294888,292275399147.75
1656294889,292276571747.0
1656294890,292277744346.25
1656294891,292278916945.25
1656294892,292280089544.5
1656294893,292281262143.75
1656294894,292282434743.0
1656294895,292283607342.25
1656294896,292284779941.25
1656294897,292285952540.5
1656294898,292287125139.75
1656294899,
1656294900,292289470338.25
1656294901,292290642937.25
1656294902,292291815536.5
1656294903,292292988135.75
1656294904,292294160735.0
1656294905,292295333334.25
1656294906,292296505933.25
1656294907,292297678532.5
1656294908,292298851131.75
1656294909,292300023731.0
1656294910,292301196330.25
1656294911,292302368929.5
1656294912,292303541528.5
1656294913,292304714127.75
1656294914,292305886727.0
1656294915,292307059326.25
1656294916,292308231925.5
1656294917,292309404524.5
1656294918,292310577123.75
1656294919,
1656294920,292312922322.25
1656294921,292314094921.5
1656294922,292315267520.5
1656294923,292316440119.75
1656294924,292317612719.0
1656294925,292318785318.25
1656294926,292319957917.5
1656294927,292321130516.75
1656294928,292322303115.75
1656294929,292323475715.0
1656294930,292324648314.25
1656294931,292325820913.5
1656294932,292326993512.75
1656294933,292328166111.75
1656294934,292329338711.0
1656294935,
1656294936,292331683909.5
1656294937,292332856508.75
1656294938,
1656294939,292335201707.0
1656294940,292336374306.25
1656294941,292337546905.5
1656294942,292338719504.75
1656294943,292339892104.0
1656294944,292341064703.0
1656294945,
1656294946,292343409901.5
1656294947,292344582500.75
1656294948,292345755100.0
1656294949,292346927699.0
1656294950,292348100298.25
1656294951,292349272897.5
1656294952,292350445496.75
1656294953,292351618096.0
1656294954,292352790695.0
1656294955,292353963294.25
1656294956,292355135893.5
1656294957,292356308492.75
1656294958,292357481092.0
1656294959,292358653691.0
1656294960,292359826290.25
1656294961,
1656294962,292362171488.75
1656294963,292363344088.0
1656294964,292364516687.25
1656294965,292365689286.25
1656294966,292366861885.5
1656294967,292368034484.75
1656294968,292369207084.0
1656294969,292370379683.25
1656294970,292371552282.25
1656294971,292372724881.5
1656294972,292373897480.75
1656294973,292375070080.0
1656294974,292376242679.25
1656294975,292377415278.25
1656294976,292378587877.5
1656294977,292379760476.75
1656294978,292380933076.0
1656294979,292382105675.25
1656294980,292383278274.5
1656294981,292384450873.5
1656294982,292385623472.75
1656294983,292386796072.0
1656294984,292387968671.25
1656294985,292389141270.5
1656294986,292390313869.5
1656294987,292391486468.75
1656294988,292392659068.0
1656294989,292393831667.25
1656294990,292395004266.5
1656294991,292396176865.5
1656294992,292397349464.75
1656294993,292398522064.0
1656294994,292399694663.25
1656294995,
1656294996,292402039861.75
1656294997,292403212460.75
1656294998,292404385060.0
1656294999,292405557659.25
1656295000,292406730258.5
1656295001,292407902857.75
1656295002,292409075456.75
1656295003,292410248056.0
1656295004,
1656295005,292412593254.5
1656295006,292413765853.75
1656295007,292414938452.75
1656295008,292416111052.0
1656295009,292417283651.25
1656295010,292418456250.5
1656295011,292419628849.75
1656295012,292420801449.0
1656295013,292421974048.0
1656295014,292423146647.25
1656295015,292424319246.5
1656295016,292425491845.75
1656295017,292426664445.0
1656295018,292427837044.0
1656295019,292429009643.25
1656295020,
1656295021,292431354841.75
1656295022,292432527441.0
1656295023,292433700040.0
1656295024,292434872639.25
1656295025,292436045238.5
1656295026,292437217837.75
1656295027,292438390437.0
1656295028,292439563036.0
1656295029,292440735635.25
1656295030,292441908234.5
1656295031,292443080833.75
1656295032,292444253433.0
1656295033,292445426032.25
1656295034,292446598631.25
1656295035,292447771230.5
1656295036,292448943829.75
1656295037,292450116429.0
1656295038,292451289028.25
1656295039,292452461627.25
1656295040,292453634226.5
1656295041,292454806825.75
1656295042,292455979425.0
1656295043,292457152024.25
1656295044,292458324623.25
1656295045,292459497222.5
1656295046,292460669821.75
1656295047,292461842421.0
1656295048,292463015020.25
1656295049,292464187619.5
1656295050,292465360218.5
1656295051,292466532817.75
1656295052,292467705417.0
1656295053,292468878016.25
1656295054,292470050615.5
1656295055,292471223214.5
1656295056,292472395813.75
1656295057,292473568413.0
1656295058,292474741012.25
1656295059,292475913611.5
1656295060,292477086210.5
1656295061,292478258809.75
1656295062,292479431409.0
1656295063,292480604008.25
1656295064,292481776607.5
1656295065,292482949206.75
1656295066,292484121805.75
1656295067,292485294405.0
1656295068,292486467004.25
1656295069,292487639603.5
1656295070,292488812202.75
1656295071,292489984801.75
1656295072,292491157401.0
1656295073,292492330000.25
1656295074,292493502599.5
1656295075,292494675198.75
1656295076,292495847797.75
1656295077,292497020397.0
1656295078,292498192996.25
1656295079,292499365595.5
1656295080,292500538194.75
1656295081,292501710793.75
1656295082,292502883393.0
1656295083,292504055992.25
1656295084,
1656295085,292506401190.75
1656295086,292507573790.0
1656295087,292508746389.0
1656295088,292509918988.25
1656295089,292511091587.5
1656295090,292512264186.75
1656295091,292513436786.0
1656295092,292514609385.0
1656295093,292515781984.25
1656295094,292516954583.5
1656295095,292518127182.75
1656295096,292519299782.0
1656295097,292520472381.0
1656295098,292521644980.25
1656295099,292522817579.5
1656295100,292523990178.75
1656295101,292525162778.0
1656295102,292526335377.25
1656295103,292527507976.25
1656295104,292528680575.5
1656295105,292529853174.75
1656295106,292531025774.0
1656295107,292532198373.25
1656295108,
1656295109,292534543571.5
1656295110,292535716170.75
1656295111,292536888770.0
1656295112,292538061369.25
1656295113,292539233968.25
1656295114,292540406567.5
1656295115,292541579166.75
1656295116,292542751766.0
1656295117,292543924365.25
1656295118,292545096964.5
1656295119,292546269563.5
1656295120,292547442162.75
1656295121,292548614762.0
1656295122,292549787361.25
1656295123,
1656295124,292552132559.5
1656295125,292553305158.75
1656295126,292554477758.0
1656295127,292555650357.25
1656295128,292556822956.5
1656295129,292557995555.5
1656295130,292559168154.75
1656295131,292560340754.0
1656295132,292561513353.25
1656295133,292562685952.5
1656295134,292563858551.75
1656295135,292565031150.75
1656295136,292566203750.0
1656295137,292567376349.25
1656295138,292568548948.5
1656295139,292569721547.75
1656295140,292570894146.75
1656295141,292572066746.0
1656295142,292573239345.25
1656295143,
1656295144,292575584543.75
1656295145,292576757142.75
1656295146,292577929742.0
1656295147,292579102341.25
1656295148,292580274940.5
1656295149,292581447539.75
1656295150,292582620138.75
1656295151,292583792738.0
1656295152,292584965337.25
1656295153,292586137936.5
1656295154,292587310535.75
1656295155,292588483135.0
1656295156,292589655734.0
1656295157,292590828333.25
1656295158,292592000932.5
1656295159,292593173531.75
1656295160,292594346131.0
1656295161,292595518730.0
1656295162,292596691329.25
1656295163,292597863928.5
1656295164,292599036527.75
1656295165,292600209127.0
1656295166,
1656295167,292602554325.25
1656295168,292603726924.5
1656295169,292604899523.75
1656295170,292606072123.0
1656295171,292607244722.25
1656295172,292608417321.25
1656295173,292609589920.5
1656295174,292610762519.75
1656295175,292611935119.0
1656295176,292613107718.25
1656295177,292614280317.25
1656295178,292615452916.5
1656295179,292616625515.75
1656295180,292617798115.0
1656295181,292618970714.25
1656295182,292620143313.25
1656295183,292621315912.5
1656295184,292622488511.75
1656295185,292623661111.0
1656295186,292624833710.25
1656295187,292626006309.5
1656295188,292627178908.5
1656295189,292628351507.75
1656295190,292629524107.0
1656295191,292630696706.25
1656295192,292631869305.5
1656295193,292633041904.5
1656295194,292634214503.75
1656295195,292635387103.0
1656295196,292636559702.25
1656295197,292637732301.5
1656295198,292638904900.5
1656295199,292640077499.75
1656295200,292641250099.0
1656295201,292642422698.25
1656295202,292643595297.5
1656295203,292644767896.5
1656295204,292645940495.75
1656295205,292647113095.0
1656295206,292648285694.25
1656295207,292649458293.5
1656295208,292650630892.75
1656295209,292651803491.75
1656295210,292652976091.0
1656295211,292654148690.25
1656295212,292655321289.5
1656295213,292656493888.75
1656295214,292657666487.75
1656295215,292658839087.0
1656295216,292660011686.25
1656295217,292661184285.5
1656295218,292662356884.75
1656295219,292663529483.75
1656295220,292664702083.0
1656295221,292665874682.25
1656295222,292667047281.5
1656295223,292668219880.75
1656295224,292669392480.0
1656295225,292670565079.0
1656295226,292671737678.25
1656295227,292672910277.5
1656295228,292674082876.75
1656295229,292675255476.0
1656295230,292676428075.0
1656295231,292677600674.25
1656295232,292678773273.5
1656295233,292679945872.75
1656295234,292681118472.0
1656295235,292682291071.0
1656295236,292683463670.25
1656295237,292684636269.5
1656295238,292685808868.75
1656295239,292686981468.0
1656295240,292688154067.25
1656295241,292689326666.25
1656295242,292690499265.5
1656295243,292691671864.75
1656295244,292692844464.0
1656295245,292694017063.25
1656295246,292695189662.25
1656295247,
1656295248,292697534860.75
1656295249,292698707460.0
1656295250,292699880059.25
1656295251,292701052658.25
1656295252,292702225257.5
1656295253,292703397856.75
1656295254,292704570456.0
1656295255,292705743055.25
1656295256,292706915654.5
1656295257,292708088253.5
1656295258,292709260852.75
1656295259,292710433452.0
1656295260,292711606051.25
1656295261,292712778650.5
1656295262,292713951249.5
1656295263,292715123848.75
1656295264,292716296448.0
1656295265,292717469047.25
1656295266,292718641646.5
1656295267,292719814245.5
1656295268,292720986844.75
1656295269,292722159444.0
1656295270,292723332043.25
1656295271,292724504642.5
1656295272,292725677241.5
1656295273,292726849840.75
1656295274,292728022440.0
1656295275,292729195039.25
1656295276,292730367638.5
1656295277,292731540237.75
1656295278,292732712836.75
1656295279,292733885436.0
1656295280,292735058035.25
1656295281,292736230634.5
1656295282,292737403233.75
1656295283,292738575832.75
1656295284,292739748432.0
1656295285,292740921031.25
1656295286,292742093630.5
1656295287,292743266229.75
1656295288,292744438828.75
1656295289,292745611428.0
1656295290,292746784027.25
1656295291,292747956626.5
1656295292,292749129225.75
1656295293,292750301825.0
1656295294,292751474424.0
1656295295,292752647023.25
1656295296,292753819622.5
1656295297,292754992221.75
1656295298,292756164821.0
1656295299,292757337420.0
1656295300,292758510019.25
1656295301,292759682618.5
1656295302,292760855217.75
1656295303,292762027817.0
1656295304,292763200416.0
1656295305,292764373015.25
1656295306,292765545614.5
1656295307,292766718213.75
1656295308,292767890813.0
1656295309,292769063412.25
1656295310,292770236011.25
1656295311,292771408610.5
1656295312,292772581209.75
1656295313,
1656295314,
1656295315,292776099007.25
1656295316,292777271606.5
1656295317,292778444205.75
1656295318,292779616805.0
1656295319,
1656295320,292781962003.25
1656295321,292783134602.5
1656295322,292784307201.75
1656295323,292785479801.0
1656295324,292786652400.25
1656295325,292787824999.25
1656295326,292788997598.5
1656295327,292790170197.75
1656295328,292791342797.0
1656295329,292792515396.25
1656295330,292793687995.5
1656295331,292794860594.5
1656295332,292796033193.75
1656295333,292797205793.0
1656295334,292798378392.25
1656295335,292799550991.5
1656295336,292800723590.5
1656295337,292801896189.75
1656295338,292803068789.0
1656295339,292804241388.25
1656295340,292805413987.5
1656295341,292806586586.5
1656295342,292807759185.75
1656295343,292808931785.0
1656295344,292810104384.25
1656295345,292811276983.5
1656295346,292812449582.75
1656295347,292813622181.75
1656295348,292814794781.0
1656295349,292815967380.25
1656295350,292817139979.5
1656295351,292818312578.75
1656295352,292819485177.75
1656295353,292820657777.0
1656295354,292821830376.25
1656295355,292823002975.5
1656295356,292824175574.75
1656295357,292825348173.75
1656295358,292826520773.0
1656295359,292827693372.25
1656295360,292828865971.5
1656295361,292830038570.75
1656295362,292831211170.0
1656295363,292832383769.0
1656295364,292833556368.25
1656295365,292834728967.5
1656295366,292835901566.75
1656295367,292837074166.0
1656295368,292838246765.0
1656295369,292839419364.25
1656295370,292840591963.5
1656295371,292841764562.75
1656295372,292842937162.0
1656295373,292844109761.0
1656295374,292845282360.25
1656295375,292846454959.5
1656295376,292847627558.75
1656295377,292848800158.0
1656295378,292849972757.25
1656295379,292851145356.25
1656295380,292852317955.5
1656295381,
1656295382,292854663154.0
1656295383,
1656295384,292857008352.25
1656295385,292858180951.5
1656295386,292859353550.75
1656295387,292860526150.0
1656295388,292861698749.25
1656295389,292862871348.25
1656295390,
1656295391,292865216546.75
1656295392,292866389146.0
1656295393,292867561745.25
1656295394,292868734344.25
1656295395,292869906943.5
1656295396,292871079542.75
1656295397,292872252142.0
1656295398,292873424741.25
1656295399,292874597340.5
1656295400,292875769939.5
1656295401,292876942538.75
1656295402,292878115138.0
1656295403,292879287737.25
1656295404,292880460336.5
1656295405,292881632935.5
1656295406,292882805534.75
1656295407,292883978134.0
1656295408,292885150733.25
1656295409,292886323332.5
1656295410,292887495931.5
1656295411,292888668530.75
1656295412,292889841130.0
1656295413,292891013729.25
1656295414,292892186328.5
1656295415,292893358927.75
1656295416,292894531526.75
1656295417,292895704126.0
1656295418,292896876725.25
1656295419,292898049324.5
1656295420,292899221923.75
1656295421,292900394522.75
1656295422,292901567122.0
1656295423,292902739721.25
1656295424,292903912320.5
1656295425,292905084919.75
1656295426,292906257518.75
1656295427,292907430118.0
1656295428,292908602717.25
1656295429,292909775316.5
1656295430,292910947915.75
1656295431,292912120515.0
1656295432,292913293114.0
1656295433,292914465713.25
1656295434,
1656295435,292916810911.75
1656295436,292917983511.0
1656295437,292919156110.0
1656295438,292920328709.25
1656295439,292921501308.5
1656295440,292922673907.75
1656295441,292923846507.0
1656295442,292925019106.0
1656295443,292926191705.25
1656295444,292927364304.5
1656295445,292928536903.75
1656295446,292929709503.0
1656295447,292930882102.25
1656295448,292932054701.25
1656295449,292933227300.5
1656295450,292934399899.75
1656295451,292935572499.0
1656295452,292936745098.25
1656295453,292937917697.25
1656295454,292939090296.5
1656295455,292940262895.75
1656295456,292941435495.0
1656295457,292942608094.25
1656295458,292943780693.25
1656295459,292944953292.5
1656295460,292946125891.75
1656295461,292947298491.0
1656295462,292948471090.25
1656295463,292949643689.25
1656295464,292950816288.5
1656295465,292951988887.75
1656295466,292953161487.0
1656295467,292954334086.25
1656295468,292955506685.5
1656295469,
1656295470,292957851883.75
1656295471,292959024483.0
1656295472,292960197082.25
1656295473,
1656295474,292962542280.5
1656295475,292963714879.75
1656295476,292964887479.0
1656295477,292966060078.25
1656295478,292967232677.5
1656295479,292968405276.5
1656295480,292969577875.75
1656295481,292970750475.0
1656295482,292971923074.25
1656295483,292973095673.5
1656295484,292974268272.75
1656295485,292975440871.75
1656295486,292976613471.0
1656295487,292977786070.25
1656295488,292978958669.5
1656295489,292980131268.75
1656295490,292981303867.75
1656295491,292982476467.0
1656295492,292983649066.25
1656295493,292984821665.5
1656295494,292985994264.75
1656295495,292987166863.75
1656295496,292988339463.0
1656295497,292989512062.25
1656295498,292990684661.5
1656295499,292991857260.75
1656295500,292993029860.0
1656295501,292994202459.0
1656295502,292995375058.25
1656295503,292996547657.5
1656295504,292997720256.75
1656295505,292998892856.0
1656295506,
1656295507,293001238054.25
1656295508,293002410653.5
1656295509,293003583252.75
1656295510,293004755852.0
1656295511,293005928451.0
1656295512,293007101050.25
1656295513,293008273649.5
1656295514,293009446248.75
1656295515,293010618848.0
1656295516,293011791447.0
1656295517,293012964046.25
1656295518,293014136645.5
1656295519,293015309244.75
1656295520,293016481844.0
1656295521,293017654443.25
1656295522,293018827042.25
1656295523,293019999641.5
1656295524,293021172240.75
1656295525,293022344840.0
1656295526,293023517439.25
1656295527,293024690038.25
1656295528,
1656295529,293027035236.75
1656295530,293028207836.0
1656295531,293029380435.25
1656295532,293030553034.25
1656295533,293031725633.5
1656295534,
1656295535,293034070832.0
1656295536,
1656295537,293036416030.5
1656295538,293037588629.5
1656295539,293038761228.75
1656295540,293039933828.0
1656295541,293041106427.25
1656295542,293042279026.5
1656295543,293043451625.5
1656295544,293044624224.75
1656295545,293045796824.0
1656295546,293046969423.25
1656295547,293048142022.5
1656295548,
1656295549,293050487220.75
1656295550,293051659820.0
1656295551,293052832419.25
1656295552,293054005018.5
1656295553,293055177617.75
1656295554,293056350216.75
1656295555,293057522816.0
1656295556,293058695415.25
1656295557,293059868014.5
1656295558,293061040613.75
1656295559,293062213212.75
1656295560,293063385812.0
1656295561,293064558411.25
1656295562,293065731010.5
1656295563,293066903609.75
1656295564,293068076208.75
1656295565,293069248808.0
1656295566,293070421407.25
1656295567,293071594006.5
1656295568,293072766605.75
1656295569,293073939205.0
1656295570,
1656295571,
1656295572,293077457002.5
1656295573,293078629601.75
1656295574,293079802201.0
1656295575,293080974800.0
1656295576,293082147399.25
1656295577,293083319998.5
1656295578,293084492597.75
1656295579,293085665197.0
1656295580,293086837796.0
1656295581,293088010395.25
1656295582,293089182994.5
1656295583,293090355593.75
1656295584,293091528193.0
1656295585,293092700792.0
1656295586,293093873391.25
1656295587,293095045990.5
1656295588,293096218589.75
1656295589,293097391189.0
1656295590,293098563788.25
1656295591,293099736387.25
1656295592,293100908986.5
1656295593,293102081585.75
1656295594,293103254185.0
1656295595,293104426784.25
1656295596,293105599383.25
1656295597,293106771982.5
1656295598,293107944581.75
1656295599,293109117181.0
1656295600,
1656295601,293111462379.25
1656295602,293112634978.5
1656295603,293113807577.75
1656295604,293114980177.0
1656295605,293116152776.25
1656295606,293117325375.5
1656295607,293118497974.5
1656295608,293119670573.75
1656295609,293120843173.0
1656295610,293122015772.25
1656295611,293123188371.5
1656295612,293124360970.5
1656295613,293125533569.75
1656295614,293126706169.0
1656295615,293127878768.25
1656295616,293129051367.5
1656295617,293130223966.5
1656295618,293131396565.75
1656295619,293132569165.0
1656295620,293133741764.25
1656295621,293134914363.5
1656295622,293136086962.75
1656295623,293137259561.75
1656295624,293138432161.0
1656295625,293139604760.25
1656295626,293140777359.5
1656295627,293141949958.75
1656295628,293143122557.75
1656295629,293144295157.0
1656295630,293145467756.25
1656295631,293146640355.5
1656295632,293147812954.75
1656295633,293148985553.75
1656295634,293150158153.0
1656295635,293151330752.25
1656295636,293152503351.5
1656295637,293153675950.75
1656295638,293154848549.75
1656295639,293156021149.0
1656295640,293157193748.25
1656295641,293158366347.5
1656295642,293159538946.75
1656295643,293160711546.0
1656295644,293161884145.0
1656295645,293163056744.25
1656295646,293164229343.5
1656295647,293165401942.75
1656295648,293166574542.0
1656295649,293167747141.0
1656295650,293168919740.25
1656295651,293170092339.5
1656295652,293171264938.75
1656295653,293172437538.0
1656295654,293173610137.0
1656295655,293174782736.25
1656295656,293175955335.5
1656295657,293177127934.75
1656295658,293178300534.0
1656295659,293179473133.25
1656295660,293180645732.25
1656295661,293181818331.5
1656295662,293182990930.75
1656295663,293184163530.0
1656295664,293185336129.25
1656295665,293186508728.25
1656295666,293187681327.5
1656295667,293188853926.75
1656295668,293190026526.0
1656295669,293191199125.25
1656295670,293192371724.25
1656295671,293193544323.5
1656295672,293194716922.75
1656295673,
1656295674,293197062121.25
1656295675,293198234720.5
1656295676,293199407319.5
1656295677,293200579918.75
1656295678,293201752518.0
1656295679,293202925117.25
1656295680,293204097716.5
1656295681,293205270315.5
1656295682,293206442914.75
1656295683,293207615514.0
1656295684,293208788113.25
1656295685,293209960712.5
1656295686,293211133311.5
1656295687,293212305910.75
1656295688,293213478510.0
1656295689,293214651109.25
1656295690,293215823708.5
1656295691,293216996307.75
1656295692,293218168906.75
1656295693,293219341506.0
1656295694,293220514105.25
1656295695,293221686704.5
1656295696,293222859303.75
1656295697,293224031902.75
1656295698,293225204502.0
1656295699,293226377101.25
1656295700,293227549700.5
1656295701,293228722299.75
1656295702,293229894898.75
1656295703,293231067498.0
1656295704,
1656295705,293233412696.5
1656295706,293234585295.75
1656295707,293235757894.75
1656295708,293236930494.0
1656295709,293238103093.25
1656295710,293239275692.5
1656295711,293240448291.75
1656295712,293241620891.0
1656295713,293242793490.0
1656295714,293243966089.25
1656295715,293245138688.5
1656295716,293246311287.75
1656295717,293247483887.0
1656295718,293248656486.0
1656295719,293249829085.25
1656295720,293251001684.5
1656295721,293252174283.75
1656295722,293253346883.0
1656295723,293254519482.0
1656295724,
1656295725,293256864680.5
1656295726,293258037279.75
1656295727,293259209879.0
1656295728,293260382478.25
1656295729,293261555077.25
1656295730,293262727676.5
1656295731,293263900275.75
1656295732,293265072875.0
1656295733,293266245474.25
1656295734,293267418073.25
1656295735,293268590672.5
1656295736,293269763271.75
1656295737,293270935871.0
1656295738,293272108470.25
1656295739,293273281069.25
1656295740,293274453668.5
1656295741,293275626267.75
1656295742,293276798867.0
1656295743,293277971466.25
1656295744,293279144065.5
1656295745,293280316664.5
1656295746,293281489263.75
1656295747,293282661863.0
1656295748,293283834462.25
1656295749,293285007061.5
1656295750,293286179660.5
1656295751,293287352259.75
1656295752,293288524859.0
1656295753,293289697458.25
1656295754,
1656295755,293292042656.5
1656295756,293293215255.75
1656295757,293294387855.0
1656295758,
1656295759,293296733053.5
1656295760,293297905652.5
1656295761,293299078251.75
1656295762,293300250851.0
1656295763,293301423450.25
1656295764,293302596049.5
1656295765,293303768648.75
1656295766,293304941247.75
1656295767,293306113847.0
1656295768,293307286446.25
1656295769,
1656295770,293309631644.75
1656295771,293310804243.75
1656295772,293311976843.0
1656295773,
1656295774,293314322041.5
1656295775,293315494640.75
1656295776,293316667239.75
1656295777,
1656295778,293319012438.25
1656295779,293320185037.5
1656295780,293321357636.75
1656295781,293322530236.0
1656295782,293323702835.0
1656295783,293324875434.25
1656295784,293326048033.5
1656295785,293327220632.75
1656295786,293328393232.0
1656295787,293329565831.0
1656295788,293330738430.25
1656295789,293331911029.5
1656295790,293333083628.75
1656295791,293334256228.0
1656295792,293335428827.0
1656295793,293336601426.25
1656295794,293337774025.5
1656295795,293338946624.75
1656295796,293340119224.0
1656295797,293341291823.25
1656295798,293342464422.25
1656295799,293343637021.5
1656295800,293344809620.75
1656295801,293345982220.0
1656295802,293347154819.25
1656295803,293348327418.25
1656295804,293349500017.5
1656295805,293350672616.75
1656295806,293351845216.0
1656295807,293353017815.25
1656295808,293354190414.25
1656295809,
1656295810,293356535612.75
1656295811,293357708212.0
1656295812,
1656295813,293360053410.5
1656295814,293361226009.5
1656295815,293362398608.75
1656295816,293363571208.0
1656295817,293364743807.25
1656295818,293365916406.5
1656295819,293367089005.5
1656295820,
1656295821,293369434204.0
1656295822,293370606803.25
1656295823,293371779402.5
1656295824,293372952001.5
1656295825,293374124600.75
1656295826,293375297200.0
1656295827,293376469799.25
1656295828,293377642398.5
1656295829,293378814997.5
1656295830,293379987596.75
1656295831,293381160196.0
1656295832,293382332795.25
1656295833,293383505394.5
1656295834,293384677993.75
1656295835,293385850592.75
1656295836,293387023192.0
1656295837,293388195791.25
1656295838,293389368390.5
1656295839,293390540989.75
1656295840,293391713588.75
1656295841,293392886188.0
1656295842,293394058787.25
1656295843,293395231386.5
1656295844,293396403985.75
1656295845,293397576584.75
1656295846,293398749184.0
1656295847,293399921783.25
1656295848,293401094382.5
1656295849,293402266981.75
1656295850,293403439581.0
1656295851,293404612180.0
1656295852,293405784779.25
1656295853,293406957378.5
1656295854,293408129977.75
1656295855,293409302577.0
1656295856,293410475176.0
1656295857,293411647775.25
1656295858,293412820374.5
1656295859,293413992973.75
1656295860,293415165573.0
1656295861,293416338172.0
1656295862,293417510771.25
1656295863,293418683370.5
1656295864,293419855969.75
1656295865,293421028569.0
1656295866,293422201168.25
1656295867,293423373767.25
1656295868,293424546366.5
1656295869,293425718965.75
1656295870,
1656295871,293428064164.25
1656295872,293429236763.25
1656295873,293430409362.5
1656295874,293431581961.75
1656295875,293432754561.0
1656295876,293433927160.25
1656295877,293435099759.25
1656295878,293436272358.5
1656295879,293437444957.75
1656295880,293438617557.0
1656295881,293439790156.25
1656295882,293440962755.25
1656295883,293442135354.5
1656295884,293443307953.75
1656295885,293444480553.0
1656295886,293445653152.25
1656295887,293446825751.5
1656295888,293447998350.5
1656295889,293449170949.75
1656295890,293450343549.0
1656295891,293451516148.25
1656295892,293452688747.5
1656295893,293453861346.5
1656295894,293455033945.75
1656295895,293456206545.0
1656295896,293457379144.25
1656295897,293458551743.5
1656295898,293459724342.5
1656295899,293460896941.75
1656295900,293462069541.0
1656295901,293463242140.25
1656295902,293464414739.5
1656295903,293465587338.75
1656295904,293466759937.75
1656295905,293467932537.0
1656295906,293469105136.25
1656295907,293470277735.5
1656295908,293471450334.75
1656295909,293472622933.75
1656295910,293473795533.0
1656295911,293474968132.25
1656295912,293476140731.5
1656295913,293477313330.75
1656295914,293478485929.75
1656295915,293479658529.0
1656295916,293480831128.25
1656295917,293482003727.5
1656295918,293483176326.75
1656295919,293484348926.0
1656295920,293485521525.0
1656295921,293486694124.25
1656295922,293487866723.5
1656295923,293489039322.75
1656295924,293490211922.0
1656295925,293491384521.0
1656295926,293492557120.25
1656295927,293493729719.5
1656295928,293494902318.75
1656295929,293496074918.0
1656295930,293497247517.0
1656295931,293498420116.25
1656295932,293499592715.5
1656295933,293500765314.75
1656295934,293501937914.0
1656295935,293503110513.25
1656295936,293504283112.25
1656295937,293505455711.5
1656295938,293506628310.75
1656295939,293507800910.0
1656295940,293508973509.25
1656295941,293510146108.25
1656295942,293511318707.5
1656295943,293512491306.75
1656295944,293513663906.0
1656295945,293514836505.25
1656295946,293516009104.25
1656295947,293517181703.5
1656295948,293518354302.75
1656295949,293519526902.0
1656295950,293520699501.25
1656295951,
1656295952,293523044699.5
1656295953,293524217298.75
1656295954,293525389898.0
1656295955,293526562497.25
1656295956,293527735096.5
1656295957,293528907695.5
1656295958,293530080294.75
1656295959,293531252894.0
1656295960,293532425493.25
1656295961,293533598092.5
1656295962,293534770691.5
1656295963,293535943290.75
