epoch,if_octets_rx
1655652877,15916051442496.0
1655652878,15916214477184.0
1655652879,15916377511872.0
1655652880,15916540546560.0
1655652881,15916703581248.0
1655652882,15916866615936.0
1655652883,15917029650624.0
1655652884,15917192685312.0
1655652885,15917355720000.0
1655652886,15917518754688.0
1655652887,15917681789376.0
1655652888,15917844824064.0
1655652889,15918007858752.0
1655652890,15918170893440.0
1655652891,15918333928128.0
1655652892,15918496962816.0
1655652893,15918659997504.0
1655652894,15918823032192.0
1655652895,15918986066880.0
1655652896,15919149101568.0
1655652897,15919312136256.0
1655652898,15919475170944.0
1655652899,15919638205632.0
1655652900,15919801240320.0
1655652901,15919964275008.0
1655652902,15920127309696.0
1655652903,15920290344384.0
1655652904,15920453379072.0
1655652905,15920616413760.0
1655652906,15920779448448.0
1655652907,15920942483136.0
1655652908,15921105517824.0
1655652909,15921268552512.0
1655652910,15921431587200.0
1655652911,15921594621888.0
1655652912,15921757656576.0
1655652913,15921920691264.0
1655652914,15922083725952.0
1655652915,15922246760640.0
1655652916,15922409795328.0
1655652917,15922572830016.0
1655652918,15922735864736.0
1655652919,15922898899424.0
1655652920,15923061934112.0
1655652921,15923224968800.0
1655652922,15923388003488.0
1655652923,15923551038176.0
1655652924,15923714072864.0
1655652925,15923877107552.0
1655652926,15924040142240.0
1655652927,15924203176928.0
1655652928,15924366211616.0
1655652929,15924529246304.0
1655652931,15924855315680.0
1655652932,15925018350368.0
1655652933,15925181385056.0
1655652934,15925344419744.0
1655652935,15925507454432.0
1655652936,15925670489120.0
1655652937,15925833523808.0
1655652938,15925996558496.0
1655652939,15926159593184.0
1655652940,15926322627872.0
1655652941,15926485662560.0
1655652942,15926648697248.0
1655652943,15926811731936.0
1655652944,15926974766624.0
1655652945,15927137801312.0
1655652946,15927300836000.0
1655652947,15927463870688.0
1655652948,15927626905376.0
1655652949,15927789940064.0
1655652950,15927952974752.0
1655652951,15928116009440.0
1655652952,15928279044128.0
1655652953,15928442078816.0
1655652954,15928605113504.0
1655652955,15928768148192.0
1655652956,15928931182880.0
1655652957,15929094217568.0
1655652958,15929257252256.0
1655652959,15929420286944.0
1655652960,15929583321632.0
1655652961,15929746356320.0
1655652962,15929909391008.0
1655652963,15930072425696.0
1655652964,15930235460384.0
1655652965,15930398495072.0
1655652966,15930561529760.0
1655652967,15930724564448.0
1655652968,15930887599136.0
1655652969,15931050633824.0
1655652970,15931213668512.0
1655652971,15931376703200.0
1655652972,15931539737888.0
1655652973,15931702772576.0
1655652974,15931865807264.0
1655652975,15932028841952.0
1655652976,15932191876640.0
1655652977,15932354911328.0
1655652978,15932517946016.0
1655652979,15932680980704.0
1655652980,15932844015392.0
1655652981,15933007050080.0
1655652982,15933170084768.0
1655652983,15933333119456.0
1655652984,15933496154144.0
1655652985,15933659188832.0
1655652986,15933822223520.0
1655652987,15933985258208.0
1655652988,15934148292896.0
1655652989,15934311327584.0
1655652990,15934474362272.0
1655652991,15934637396960.0
1655652992,15934800431648.0
1655652993,15934963466336.0
1655652994,15935126501024.0
1655652995,15935289535712.0
1655652996,15935452570400.0
1655652997,15935615605088.0
1655652998,15935778639776.0
1655652999,15935941674464.0
1655653000,15936104709152.0
1655653001,15936267743840.0
1655653002,15936430778528.0
1655653003,15936593813216.0
1655653005,15936919882592.0
1655653006,15937082917280.0
1655653007,15937245951968.0
1655653008,15937408986656.0
1655653009,15937572021344.0
1655653010,15937735056032.0
1655653011,15937898090720.0
1655653012,15938061125408.0
1655653013,15938224160096.0
1655653014,15938387194784.0
1655653015,15938550229472.0
1655653016,15938713264160.0
1655653017,15938876298848.0
1655653018,15939039333536.0
1655653019,15939202368224.0
1655653020,15939365402912.0
1655653021,15939528437600.0
1655653022,15939691472288.0
1655653023,15939854506976.0
1655653024,15940017541664.0
1655653025,15940180576352.0
1655653026,15940343611040.0
1655653027,15940506645728.0
1655653028,15940669680416.0
1655653029,15940832715104.0
1655653030,15940995749792.0
1655653031,15941158784480.0
1655653032,15941321819168.0
1655653033,15941484853856.0
1655653034,15941647888544.0
1655653035,15941810923232.0
1655653036,15941973957920.0
1655653037,15942136992608.0
1655653038,15942300027296.0
1655653039,15942463061984.0
1655653040,15942626096672.0
1655653041,15942789131360.0
1655653042,15942952166048.0
1655653043,15943115200736.0
1655653044,15943278235424.0
1655653045,15943441270112.0
1655653046,15943604304800.0
1655653047,15943767339488.0
1655653048,15943930374176.0
1655653049,15944093408864.0
1655653050,15944256443552.0
1655653051,15944419478240.0
1655653052,15944582512928.0
1655653053,15944745547616.0
1655653054,15944908582304.0
1655653055,15945071616992.0
1655653056,15945234651712.0
1655653057,15945397686400.0
1655653058,15945560721088.0
1655653059,15945723755776.0
1655653060,15945886790464.0
1655653061,15946049825152.0
1655653062,15946212859840.0
1655653063,15946375894528.0
1655653064,15946538929216.0
1655653065,15946701963904.0
1655653066,15946864998592.0
1655653067,15947028033280.0
1655653068,15947191067968.0
1655653069,15947354102656.0
1655653070,15947517137344.0
1655653071,15947680172032.0
1655653072,15947843206720.0
1655653073,15948006241408.0
1655653074,15948169276096.0
1655653075,15948332310784.0
1655653076,15948495345472.0
1655653077,15948658380160.0
1655653078,15948821414848.0
1655653079,15948984449536.0
1655653080,15949147484224.0
1655653081,15949310518912.0
1655653082,15949473553600.0
1655653083,15949636588288.0
1655653084,15949799622976.0
1655653085,15949962657664.0
1655653086,15950125692352.0
1655653087,15950288727040.0
1655653088,15950451761728.0
1655653089,15950614796416.0
1655653090,15950777831104.0
1655653091,15950940865792.0
1655653092,15951103900480.0
1655653093,15951266935168.0
1655653094,15951429969856.0
1655653095,15951593004544.0
1655653096,15951756039232.0
1655653097,15951919073920.0
1655653098,15952082108608.0
1655653099,15952245143296.0
1655653100,15952408177984.0
1655653101,15952571212672.0
1655653102,15952734247360.0
1655653103,15952897282048.0
1655653104,15953060316736.0
1655653105,15953223351424.0
1655653106,15953386386112.0
1655653107,15953549420800.0
1655653108,15953712455488.0
1655653109,15953875490176.0
1655653110,15954038524864.0
1655653111,15954201559552.0
1655653112,15954364594240.0
1655653113,15954527628928.0
1655653115,15954853698304.0
1655653116,15955016732992.0
1655653117,15955179767680.0
1655653118,15955342802368.0
1655653119,15955505837056.0
1655653120,15955668871744.0
1655653121,15955831906432.0
1655653122,15955994941120.0
1655653123,15956157975808.0
1655653124,15956321010496.0
1655653125,15956484045184.0
1655653126,15956647079872.0
1655653127,15956810114560.0
1655653128,15956973149248.0
1655653129,15957136183936.0
1655653130,15957299218624.0
1655653131,15957462253312.0
1655653132,15957625288000.0
1655653133,15957788322688.0
1655653134,15957951357376.0
1655653135,15958114392064.0
1655653136,15958277426752.0
1655653137,15958440461440.0
1655653138,15958603496128.0
1655653139,15958766530816.0
1655653140,15958929565504.0
1655653141,15959092600192.0
1655653142,15959255634880.0
1655653143,15959418669568.0
1655653144,15959581704256.0
1655653145,15959744738944.0
1655653146,15959907773632.0
1655653147,15960070808320.0
1655653148,15960233843008.0
1655653149,15960396877696.0
1655653150,15960559912384.0
1655653151,15960722947072.0
1655653152,15960885981760.0
1655653153,15961049016448.0
1655653154,15961212051136.0
1655653155,15961375085824.0
1655653156,15961538120512.0
1655653157,15961701155200.0
1655653158,15961864189888.0
1655653159,15962027224576.0
1655653160,15962190259264.0
1655653161,15962353293952.0
1655653162,15962516328640.0
1655653163,15962679363328.0
1655653164,15962842398016.0
1655653165,15963005432704.0
1655653166,15963168467392.0
1655653167,15963331502080.0
1655653168,15963494536768.0
1655653169,15963657571456.0
1655653170,15963820606144.0
1655653171,15963983640832.0
1655653172,15964146675520.0
1655653173,15964309710208.0
1655653174,15964472744896.0
1655653175,15964635779584.0
1655653176,15964798814272.0
1655653177,15964961848960.0
1655653178,15965124883648.0
1655653179,15965287918336.0
1655653180,15965450953024.0
1655653181,15965613987712.0
1655653182,15965777022400.0
1655653183,15965940057088.0
1655653184,15966103091776.0
1655653185,15966266126464.0
1655653186,15966429161152.0
1655653187,15966592195840.0
1655653188,15966755230528.0
1655653189,15966918265216.0
1655653190,15967081299904.0
1655653191,15967244334592.0
1655653192,15967407369280.0
1655653193,15967570403968.0
1655653194,15967733438688.0
1655653195,15967896473376.0
1655653196,15968059508064.0
1655653197,15968222542752.0
1655653198,15968385577440.0
1655653199,15968548612128.0
1655653200,15968711646816.0
1655653201,15968874681504.0
1655653202,15969037716192.0
1655653203,15969200750880.0
1655653204,15969363785568.0
1655653205,15969526820256.0
1655653206,15969689854944.0
1655653207,15969852889632.0
1655653208,15970015924320.0
1655653209,15970178959008.0
1655653210,15970341993696.0
1655653211,15970505028384.0
1655653212,15970668063072.0
1655653213,15970831097760.0
1655653214,15970994132448.0
1655653215,15971157167136.0
1655653216,15971320201824.0
1655653217,15971483236512.0
1655653218,15971646271200.0
1655653219,15971809305888.0
1655653220,15971972340576.0
1655653221,15972135375264.0
1655653222,15972298409952.0
1655653223,15972461444640.0
1655653224,15972624479328.0
1655653225,15972787514016.0
1655653226,15972950548704.0
1655653227,15973113583392.0
1655653228,15973276618080.0
1655653229,15973439652768.0
1655653230,15973602687456.0
1655653231,15973765722144.0
1655653232,15973928756832.0
1655653233,15974091791520.0
1655653234,15974254826208.0
1655653235,15974417860896.0
1655653236,15974580895584.0
1655653237,15974743930272.0
1655653238,15974906964960.0
1655653239,15975069999648.0
1655653240,15975233034336.0
1655653241,15975396069024.0
1655653242,15975559103712.0
1655653243,15975722138400.0
1655653244,15975885173088.0
1655653245,15976048207776.0
1655653246,15976211242464.0
1655653247,15976374277152.0
1655653248,15976537311840.0
1655653249,15976700346528.0
1655653250,15976863381216.0
1655653251,15977026415904.0
1655653252,15977189450592.0
1655653253,15977352485280.0
1655653254,15977515519968.0
1655653255,15977678554656.0
1655653256,15977841589344.0
1655653257,15978004624032.0
1655653258,15978167658720.0
1655653259,15978330693408.0
1655653260,15978493728096.0
1655653261,15978656762784.0
1655653262,15978819797472.0
1655653263,15978982832160.0
1655653264,15979145866848.0
1655653265,15979308901536.0
1655653266,15979471936224.0
1655653267,15979634970912.0
1655653268,15979798005600.0
1655653269,15979961040288.0
1655653270,15980124074976.0
1655653271,15980287109664.0
1655653272,15980450144352.0
1655653273,15980613179040.0
1655653274,15980776213728.0
1655653275,15980939248416.0
1655653276,15981102283104.0
1655653277,15981265317792.0
1655653278,15981428352480.0
1655653279,15981591387168.0
1655653280,15981754421856.0
1655653281,15981917456544.0
1655653282,15982080491232.0
1655653283,15982243525920.0
1655653284,15982406560608.0
1655653285,15982569595296.0
1655653286,15982732629984.0
1655653287,15982895664672.0
1655653288,15983058699360.0
1655653289,15983221734048.0
1655653290,15983384768736.0
1655653291,15983547803424.0
1655653292,15983710838112.0
1655653293,15983873872800.0
1655653294,15984036907488.0
1655653295,15984199942176.0
1655653296,15984362976864.0
1655653297,15984526011552.0
1655653298,15984689046240.0
1655653299,15984852080928.0
1655653300,15985015115616.0
1655653301,15985178150304.0
1655653302,15985341184992.0
1655653303,15985504219680.0
1655653304,15985667254368.0
1655653305,15985830289056.0
1655653306,15985993323744.0
1655653307,15986156358432.0
1655653308,15986319393120.0
1655653309,15986482427808.0
1655653310,15986645462496.0
1655653311,15986808497184.0
1655653312,15986971531872.0
1655653313,15987134566560.0
1655653314,15987297601248.0
1655653315,15987460635936.0
1655653316,15987623670624.0
1655653317,15987786705312.0
1655653318,15987949740000.0
1655653319,15988112774688.0
1655653320,15988275809376.0
1655653321,15988438844064.0
1655653322,15988601878752.0
1655653323,15988764913440.0
1655653325,15989090982816.0
1655653326,15989254017504.0
1655653327,15989417052192.0
1655653328,15989580086880.0
1655653329,15989743121568.0
1655653330,15989906156256.0
1655653331,15990069190944.0
1655653332,15990232225664.0
1655653333,15990395260352.0
1655653334,15990558295040.0
1655653335,15990721329728.0
1655653336,15990884364416.0
1655653337,15991047399104.0
1655653338,15991210433792.0
1655653339,15991373468480.0
1655653340,15991536503168.0
1655653341,15991699537856.0
1655653342,15991862572544.0
1655653343,15992025607232.0
1655653344,15992188641920.0
1655653345,15992351676608.0
1655653346,15992514711296.0
1655653347,15992677745984.0
1655653350,15993166850048.0
1655653351,15993329884736.0
1655653352,15993492919424.0
1655653353,15993655954112.0
1655653354,15993818988800.0
1655653355,15993982023488.0
1655653356,15994145058176.0
1655653357,15994308092864.0
1655653358,15994471127552.0
1655653359,15994634162240.0
1655653360,15994797196928.0
1655653361,15994960231616.0
1655653362,15995123266304.0
1655653363,15995286300992.0
1655653364,15995449335680.0
1655653365,15995612370368.0
1655653366,15995775405056.0
1655653367,15995938439744.0
1655653368,15996101474432.0
1655653369,15996264509120.0
1655653370,15996427543808.0
1655653371,15996590578496.0
1655653372,15996753613184.0
1655653373,15996916647872.0
1655653374,15997079682560.0
1655653375,15997242717248.0
1655653376,15997405751936.0
1655653377,15997568786624.0
1655653378,15997731821312.0
1655653379,15997894856000.0
1655653380,15998057890688.0
1655653381,15998220925376.0
1655653382,15998383960064.0
1655653383,15998546994752.0
1655653384,15998710029440.0
1655653385,15998873064128.0
1655653386,15999036098816.0
1655653387,15999199133504.0
1655653388,15999362168192.0
1655653389,15999525202880.0
1655653390,15999688237568.0
1655653391,15999851272256.0
1655653392,16000014306944.0
1655653393,16000177341632.0
1655653394,16000340376320.0
1655653395,16000503411008.0
1655653396,16000666445696.0
1655653397,16000829480384.0
1655653398,16000992515072.0
1655653399,16001155549760.0
1655653400,16001318584448.0
1655653401,16001481619136.0
1655653402,16001644653824.0
1655653403,16001807688512.0
1655653404,16001970723200.0
1655653405,16002133757888.0
1655653406,16002296792576.0
1655653407,16002459827264.0
1655653408,16002622861952.0
1655653409,16002785896640.0
1655653410,16002948931328.0
1655653411,16003111966016.0
1655653412,16003275000704.0
1655653413,16003438035392.0
1655653414,16003601070080.0
1655653415,16003764104768.0
1655653416,16003927139456.0
1655653417,16004090174144.0
1655653418,16004253208832.0
1655653419,16004416243520.0
1655653420,16004579278208.0
1655653421,16004742312896.0
1655653422,16004905347584.0
1655653423,16005068382272.0
1655653424,16005231416960.0
1655653425,16005394451648.0
1655653426,16005557486336.0
1655653427,16005720521024.0
1655653428,16005883555712.0
1655653429,16006046590400.0
1655653430,16006209625088.0
1655653431,16006372659776.0
1655653432,16006535694464.0
1655653433,16006698729152.0
1655653434,16006861763840.0
1655653435,16007024798528.0
1655653436,16007187833216.0
1655653437,16007350867904.0
1655653438,16007513902592.0
1655653439,16007676937280.0
1655653440,16007839971968.0
1655653441,16008003006656.0
1655653442,16008166041344.0
1655653443,16008329076032.0
1655653444,16008492110720.0
1655653445,16008655145408.0
1655653446,16008818180096.0
1655653447,16008981214784.0
1655653448,16009144249472.0
1655653449,16009307284160.0
1655653450,16009470318848.0
1655653451,16009633353536.0
1655653452,16009796388224.0
1655653453,16009959422912.0
1655653454,16010122457600.0
1655653455,16010285492288.0
1655653456,16010448526976.0
1655653457,16010611561664.0
1655653458,16010774596352.0
1655653459,16010937631040.0
1655653460,16011100665728.0
1655653461,16011263700416.0
1655653462,16011426735104.0
1655653463,16011589769792.0
1655653464,16011752804480.0
1655653465,16011915839168.0
1655653466,16012078873856.0
1655653467,16012241908544.0
1655653468,16012404943232.0
1655653469,16012567977952.0
1655653470,16012731012640.0
1655653471,16012894047328.0
1655653472,16013057082016.0
1655653473,16013220116704.0
1655653474,16013383151392.0
1655653475,16013546186080.0
1655653476,16013709220768.0
1655653477,16013872255456.0
1655653478,16014035290144.0
1655653479,16014198324832.0
1655653480,16014361359520.0
1655653481,16014524394208.0
1655653482,16014687428896.0
1655653483,16014850463584.0
1655653484,16015013498272.0
1655653485,16015176532960.0
1655653486,16015339567648.0
1655653487,16015502602336.0
1655653488,16015665637024.0
1655653489,16015828671712.0
1655653490,16015991706400.0
1655653491,16016154741088.0
1655653492,16016317775776.0
1655653493,16016480810464.0
1655653494,16016643845152.0
1655653495,16016806879840.0
1655653496,16016969914528.0
1655653497,16017132949216.0
1655653498,16017295983904.0
1655653499,16017459018592.0
1655653500,16017622053280.0
1655653501,16017785087968.0
1655653502,16017948122656.0
1655653503,16018111157344.0
1655653504,16018274192032.0
1655653505,16018437226720.0
1655653506,16018600261408.0
1655653507,16018763296096.0
1655653508,16018926330784.0
1655653509,16019089365472.0
1655653510,16019252400160.0
1655653511,16019415434848.0
1655653512,16019578469536.0
1655653513,16019741504224.0
1655653514,16019904538912.0
1655653515,16020067573600.0
1655653516,16020230608288.0
1655653517,16020393642976.0
1655653518,16020556677664.0
1655653519,16020719712352.0
1655653520,16020882747040.0
1655653521,16021045781728.0
1655653522,16021208816416.0
1655653523,16021371851104.0
1655653524,16021534885792.0
1655653525,16021697920480.0
1655653526,16021860955168.0
1655653527,16022023989856.0
1655653528,16022187024544.0
1655653529,16022350059232.0
1655653530,16022513093920.0
1655653531,16022676128608.0
1655653532,16022839163296.0
1655653533,16023002197984.0
1655653534,16023165232672.0
1655653535,16023328267360.0
1655653536,16023491302048.0
1655653537,16023654336736.0
1655653538,16023817371424.0
1655653539,16023980406112.0
1655653540,16024143440800.0
1655653541,16024306475488.0
1655653542,16024469510176.0
1655653543,16024632544864.0
1655653544,16024795579552.0
1655653545,16024958614240.0
1655653546,16025121648928.0
1655653547,16025284683616.0
1655653548,16025447718304.0
1655653549,16025610752992.0
1655653550,16025773787680.0
1655653551,16025936822368.0
1655653552,16026099857056.0
1655653553,16026262891744.0
1655653554,16026425926432.0
1655653555,16026588961120.0
1655653556,16026751995808.0
1655653557,16026915030496.0
1655653558,16027078065184.0
1655653559,16027241099872.0
1655653560,16027404134560.0
1655653561,16027567169248.0
1655653562,16027730203936.0
1655653563,16027893238624.0
1655653564,16028056273312.0
1655653565,16028219308000.0
1655653566,16028382342688.0
1655653567,16028545377376.0
1655653568,16028708412064.0
1655653569,16028871446752.0
1655653570,16029034481440.0
1655653571,16029197516128.0
1655653572,16029360550816.0
1655653573,16029523585504.0
1655653574,16029686620192.0
1655653575,16029849654880.0
1655653576,16030012689568.0
1655653577,16030175724256.0
1655653578,16030338758944.0
1655653579,16030501793632.0
1655653580,16030664828320.0
1655653581,16030827863008.0
1655653582,16030990897696.0
1655653583,16031153932384.0
1655653584,16031316967072.0
1655653585,16031480001760.0
1655653586,16031643036448.0
1655653587,16031806071136.0
1655653588,16031969105824.0
1655653589,16032132140512.0
1655653590,16032295175200.0
1655653591,16032458209888.0
1655653592,16032621244576.0
1655653593,16032784279264.0
1655653594,16032947313952.0
1655653595,16033110348640.0
1655653596,16033273383328.0
1655653597,16033436418016.0
1655653598,16033599452704.0
1655653599,16033762487392.0
1655653600,16033925522080.0
1655653601,16034088556768.0
1655653602,16034251591456.0
1655653603,16034414626144.0
1655653604,16034577660832.0
1655653605,16034740695520.0
1655653606,16034903730208.0
1655653607,16035066764928.0
1655653608,16035229799616.0
1655653609,16035392834304.0
1655653610,16035555868992.0
1655653611,16035718903680.0
1655653612,16035881938368.0
1655653613,16036044973056.0
1655653615,16036371042432.0
1655653616,16036534077120.0
1655653617,16036697111808.0
1655653618,16036860146496.0
1655653619,16037023181184.0
1655653620,16037186215872.0
1655653621,16037349250560.0
1655653622,16037512285248.0
1655653623,16037675319936.0
1655653624,16037838354624.0
1655653625,16038001389312.0
1655653626,16038164424000.0
1655653627,16038327458688.0
1655653628,16038490493376.0
1655653629,16038653528064.0
1655653630,16038816562752.0
1655653631,16038979597440.0
1655653632,16039142632128.0
1655653633,16039305666816.0
1655653634,16039468701504.0
1655653635,16039631736192.0
1655653636,16039794770880.0
1655653637,16039957805568.0
1655653638,16040120840256.0
1655653639,16040283874944.0
1655653640,16040446909632.0
1655653641,16040609944320.0
1655653642,16040772979008.0
1655653643,16040936013696.0
1655653644,16041099048384.0
1655653645,16041262083072.0
1655653646,16041425117760.0
1655653647,16041588152448.0
1655653648,16041751187136.0
1655653649,16041914221824.0
1655653650,16042077256512.0
1655653651,16042240291200.0
1655653652,16042403325888.0
1655653653,16042566360576.0
1655653654,16042729395264.0
1655653655,16042892429952.0
1655653656,16043055464640.0
1655653657,16043218499328.0
1655653658,16043381534016.0
1655653659,16043544568704.0
1655653660,16043707603392.0
1655653661,16043870638080.0
1655653662,16044033672768.0
1655653663,16044196707456.0
1655653664,16044359742144.0
1655653665,16044522776832.0
1655653666,16044685811520.0
1655653667,16044848846208.0
1655653668,16045011880896.0
1655653669,16045174915584.0
1655653670,16045337950272.0
1655653671,16045500984960.0
1655653672,16045664019648.0
1655653673,16045827054336.0
1655653674,16045990089024.0
1655653675,16046153123712.0
1655653676,16046316158400.0
1655653677,16046479193088.0
1655653678,16046642227776.0
1655653679,16046805262464.0
1655653680,16046968297152.0
1655653681,16047131331840.0
1655653682,16047294366528.0
1655653683,16047457401216.0
1655653684,16047620435904.0
1655653685,16047783470592.0
1655653686,16047946505280.0
1655653687,16048109539968.0
1655653688,16048272574656.0
1655653689,16048435609344.0
1655653690,16048598644032.0
1655653691,16048761678720.0
1655653692,16048924713408.0
1655653693,16049087748096.0
1655653694,16049250782784.0
1655653695,16049413817472.0
1655653696,16049576852160.0
1655653697,16049739886848.0
1655653698,16049902921536.0
1655653699,16050065956224.0
1655653700,16050228990912.0
1655653701,16050392025600.0
1655653702,16050555060288.0
1655653703,16050718094976.0
1655653704,16050881129664.0
1655653705,16051044164352.0
1655653706,16051207199040.0
1655653707,16051370233728.0
1655653708,16051533268416.0
1655653709,16051696303104.0
1655653710,16051859337792.0
1655653711,16052022372480.0
1655653712,16052185407168.0
1655653713,16052348441856.0
1655653714,16052511476544.0
1655653715,16052674511232.0
1655653716,16052837545920.0
1655653717,16053000580608.0
1655653718,16053163615296.0
1655653719,16053326649984.0
1655653720,16053489684672.0
1655653721,16053652719360.0
1655653722,16053815754048.0
1655653723,16053978788736.0
1655653724,16054141823424.0
1655653725,16054304858112.0
1655653726,16054467892800.0
1655653727,16054630927488.0
1655653728,16054793962176.0
1655653729,16054956996864.0
1655653730,16055120031552.0
1655653731,16055283066240.0
1655653732,16055446100928.0
1655653733,16055609135616.0
1655653734,16055772170304.0
1655653735,16055935204992.0
1655653736,16056098239680.0
1655653737,16056261274368.0
1655653738,16056424309056.0
1655653739,16056587343744.0
1655653740,16056750378432.0
1655653741,16056913413120.0
1655653742,16057076447808.0
1655653743,16057239482496.0
1655653744,16057402517184.0
1655653745,16057565551904.0
1655653746,16057728586592.0
1655653747,16057891621280.0
1655653748,16058054655968.0
1655653749,16058217690656.0
1655653750,16058380725344.0
1655653751,16058543760032.0
1655653752,16058706794720.0
1655653753,16058869829408.0
1655653754,16059032864096.0
1655653755,16059195898784.0
1655653756,16059358933472.0
1655653757,16059521968160.0
1655653758,16059685002848.0
1655653759,16059848037536.0
1655653760,16060011072224.0
1655653761,16060174106912.0
1655653762,16060337141600.0
1655653763,16060500176288.0
1655653764,16060663210976.0
1655653765,16060826245664.0
1655653766,16060989280352.0
1655653767,16061152315040.0
1655653768,16061315349728.0
1655653769,16061478384416.0
1655653770,16061641419104.0
1655653771,16061804453792.0
1655653772,16061967488480.0
1655653773,16062130523168.0
1655653774,16062293557856.0
1655653775,16062456592544.0
1655653776,16062619627232.0
1655653777,16062782661920.0
1655653778,16062945696608.0
1655653779,16063108731296.0
1655653780,16063271765984.0
1655653781,16063434800672.0
1655653782,16063597835360.0
1655653783,16063760870048.0
1655653784,16063923904736.0
1655653785,16064086939424.0
1655653786,16064249974112.0
1655653787,16064413008800.0
1655653788,16064576043488.0
1655653789,16064739078176.0
1655653790,16064902112864.0
1655653791,16065065147552.0
1655653792,16065228182240.0
1655653793,16065391216928.0
1655653794,16065554251616.0
1655653795,16065717286304.0
1655653796,16065880320992.0
1655653797,16066043355680.0
1655653798,16066206390368.0
1655653799,16066369425056.0
1655653801,16066695494432.0
1655653802,16066858529120.0
1655653803,16067021563808.0
1655653804,16067184598496.0
1655653805,16067347633184.0
1655653806,16067510667872.0
1655653807,16067673702560.0
1655653808,16067836737248.0
1655653809,16067999771936.0
1655653810,16068162806624.0
1655653811,16068325841312.0
1655653812,16068488876000.0
1655653813,16068651910688.0
1655653814,16068814945376.0
1655653815,16068977980064.0
1655653816,16069141014752.0
1655653817,16069304049440.0
1655653818,16069467084128.0
1655653819,16069630118816.0
1655653820,16069793153504.0
1655653821,16069956188192.0
1655653822,16070119222880.0
1655653823,16070282257568.0
1655653824,16070445292256.0
1655653825,16070608326944.0
1655653826,16070771361632.0
1655653827,16070934396320.0
1655653828,16071097431008.0
1655653829,16071260465696.0
1655653830,16071423500384.0
1655653831,16071586535072.0
1655653832,16071749569760.0
1655653833,16071912604448.0
1655653834,16072075639136.0
1655653835,16072238673824.0
1655653836,16072401708512.0
1655653837,16072564743200.0
1655653838,16072727777888.0
1655653839,16072890812576.0
1655653840,16073053847264.0
1655653841,16073216881952.0
1655653842,16073379916640.0
1655653843,16073542951328.0
1655653844,16073705986016.0
1655653845,16073869020704.0
1655653846,16074032055392.0
1655653847,16074195090080.0
1655653848,16074358124768.0
1655653849,16074521159456.0
1655653850,16074684194144.0
1655653851,16074847228832.0
1655653852,16075010263520.0
1655653853,16075173298208.0
1655653854,16075336332896.0
1655653855,16075499367584.0
1655653856,16075662402272.0
1655653857,16075825436960.0
1655653858,16075988471648.0
1655653859,16076151506336.0
1655653860,16076314541024.0
1655653861,16076477575712.0
1655653862,16076640610400.0
1655653863,16076803645088.0
1655653864,16076966679776.0
1655653865,16077129714464.0
1655653866,16077292749152.0
1655653867,16077455783840.0
1655653868,16077618818528.0
1655653869,16077781853216.0
1655653870,16077944887904.0
1655653871,16078107922592.0
1655653872,16078270957280.0
1655653873,16078433991968.0
1655653874,16078597026656.0
1655653875,16078760061344.0
1655653876,16078923096032.0
1655653877,16079086130720.0
1655653878,16079249165408.0
1655653879,16079412200096.0
1655653880,16079575234784.0
1655653881,16079738269472.0
1655653882,16079901304160.0
1655653883,16080064338880.0
1655653884,16080227373568.0
1655653885,16080390408256.0
1655653886,16080553442944.0
1655653887,16080716477632.0
1655653888,16080879512320.0
1655653889,16081042547008.0
1655653890,16081205581696.0
1655653891,16081368616384.0
1655653892,16081531651072.0
1655653893,16081694685760.0
1655653894,16081857720448.0
1655653895,16082020755136.0
1655653896,16082183789824.0
1655653897,16082346824512.0
1655653898,16082509859200.0
1655653899,16082672893888.0
1655653900,16082835928576.0
1655653901,16082998963264.0
1655653902,16083161997952.0
1655653903,16083325032640.0
1655653904,16083488067328.0
1655653905,16083651102016.0
1655653906,16083814136704.0
1655653907,16083977171392.0
1655653908,16084140206080.0
1655653909,16084303240768.0
1655653910,16084466275456.0
1655653911,16084629310144.0
1655653912,16084792344832.0
1655653913,16084955379520.0
1655653914,16085118414208.0
1655653915,16085281448896.0
1655653916,16085444483584.0
1655653917,16085607518272.0
1655653918,16085770552960.0
1655653919,16085933587648.0
1655653920,16086096622336.0
1655653921,16086259657024.0
1655653922,16086422691712.0
1655653923,16086585726400.0
1655653924,16086748761088.0
1655653925,16086911795776.0
1655653926,16087074830464.0
1655653927,16087237865152.0
1655653928,16087400899840.0
1655653929,16087563934528.0
1655653930,16087726969216.0
1655653931,16087890003904.0
1655653932,16088053038592.0
1655653933,16088216073280.0
1655653934,16088379107968.0
1655653935,16088542142656.0
1655653936,16088705177344.0
1655653937,16088868212032.0
1655653938,16089031246720.0
1655653939,16089194281408.0
1655653940,16089357316096.0
1655653941,16089520350784.0
1655653942,16089683385472.0
1655653943,16089846420160.0
1655653945,16090172489536.0
1655653946,16090335524224.0
1655653947,16090498558912.0
1655653948,16090661593600.0
1655653949,16090824628288.0
1655653950,16090987662976.0
1655653951,16091150697664.0
1655653952,16091313732352.0
1655653953,16091476767040.0
1655653954,16091639801728.0
1655653955,16091802836416.0
1655653956,16091965871104.0
1655653957,16092128905792.0
1655653958,16092291940480.0
1655653959,16092454975168.0
1655653960,16092618009856.0
1655653961,16092781044544.0
