epoch,shortterm,midterm,longterm
1656294443,70.42,70.032,69.86066666666666
1656294444,69.44,69.84,69.82866666666666
1656294445,69.46,69.648,69.79599999999998
1656294446,69.46,69.45599999999999,69.76466666666664
1656294447,69.46,69.452,69.64133333333331
1656294448,69.46,69.44200000000001,69.51799999999999
1656294449,69.42,69.434,69.39533333333333
1656294450,69.41,69.426,69.27199999999999
1656294451,69.42,69.418,69.14866666666667
1656294452,69.42,69.24799999999999,69.056
1656294453,69.42,69.08,68.962
1656294454,68.57,68.912,68.86800000000001
1656294455,68.57,68.74199999999999,68.77466666666668
1656294456,68.58,68.572,68.68066666666667
1656294457,68.57,68.46799999999999,68.55066666666669
1656294458,68.57,68.364,68.42133333333334
1656294459,68.05,68.258,68.29066666666667
1656294460,68.05,68.156,68.16066666666667
1656294461,68.05,68.05199999999999,68.03066666666666
1656294462,68.06,67.936,67.94599999999998
1656294463,68.05,67.82,67.86133333333332
1656294464,67.47,67.702,67.77533333333331
1656294465,67.47,67.584,67.68999999999998
1656294466,67.46,67.46799999999999,67.60466666666665
1656294467,67.47,67.434,67.52199999999998
1656294468,67.47,67.4,67.43933333333332
1656294469,67.3,67.366,67.35733333333333
1656294470,67.3,67.33,67.27399999999999
1656294471,67.29,67.294,67.192
1656294472,67.29,67.196,67.15733333333334
1656294473,67.29,67.09800000000001,67.122
1656294474,66.81,67.004,67.08733333333333
1656294475,66.81,66.908,67.05199999999999
1656294476,66.82,66.81400000000001,67.01666666666667
1656294477,66.81,66.842,67.02866666666665
1656294478,66.82,66.868,67.04066666666665
1656294479,66.95,66.892,67.05333333333331
1656294480,66.94,66.91799999999999,67.06599999999999
1656294481,66.94,66.942,67.07866666666665
1656294482,66.94,67.048,67.08533333333332
1656294483,66.94,67.156,67.092
1656294484,67.48,67.26400000000001,67.098
1656294485,67.48,67.37200000000001,67.10466666666667
1656294486,67.48,67.48000000000002,67.11066666666667
1656294487,67.48,67.36600000000001,67.07133333333334
1656294488,67.48,67.25200000000001,67.03266666666669
1656294489,66.91,67.138,66.99400000000001
1656294490,66.91,67.024,66.95533333333334
1656294491,66.91,66.91,66.91666666666667
1656294492,66.91,66.8,66.814
1656294493,66.91,66.69,66.71133333333333
1656294494,66.36,66.58,66.60866666666666
1656294495,66.36,66.47,66.506
1656294496,66.36,66.36,66.40333333333334
1656294497,66.36,66.276,66.35466666666667
1656294498,66.36,66.19200000000001,66.30666666666667
1656294499,65.94,66.108,66.25866666666666
1656294500,65.94,66.024,66.21000000000001
1656294501,65.94,65.94,66.16133333333333
1656294502,65.94,65.988,66.136
1656294503,65.94,66.03800000000001,66.11066666666666
1656294504,66.18,66.088,66.08466666666666
1656294505,66.19,66.13600000000001,66.05866666666665
1656294506,66.19,66.18400000000001,66.03266666666666
1656294507,66.18,66.144,66.272
1656294508,66.18,66.102,66.51066666666667
1656294509,65.98,66.058,66.74933333333334
1656294510,65.98,66.016,66.98800000000001
1656294511,65.97,65.974,67.22733333333335
1656294512,65.97,66.68400000000001,67.46866666666668
1656294513,65.97,67.392,67.70933333333335
1656294514,69.53,68.102,67.94933333333334
1656294515,69.52,68.812,68.19066666666667
1656294516,69.52,69.524,68.43400000000001
1656294517,69.52,69.578,68.67866666666667
1656294518,69.53,69.634,68.92333333333335
1656294519,69.8,69.688,69.16866666666667
1656294520,69.8,69.744,69.414
1656294521,69.79,69.804,69.65933333333332
1656294522,69.8,69.774,69.61799999999998
1656294523,69.83,69.744,69.57799999999999
1656294524,69.65,69.71600000000001,69.53799999999998
1656294525,69.65,69.686,69.49733333333332
1656294526,69.65,69.65,69.45599999999999
1656294527,69.65,69.50200000000001,69.36533333333334
1656294528,69.65,69.35600000000001,69.274
1656294529,68.91,69.21000000000001,69.18333333333334
1656294530,68.92,69.062,69.09266666666667
1656294531,68.92,68.914,69.00066666666667
1656294532,68.91,68.82000000000001,68.94333333333333
1656294533,68.91,68.72200000000001,68.886
1656294534,68.44,68.62400000000001,68.82866666666665
1656294535,68.43,68.53,68.77133333333333
1656294536,68.43,68.438,68.71399999999998
1656294537,68.44,68.50800000000001,68.69999999999999
1656294538,68.45,68.58000000000001,68.68533333333333
1656294539,68.79,68.65200000000002,68.67266666666666
1656294540,68.79,68.72200000000001,68.65933333333334
1656294541,68.79,68.79000000000002,68.64600000000002
1656294542,68.79,68.77200000000002,68.648
1656294543,68.79,68.75400000000002,68.65066666666667
1656294544,68.7,68.74200000000002,68.65333333333334
1656294545,68.7,68.72600000000001,68.65533333333333
1656294546,68.73,68.71000000000001,68.65733333333333
1656294547,68.71,68.664,68.63733333333334
1656294548,68.71,68.618,68.61733333333335
1656294549,68.47,68.566,68.59733333333334
1656294550,68.47,68.518,68.57733333333334
1656294551,68.47,68.47200000000001,68.55733333333335
1656294552,68.47,68.476,68.52600000000001
1656294553,68.48,68.48,68.49466666666669
1656294554,68.49,68.48400000000001,68.46066666666668
1656294555,68.49,68.488,68.42800000000001
1656294556,68.49,68.49000000000001,68.39533333333334
1656294557,68.49,68.438,68.36266666666668
1656294558,68.49,68.386,68.33000000000001
1656294559,68.23,68.33200000000001,68.29733333333334
1656294560,68.23,68.278,68.26533333333334
1656294561,68.22,68.224,68.23266666666667
1656294562,68.22,68.17399999999999,68.182
1656294563,68.22,68.12400000000001,68.13133333333333
1656294564,67.98,68.07600000000001,68.08133333333333
1656294565,67.98,68.03,68.03133333333332
1656294566,67.98,67.98400000000001,67.98133333333332
1656294567,67.99,67.93400000000001,68.04799999999999
1656294568,67.99,67.884,68.11466666666666
1656294569,67.73,67.836,68.18199999999999
1656294570,67.73,67.786,68.24933333333333
1656294571,67.74,67.736,68.316
1656294572,67.74,68.036,68.38
1656294573,67.74,68.336,68.44466666666665
1656294574,69.23,68.634,68.50866666666666
1656294575,69.23,68.932,68.57199999999999
1656294576,69.23,69.22800000000001,68.63533333333332
1656294577,69.23,69.17,68.66333333333331
1656294578,69.22,69.114,68.69133333333332
1656294579,68.94,69.05600000000001,68.71866666666665
1656294580,68.95,68.998,68.74533333333332
1656294581,68.94,68.942,68.77266666666667
1656294582,68.94,68.78399999999999,68.69666666666667
1656294583,68.94,68.62400000000001,68.62066666666668
1656294584,68.15,68.46600000000001,68.54466666666669
1656294585,68.15,68.30600000000001,68.46866666666668
1656294586,68.15,68.14800000000001,68.39333333333335
1656294587,68.14,68.13600000000001,68.30866666666667
1656294588,68.15,68.12400000000001,68.22266666666665
1656294589,68.09,68.11200000000001,68.13733333333333
1656294590,68.09,68.102,68.05199999999999
1656294591,68.09,68.09,67.96666666666667
1656294592,68.09,68.00600000000001,67.94466666666666
1656294593,68.09,67.92,67.92266666666667
1656294594,67.67,67.834,67.90066666666667
1656294595,67.66,67.74799999999999,67.87933333333334
1656294596,67.66,67.66199999999999,67.85733333333333
1656294597,67.66,67.69200000000001,67.80599999999998
1656294598,67.66,67.724,67.75466666666665
1656294599,67.82,67.756,67.70333333333332
1656294600,67.82,67.788,67.65133333333333
1656294601,67.82,67.82,67.59999999999998
1656294602,67.82,67.72,67.79333333333332
1656294603,67.82,67.62,67.98733333333332
1656294604,67.32,67.52,68.18133333333333
1656294605,67.32,67.41799999999999,68.37466666666667
1656294606,67.32,67.318,68.56866666666666
1656294607,67.31,67.968,68.72133333333333
1656294608,67.32,68.618,68.87400000000001
1656294609,70.57,69.268,69.02666666666667
1656294610,70.57,69.91799999999999,69.17866666666666
1656294611,70.57,70.568,69.33
1656294612,70.56,70.476,69.47266666666667
1656294613,70.57,70.384,69.61533333333333
1656294614,70.11,70.292,69.758
1656294615,70.11,70.2,69.90199999999999
1656294616,70.11,70.104,70.04533333333332
1656294617,70.1,69.974,69.99799999999998
1656294618,70.09,69.844,69.94933333333331
1656294619,69.46,69.714,69.90066666666665
1656294620,69.46,69.58800000000001,69.85333333333332
1656294621,69.46,69.464,69.80599999999997
1656294622,69.47,69.544,69.75266666666666
1656294623,69.47,69.62,69.69866666666667
1656294624,69.86,69.69600000000001,69.64466666666667
1656294625,69.84,69.772,69.59133333333332
1656294626,69.84,69.85000000000001,69.53933333333333
1656294627,69.85,69.74000000000001,69.52199999999999
1656294628,69.86,69.632,69.50466666666665
1656294629,69.31,69.524,69.48733333333332
1656294630,69.3,69.414,69.46933333333332
1656294631,69.3,69.304,69.45133333333334
1656294632,69.3,69.282,69.39600000000002
1656294633,69.31,69.262,69.34133333333335
1656294634,69.2,69.242,69.28666666666668
1656294635,69.2,69.22200000000001,69.23133333333335
1656294636,69.2,69.2,69.17466666666668
1656294637,69.2,69.16600000000001,69.14533333333335
1656294638,69.2,69.13000000000001,69.11666666666669
1656294639,69.03,69.09400000000001,69.08866666666668
1656294640,69.02,69.058,69.06066666666668
1656294641,69.02,69.02000000000001,69.03200000000001
1656294642,69.02,68.988,68.988
1656294643,69.01,68.958,68.944
1656294644,68.87,68.93,68.89999999999999
1656294645,68.87,68.902,68.85666666666665
1656294646,68.88,68.87599999999999,68.81266666666666
1656294647,68.88,68.81,68.756
1656294648,68.88,68.744,68.7
1656294649,68.54,68.676,68.64399999999999
1656294650,68.54,68.61000000000001,68.588
1656294651,68.54,68.54200000000002,68.53266666666666
1656294652,68.55,68.47,68.48599999999999
1656294653,68.54,68.39800000000001,68.43933333333332
1656294654,68.18,68.32600000000001,68.392
1656294655,68.18,68.25200000000001,68.34466666666665
1656294656,68.18,68.18,68.29733333333333
1656294657,68.18,68.17800000000001,68.22266666666665
1656294658,68.18,68.17600000000002,68.148
1656294659,68.17,68.174,68.07333333333332
1656294660,68.17,68.172,67.99733333333333
1656294661,68.17,68.17,67.92266666666667
1656294662,68.17,68.02000000000001,67.86733333333333
1656294663,68.17,67.87,67.81266666666667
1656294664,67.42,67.72,67.75733333333334
1656294665,67.42,67.56800000000001,67.70266666666667
1656294666,67.42,67.418,67.64800000000001
1656294667,67.41,67.404,67.57866666666668
1656294668,67.42,67.392,67.50933333333334
1656294669,67.35,67.378,67.44000000000001
1656294670,67.36,67.368,67.37066666666666
1656294671,67.35,67.356,67.30133333333333
1656294672,67.36,67.312,67.26133333333333
1656294673,67.36,67.266,67.222
1656294674,67.13,67.22200000000001,67.18266666666666
1656294675,67.13,67.176,67.14333333333333
1656294676,67.13,67.13,67.10333333333332
1656294677,67.13,67.068,67.08066666666667
1656294678,67.13,67.008,67.05733333333333
1656294679,66.82,66.94800000000001,67.03533333333334
1656294680,66.83,66.886,67.01133333333333
1656294681,66.83,66.824,66.988
1656294682,66.82,66.862,66.964
1656294683,66.82,66.898,66.94066666666667
1656294684,67.01,66.93599999999999,66.91733333333333
1656294685,67.01,66.97200000000001,66.89333333333333
1656294686,67.02,67.00999999999999,66.86933333333333
1656294687,67.0,66.962,66.86933333333332
1656294688,67.01,66.916,66.86866666666666
1656294689,66.77,66.868,66.868
1656294690,66.78,66.822,66.868
1656294691,66.78,66.774,66.868
1656294692,66.77,66.784,66.84533333333334
1656294693,66.77,66.792,66.82200000000002
1656294694,66.82,66.8,66.79800000000002
1656294695,66.82,66.80999999999999,66.77600000000001
1656294696,66.82,66.82,66.75266666666668
1656294697,66.82,66.78999999999999,66.75066666666667
1656294698,66.82,66.75800000000001,66.748
1656294699,66.67,66.726,66.74533333333333
1656294700,66.66,66.696,66.74333333333334
1656294701,66.66,66.66400000000002,66.74133333333334
1656294702,66.67,66.678,66.72933333333334
1656294703,66.66,66.694,66.71733333333334
1656294704,66.74,66.71000000000001,66.70533333333334
1656294705,66.74,66.72399999999999,66.69333333333334
1656294706,66.74,66.74,66.68133333333333
1656294707,66.74,66.72,66.67866666666667
1656294708,66.74,66.7,66.67666666666666
1656294709,66.64,66.68,66.67466666666667
1656294710,66.64,66.66000000000001,66.67266666666666
1656294711,66.64,66.64,66.67133333333334
1656294712,66.64,66.638,66.634
1656294713,66.64,66.636,66.596
1656294714,66.63,66.634,66.558
1656294715,66.63,66.634,66.52066666666667
1656294716,66.63,66.634,66.482
1656294717,66.64,66.54400000000001,66.42466666666665
1656294718,66.64,66.45200000000001,66.36733333333332
1656294719,66.18,66.36000000000001,66.31
1656294720,66.17,66.268,66.25266666666667
1656294721,66.17,66.17200000000001,66.19533333333334
1656294722,66.18,66.09200000000001,66.15733333333334
1656294723,66.16,66.01400000000001,66.12000000000002
1656294724,65.78,65.936,66.08200000000001
1656294725,65.78,65.856,66.04333333333334
1656294726,65.78,65.78,66.004
1656294727,65.78,65.836,65.95866666666667
1656294728,65.78,65.894,65.914
1656294729,66.06,65.95,65.86933333333333
1656294730,66.07,66.006,65.82333333333334
1656294731,66.06,66.06,65.77933333333334
1656294732,66.06,65.94800000000001,65.76400000000001
1656294733,66.05,65.834,65.74866666666667
1656294734,65.5,65.72200000000001,65.734
1656294735,65.5,65.608,65.71933333333332
1656294736,65.5,65.498,65.70466666666665
1656294737,65.49,65.50800000000001,65.66866666666665
1656294738,65.5,65.518,65.63199999999999
1656294739,65.55,65.53,65.59599999999999
1656294740,65.55,65.54400000000001,65.56066666666666
1656294741,65.56,65.55600000000001,65.52600000000001
1656294742,65.56,65.55000000000001,65.50800000000001
1656294743,65.56,65.54400000000001,65.49000000000002
1656294744,65.52,65.536,65.47200000000002
1656294745,65.52,65.53,65.45466666666668
1656294746,65.52,65.524,65.436
1656294747,65.53,65.46600000000001,65.41866666666667
1656294748,65.53,65.408,65.40133333333333
1656294749,65.23,65.35000000000001,65.38333333333333
1656294750,65.23,65.29,65.36533333333333
1656294751,65.23,65.22800000000001,65.34666666666665
1656294752,65.23,65.24000000000001,65.30466666666665
1656294753,65.22,65.25200000000001,65.26199999999999
1656294754,65.29,65.26400000000001,65.22066666666666
1656294755,65.29,65.27600000000001,65.17866666666666
1656294756,65.29,65.28800000000001,65.136
1656294757,65.29,65.208,65.10600000000001
1656294758,65.28,65.126,65.07533333333333
1656294759,64.89,65.048,65.04333333333334
1656294760,64.88,64.97000000000001,65.01333333333334
1656294761,64.9,64.89200000000001,64.98333333333333
1656294762,64.9,64.87,64.92133333333332
1656294763,64.89,64.84800000000001,64.85933333333332
1656294764,64.78,64.81800000000001,64.79733333333333
1656294765,64.77,64.79400000000001,64.73533333333333
1656294766,64.75,64.77000000000001,64.67466666666667
1656294767,64.78,64.686,64.80733333333333
1656294768,64.77,64.604,64.94
1656294769,64.36,64.52600000000001,65.07133333333333
1656294770,64.36,64.44200000000001,65.20266666666666
1656294771,64.36,64.362,65.33533333333332
1656294772,64.36,64.866,65.45266666666666
1656294773,64.37,65.368,65.56933333333333
1656294774,66.88,65.87,65.68733333333333
1656294775,66.87,66.37200000000001,65.80333333333333
1656294776,66.87,66.87400000000001,65.92
1656294777,66.87,66.80600000000001,66.064
1656294778,66.88,66.736,66.208
1656294779,66.54,66.666,66.352
1656294780,66.52,66.596,66.496
1656294781,66.52,66.524,66.64066666666666
1656294782,66.52,66.52,66.588
1656294783,66.52,66.52,66.53533333333333
1656294784,66.52,66.52,66.48266666666666
1656294785,66.52,66.52,66.42999999999999
1656294786,66.52,66.524,66.37666666666665
1656294787,66.52,66.438,66.31933333333332
1656294788,66.54,66.35000000000001,66.26399999999998
1656294789,66.09,66.262,66.20866666666666
1656294790,66.08,66.174,66.15333333333332
1656294791,66.08,66.08200000000001,66.098
1656294792,66.08,66.0,66.04666666666668
1656294793,66.08,65.92200000000001,65.99533333333335
1656294794,65.68,65.84400000000001,65.94400000000002
1656294795,65.69,65.766,65.89266666666668
1656294796,65.69,65.688,65.84
1656294797,65.69,65.702,65.78533333333333
1656294798,65.69,65.714,65.73066666666666
1656294799,65.75,65.726,65.67666666666666
1656294800,65.75,65.738,65.62266666666667
1656294801,65.75,65.75,65.56866666666667
1656294802,65.75,65.654,64.59000000000002
1656294803,65.75,65.55600000000001,63.60400000000001
1656294804,65.27,65.46,62.54866666666667
1656294805,65.26,65.364,61.535333333333334
1656294806,65.27,65.268,60.52333333333333
1656294807,65.27,62.41400000000001,59.675999999999995
1656294808,65.27,59.542,58.95866666666666
1656294809,51.0,56.46,58.207333333333324
1656294810,50.9,53.504,57.48799999999999
1656294811,49.86,50.55200000000001,56.62733333333333
1656294812,50.49,50.96000000000001,55.48933333333333
1656294813,50.51,51.778000000000006,54.353333333333325
1656294814,53.04,52.702000000000005,53.27266666666666
1656294815,54.99,53.596000000000004,52.19266666666666
1656294816,54.48,54.062,51.04
1656294817,54.96,53.09400000000001,51.11266666666667
1656294818,52.84,51.74,51.181333333333335
1656294819,48.2,50.656000000000006,51.28866666666667
1656294820,48.22,49.478,51.328
1656294821,49.06,48.506,51.37133333333334
1656294822,49.07,49.284,51.33800000000001
1656294823,47.98,50.026,51.174666666666674
1656294824,52.09,50.50800000000001,51.05733333333333
1656294825,51.93,50.910000000000004,50.88
1656294826,51.47,51.54600000000001,50.84266666666667
1656294827,51.08,51.636,51.55066666666667
1656294828,51.16,51.758,52.262666666666675
1656294829,52.54,52.00800000000001,52.92
1656294830,52.54,52.252,53.57866666666667
1656294831,52.72,52.476000000000006,54.30066666666667
1656294832,52.3,53.732000000000006,54.92466666666667
1656294833,52.28,55.004000000000005,55.55866666666666
1656294834,58.82,56.24400000000001,56.22333333333332
1656294835,58.9,57.574,56.917333333333325
1656294836,58.92,58.88,57.60533333333333
1656294837,58.95,59.406,58.273999999999994
1656294838,58.81,59.914,58.94
1656294839,61.45,60.41799999999999,59.59533333333333
1656294840,61.44,60.926,60.28000000000001
1656294841,61.44,61.46,60.96600000000001
1656294842,61.49,61.684000000000005,61.320000000000014
1656294843,61.48,61.90200000000001,61.66866666666668
1656294844,62.57,62.124,62.01533333333335
1656294845,62.53,62.34,62.36066666666668
1656294846,62.55,62.55800000000001,62.71533333333335
1656294847,62.57,62.870000000000005,62.92933333333335
1656294848,62.57,63.190000000000005,63.14400000000002
1656294849,64.13,63.504000000000005,63.35933333333334
1656294850,64.13,63.81600000000001,63.571333333333335
1656294851,64.12,64.128,63.784
1656294852,64.13,64.234,63.95466666666667
1656294853,64.13,64.34,64.12733333333333
1656294854,64.66,64.45,64.29866666666666
1656294855,64.66,64.558,64.46866666666665
1656294856,64.67,64.666,64.63933333333331
1656294857,64.67,64.75999999999999,64.70599999999999
1656294858,64.67,64.852,64.77333333333333
1656294859,65.13,64.94200000000001,64.84199999999998
1656294860,65.12,65.03200000000001,64.90999999999998
1656294861,65.12,65.124,64.97733333333333
1656294862,65.12,65.124,64.96733333333333
1656294863,65.13,65.128,64.95666666666666
1656294864,65.13,65.134,64.94533333333334
1656294865,65.14,65.14,64.934
1656294866,65.15,65.14200000000001,64.92266666666666
1656294867,65.15,65.018,64.86399999999999
1656294868,65.14,64.89,64.80533333333332
1656294869,64.51,64.76,64.74666666666666
1656294870,64.5,64.63,64.68799999999999
1656294871,64.5,64.502,64.62866666666665
1656294872,64.5,64.45,64.52133333333332
1656294873,64.5,64.398,64.41333333333333
1656294874,64.25,64.346,64.30466666666666
1656294875,64.24,64.294,64.196
1656294876,64.24,64.24199999999999,64.08866666666667
1656294877,64.24,64.096,64.07533333333335
1656294878,64.24,63.952,64.06266666666669
1656294879,63.52,63.808,64.05000000000003
1656294880,63.52,63.664,64.03733333333335
1656294881,63.52,63.522000000000006,64.02600000000001
1656294882,63.52,63.68000000000001,64.04200000000002
1656294883,63.53,63.83800000000001,64.05866666666667
1656294884,64.31,63.99600000000001,64.07533333333333
1656294885,64.31,64.15400000000001,64.092
1656294886,64.31,64.31400000000001,64.10866666666665
1656294887,64.31,64.35000000000001,64.20599999999997
1656294888,64.33,64.386,64.30399999999997
1656294889,64.49,64.422,64.40133333333331
1656294890,64.49,64.458,64.49866666666665
1656294891,64.49,64.49,64.59533333333333
1656294892,64.49,64.588,64.63266666666667
1656294893,64.49,64.688,64.67
1656294894,64.98,64.786,64.70733333333334
1656294895,64.99,64.88400000000001,64.74466666666666
1656294896,64.98,64.982,64.78066666666666
1656294897,64.98,64.96000000000001,64.78866666666666
1656294898,64.98,64.936,64.79666666666667
1656294899,64.87,64.91400000000002,64.80466666666666
1656294900,64.87,64.89200000000001,64.81333333333333
1656294901,64.87,64.87,64.822
1656294902,64.87,64.81800000000001,64.82733333333333
1656294903,64.87,64.766,64.832
1656294904,64.61,64.714,64.83733333333332
1656294905,64.61,64.664,64.842
1656294906,64.61,64.614,64.84666666666666
1656294907,64.62,64.70400000000001,65.07466666666666
1656294908,64.62,64.79400000000001,65.30266666666667
1656294909,65.06,64.884,65.53066666666666
1656294910,65.06,64.97,65.75866666666666
1656294911,65.06,65.056,65.986
1656294912,65.05,65.702,66.24466666666667
1656294913,65.05,66.348,66.50266666666667
1656294914,68.29,66.994,66.76066666666667
1656294915,68.29,67.642,67.01866666666668
1656294916,68.29,68.28800000000001,67.27600000000001
1656294917,68.29,68.328,67.47800000000001
1656294918,68.28,68.366,67.68066666666668
1656294919,68.49,68.404,67.882
1656294920,68.48,68.44399999999999,68.08466666666666
1656294921,68.48,68.48400000000001,68.286
1656294922,68.49,68.404,68.27666666666666
1656294923,68.48,68.328,68.26733333333333
1656294924,68.09,68.24799999999999,68.258
1656294925,68.1,68.168,68.24866666666667
1656294926,68.08,68.086,68.24000000000001
1656294927,68.09,68.098,68.23000000000002
1656294928,68.07,68.108,68.22066666666669
1656294929,68.15,68.12200000000001,68.21200000000002
1656294930,68.15,68.13400000000001,68.20266666666667
1656294931,68.15,68.15,68.19466666666666
1656294932,68.15,68.18800000000002,68.22533333333332
1656294933,68.15,68.22600000000001,68.25599999999999
1656294934,68.34,68.266,68.288
1656294935,68.34,68.306,68.31866666666666
1656294936,68.35,68.348,68.35066666666667
1656294937,68.35,68.39000000000001,68.33266666666667
1656294938,68.36,68.434,68.31466666666667
1656294939,68.55,68.476,68.29666666666667
1656294940,68.56,68.516,68.27933333333334
1656294941,68.56,68.554,68.26200000000001
1656294942,68.55,68.42,68.21933333333335
1656294943,68.55,68.284,68.17666666666668
1656294944,67.88,68.148,68.13400000000001
1656294945,67.88,68.016,68.09133333333335
1656294946,67.88,67.884,68.04800000000002
1656294947,67.89,67.84800000000001,68.00266666666668
1656294948,67.89,67.81200000000001,67.95600000000002
1656294949,67.7,67.778,67.91000000000001
1656294950,67.7,67.742,67.86466666666668
1656294951,67.71,67.706,67.81933333333335
1656294952,67.71,67.74000000000001,67.84666666666668
1656294953,67.71,67.772,67.87533333333334
1656294954,67.87,67.804,67.90266666666668
1656294955,67.86,67.836,67.93
1656294956,67.87,67.868,67.95800000000001
1656294957,67.87,67.952,67.92600000000002
1656294958,67.87,68.04200000000002,67.89333333333335
1656294959,68.29,68.126,67.86
1656294960,68.31,68.212,67.82666666666667
1656294961,68.29,68.30000000000001,67.79333333333332
1656294962,68.3,68.086,67.73466666666666
1656294963,68.31,67.86600000000001,67.67666666666665
1656294964,67.22,67.65,67.618
1656294965,67.21,67.432,67.55933333333333
1656294966,67.21,67.212,67.50133333333333
1656294967,67.21,67.166,67.34733333333334
1656294968,67.21,67.122,67.19266666666667
1656294969,66.99,67.07799999999999,67.03933333333333
1656294970,66.99,67.03399999999999,66.88533333333334
1656294971,66.99,66.992,66.73066666666666
1656294972,66.99,66.79,66.618
1656294973,67.0,66.59,66.50599999999999
1656294974,65.98,66.39,66.39399999999999
1656294975,65.99,66.19,66.282
1656294976,65.99,65.988,66.17
1656294977,65.99,65.898,66.10466666666669
1656294978,65.99,65.80600000000001,66.03933333333335
1656294979,65.53,65.714,65.97400000000002
1656294980,65.53,65.62200000000001,65.90866666666668
1656294981,65.53,65.53,65.84266666666667
1656294982,65.53,65.626,65.862
1656294983,65.53,65.72200000000001,65.88133333333333
1656294984,66.01,65.818,65.90133333333333
1656294985,66.01,65.914,65.92133333333332
1656294986,66.01,66.01,65.94133333333333
1656294987,66.01,66.06200000000001,65.99333333333334
1656294988,66.01,66.11600000000001,66.04533333333333
1656294989,66.27,66.172,66.09733333333334
1656294990,66.28,66.22800000000001,66.15066666666668
1656294991,66.29,66.284,66.20333333333333
1656294992,66.29,66.292,66.30533333333334
1656294993,66.29,66.298,66.40733333333334
1656294994,66.31,66.302,66.50933333333334
1656294995,66.31,66.31,66.61066666666667
1656294996,66.31,66.316,66.712
1656294997,66.33,66.56200000000001,66.79533333333335
1656294998,66.32,66.808,66.87866666666667
1656294999,67.54,67.054,66.96133333333334
1656295000,67.54,67.29400000000001,67.04333333333335
1656295001,67.54,67.536,67.12533333333334
1656295002,67.53,67.53200000000001,67.04
1656295003,67.53,67.53,66.95466666666667
1656295004,67.52,67.52799999999999,66.86933333333333
1656295005,67.53,67.526,66.78333333333333
1656295006,67.53,67.524,66.69733333333333
1656295007,67.52,67.026,66.52333333333333
1656295008,67.52,66.526,66.35
1656295009,65.03,66.026,66.17666666666665
1656295010,65.03,65.53,66.00399999999999
1656295011,65.03,65.03200000000001,65.83066666666666
1656295012,65.04,65.012,65.848
1656295013,65.03,64.994,65.86466666666666
1656295014,64.93,64.976,65.882
1656295015,64.94,64.956,65.9
1656295016,64.94,64.936,65.918
1656295017,64.94,65.506,66.07733333333334
1656295018,64.93,66.074,66.23666666666668
1656295019,67.78,66.644,66.39733333333335
1656295020,67.78,67.214,66.55733333333335
1656295021,67.79,67.786,66.71800000000002
1656295022,67.79,67.714,66.88533333333335
1656295023,67.79,67.64200000000001,67.052
1656295024,67.42,67.572,67.218
1656295025,67.42,67.50200000000001,67.38466666666667
1656295026,67.44,67.432,67.55133333333335
1656295027,67.44,67.436,67.50933333333334
1656295028,67.44,67.44,67.46733333333334
1656295029,67.44,67.438,67.42466666666668
1656295030,67.44,67.438,67.382
1656295031,67.43,67.436,67.33933333333333
1656295032,67.44,67.37800000000001,67.32266666666666
1656295033,67.43,67.32000000000001,67.306
1656295034,67.15,67.26400000000001,67.288
1656295035,67.15,67.206,67.27000000000001
1656295036,67.15,67.15,67.25200000000001
1656295037,67.15,67.15400000000001,67.21666666666667
1656295038,67.15,67.158,67.18066666666668
1656295039,67.17,67.162,67.14533333333334
1656295040,67.17,67.166,67.10933333333334
1656295041,67.17,67.17,67.07400000000001
1656295042,67.17,67.11800000000001,67.05600000000001
1656295043,67.17,67.06400000000001,67.03733333333335
1656295044,66.91,67.01,67.01866666666668
1656295045,66.9,66.95600000000002,67.0
1656295046,66.9,66.90200000000002,66.98133333333332
1656295047,66.9,66.89600000000002,66.91466666666666
1656295048,66.9,66.89000000000001,66.84866666666666
1656295049,66.88,66.88400000000001,66.78266666666666
1656295050,66.87,66.87800000000001,66.716
1656295051,66.87,66.87200000000001,66.64999999999999
1656295052,66.87,66.73000000000002,66.646
1656295053,66.87,66.59200000000001,66.64266666666667
1656295054,66.17,66.45400000000001,66.64066666666666
1656295055,66.18,66.31400000000002,66.63866666666667
1656295056,66.18,66.17600000000002,66.63466666666666
1656295057,66.17,66.31200000000001,66.61
1656295058,66.18,66.44600000000001,66.58533333333332
1656295059,66.85,66.584,66.56066666666666
1656295060,66.85,66.724,66.53599999999999
1656295061,66.87,66.85600000000001,66.51133333333333
1656295062,66.87,66.78800000000001,66.50466666666667
1656295063,66.84,66.718,66.49666666666666
1656295064,66.51,66.644,66.48866666666666
1656295065,66.5,66.57,66.482
1656295066,66.5,66.502,66.47466666666666
1656295067,66.5,66.414,66.38933333333333
1656295068,66.5,66.32600000000001,66.304
1656295069,66.07,66.238,66.21799999999999
1656295070,66.06,66.152,66.13133333333333
1656295071,66.06,66.066,66.04733333333333
1656295072,66.07,65.96600000000001,65.98333333333333
1656295073,66.07,65.868,65.92066666666666
1656295074,65.57,65.77199999999999,65.85733333333333
1656295075,65.57,65.672,65.794
1656295076,65.58,65.57399999999998,65.73066666666665
1656295077,65.57,65.57,65.67799999999998
1656295078,65.58,65.568,65.62599999999998
1656295079,65.55,65.562,65.57399999999998
1656295080,65.56,65.55799999999999,65.52133333333332
1656295081,65.55,65.55199999999999,65.46799999999998
1656295082,65.55,65.498,65.43333333333332
