epoch,if_packets_tx
1656294729,1388554746.8457031
1656294730,1388565060.5234375
1656294731,1388575374.1992188
1656294732,1388585687.8769531
1656294733,1388596001.5546875
1656294734,1388606315.2304688
1656294735,1388616628.9082031
1656294736,1388626942.5859375
1656294737,1388637256.2636719
1656294738,1388647569.9394531
1656294739,1388657883.6171875
1656294740,1388668197.2949219
1656294741,1388678510.9707031
1656294742,1388688824.6484375
1656294743,1388699138.3261719
1656294744,1388709452.0019531
1656294745,1388719765.6796875
1656294746,1388730079.3574219
1656294747,1388740393.0351562
1656294748,1388750706.7109375
1656294749,1388761020.3886719
1656294750,1388771334.0664062
1656294751,1388781647.7421875
1656294752,1388791961.4199219
1656294753,1388802275.0976562
1656294754,1388812588.7753906
1656294755,1388822902.4511719
1656294756,1388833216.1289062
1656294757,1388843529.8066406
1656294758,1388853843.4824219
1656294759,1388864157.1601562
1656294760,1388874470.8378906
1656294761,1388884784.515625
1656294762,1388895098.1914062
1656294763,1388905411.8691406
1656294764,1388915725.546875
1656294765,1388926039.2226562
1656294766,1388936352.9003906
1656294767,1388946666.578125
1656294768,1388956980.2558594
1656294769,1388967293.9316406
1656294770,1388977607.609375
1656294771,1388987921.2871094
1656294772,1388998234.9628906
1656294773,1389008548.640625
1656294774,1389018862.3183594
1656294775,1389029175.9960938
1656294776,1389039489.671875
1656294777,1389049803.3496094
1656294778,1389060117.0273438
1656294779,1389070430.703125
1656294780,1389080744.3808594
1656294781,1389091058.0585938
1656294782,1389101371.7363281
1656294783,1389111685.4121094
1656294784,1389121999.0898438
1656294785,1389132312.7675781
1656294786,1389142626.4433594
1656294787,1389152940.1210938
1656294788,1389163253.7988281
1656294789,1389173567.4765625
1656294790,1389183881.1523438
1656294791,1389194194.8300781
1656294792,1389204508.5078125
1656294793,1389214822.1835938
1656294794,1389225135.8613281
1656294795,1389235449.5390625
1656294796,1389245763.2167969
1656294797,1389256076.8925781
1656294798,1389266390.5703125
1656294799,1389276704.2480469
1656294800,1389287017.9238281
1656294801,1389297331.6015625
1656294802,1389307645.2792969
1656294803,1389317958.9570312
1656294804,1389328272.6328125
1656294805,1389338586.3105469
1656294806,1389348899.9882812
1656294807,1389359213.6640625
1656294808,1389369527.3417969
1656294809,1389379841.0195312
1656294810,1389390154.6972656
1656294811,1389400468.3730469
1656294812,1389410782.0507812
1656294813,1389421095.7285156
1656294814,1389431409.4042969
1656294815,1389441723.0820312
1656294816,1389452036.7597656
1656294817,1389462350.4375
1656294818,1389472664.1132812
1656294819,1389482977.7910156
1656294820,1389493291.46875
1656294821,1389503605.1445312
1656294822,1389513918.8222656
1656294823,1389524232.5
1656294824,1389534546.1777344
1656294825,1389544859.8535156
1656294826,1389555173.53125
1656294827,1389565487.2089844
1656294828,1389575800.8847656
1656294829,1389586114.5625
1656294830,1389596428.2402344
1656294831,1389606741.9179688
1656294832,1389617055.59375
1656294833,1389627369.2714844
1656294834,1389637682.9492188
1656294835,1389647996.625
1656294836,1389658310.3027344
1656294837,1389668623.9804688
1656294838,1389678937.6582031
1656294839,1389689251.3339844
1656294840,1389699565.0117188
1656294841,1389709878.6894531
1656294842,1389720192.3652344
1656294843,1389730506.0429688
1656294844,1389740819.7207031
1656294845,1389751133.3984375
1656294846,1389761447.0742188
1656294847,1389771760.7519531
1656294848,1389782074.4296875
1656294849,1389792388.1054688
1656294850,1389802701.7832031
1656294851,1389813015.4609375
1656294852,1389823329.1386719
1656294853,1389833642.8144531
1656294854,1389843956.4921875
1656294855,1389854270.1699219
1656294856,1389864583.8457031
1656294857,1389874897.5234375
1656294858,1389885211.2011719
1656294859,1389895524.8789062
1656294860,1389905838.5546875
1656294861,1389916152.2324219
1656294862,1389926465.9101562
1656294863,1389936779.5859375
1656294864,1389947093.2636719
1656294865,1389957406.9414062
1656294866,1389967720.6191406
1656294867,1389978034.2949219
1656294868,1389988347.9726562
1656294869,1389998661.6503906
1656294870,1390008975.3261719
1656294871,1390019289.0039062
1656294872,1390029602.6816406
1656294873,1390039916.359375
1656294874,1390050230.0351562
1656294875,1390060543.7128906
1656294876,1390070857.390625
1656294877,1390081171.0664062
1656294878,1390091484.7441406
1656294879,1390101798.421875
1656294880,1390112112.0996094
1656294881,1390122425.7753906
1656294882,1390132739.453125
1656294883,1390143053.1308594
1656294884,1390153366.8066406
1656294885,1390163680.484375
1656294886,1390173994.1621094
1656294887,1390184307.8398438
1656294888,1390194621.515625
1656294889,1390204935.1933594
1656294890,1390215248.8710938
1656294891,1390225562.546875
1656294892,1390235876.2246094
1656294893,1390246189.9023438
1656294894,1390256503.5800781
1656294895,1390266817.2558594
1656294896,1390277130.9335938
1656294897,1390287444.6113281
1656294898,1390297758.2871094
1656294899,1390308071.9648438
1656294900,1390318385.6425781
1656294901,1390328699.3203125
1656294902,1390339012.9960938
1656294903,1390349326.6738281
1656294904,1390359640.3515625
1656294905,1390369954.0273438
1656294906,1390380267.7050781
1656294907,1390390581.3828125
1656294908,1390400895.0585938
1656294909,1390411208.7363281
1656294910,1390421522.4140625
1656294911,1390431836.0917969
1656294912,1390442149.7675781
1656294913,1390452463.4453125
1656294914,1390462777.1230469
1656294915,1390473090.7988281
1656294916,1390483404.4765625
1656294917,1390493718.1542969
1656294918,1390504031.8320312
1656294919,1390514345.5078125
1656294920,1390524659.1855469
1656294921,1390534972.8632812
1656294922,1390545286.5390625
1656294923,1390555600.2167969
1656294924,1390565913.8945312
1656294925,1390576227.5722656
1656294926,1390586541.2480469
1656294927,1390596854.9257812
1656294928,1390607168.6035156
1656294929,1390617482.2792969
1656294930,1390627795.9570312
1656294931,1390638109.6347656
1656294932,1390648423.3125
1656294933,1390658736.9882812
1656294934,1390669050.6660156
1656294935,1390679364.34375
1656294936,1390689678.0195312
1656294937,1390699991.6972656
1656294938,1390710305.375
1656294939,1390720619.0527344
1656294940,1390730932.7285156
1656294941,1390741246.40625
1656294942,1390751560.0839844
1656294943,1390761873.7597656
1656294944,1390772187.4375
1656294945,1390782501.1152344
1656294946,1390792814.7929688
1656294947,1390803128.46875
1656294948,1390813442.1464844
1656294949,1390823755.8242188
1656294950,1390834069.5
1656294951,1390844383.1777344
1656294952,1390854696.8554688
1656294953,1390865010.5332031
1656294954,1390875324.2089844
1656294955,1390885637.8867188
1656294956,1390895951.5644531
1656294957,1390906265.2402344
1656294958,1390916578.9179688
1656294959,1390926892.5957031
1656294960,1390937206.2734375
1656294961,1390947519.9492188
1656294962,1390957833.6269531
1656294963,1390968147.3046875
1656294964,1390978460.9804688
1656294965,1390988774.6582031
1656294966,1390999088.3359375
1656294967,1391009402.0136719
1656294968,1391019715.6894531
1656294969,1391030029.3671875
1656294970,1391040343.0449219
1656294971,1391050656.7207031
1656294972,1391060970.3984375
1656294973,1391071284.0761719
1656294974,1391081597.7539062
1656294975,1391091911.4296875
1656294976,1391102225.1074219
1656294977,1391112538.7851562
1656294978,1391122852.4609375
1656294979,1391133166.1386719
1656294980,1391143479.8164062
1656294981,1391153793.4941406
1656294982,1391164107.1699219
1656294983,1391174420.8476562
1656294984,1391184734.5253906
1656294985,1391195048.2011719
1656294986,1391205361.8789062
1656294987,1391215675.5566406
1656294988,1391225989.234375
1656294989,1391236302.9101562
1656294990,1391246616.5878906
1656294991,1391256930.265625
1656294992,1391267243.9414062
1656294993,1391277557.6191406
1656294994,1391287871.296875
1656294995,1391298184.9746094
1656294996,1391308498.6503906
1656294997,1391318812.328125
1656294998,1391329126.0058594
1656294999,1391339439.6816406
1656295000,1391349753.359375
1656295001,1391360067.0371094
1656295002,1391370380.7148438
1656295003,1391380694.390625
1656295004,1391391008.0683594
1656295005,1391401321.7460938
1656295006,1391411635.421875
1656295007,1391421949.0996094
1656295008,1391432262.7773438
1656295009,1391442576.4550781
1656295010,1391452890.1308594
1656295011,1391463203.8085938
1656295012,1391473517.4863281
1656295013,1391483831.1621094
1656295014,1391494144.8398438
1656295015,1391504458.5175781
1656295016,1391514772.1953125
1656295017,1391525085.8710938
1656295018,1391535399.5488281
1656295019,1391545713.2265625
1656295020,1391556026.9023438
1656295021,1391566340.5800781
1656295022,1391576654.2578125
1656295023,1391586967.9355469
1656295024,1391597281.6113281
1656295025,1391607595.2890625
1656295026,1391617908.9667969
1656295027,1391628222.6425781
1656295028,1391638536.3203125
1656295029,1391648849.9980469
1656295030,1391659163.6757812
1656295031,1391669477.3515625
1656295032,1391679791.0292969
1656295033,1391690104.7070312
1656295034,1391700418.3828125
1656295035,1391710732.0605469
1656295036,1391721045.7382812
1656295037,1391731359.4160156
1656295038,1391741673.0917969
1656295039,1391751986.7695312
1656295040,1391762300.4472656
1656295041,1391772614.1230469
1656295042,1391782927.8007812
1656295043,1391793241.4785156
1656295044,1391803555.15625
1656295045,1391813868.8320312
1656295046,1391824182.5097656
1656295047,1391834496.1875
1656295048,1391844809.8632812
1656295049,1391855123.5410156
1656295050,1391865437.21875
1656295051,1391875750.8964844
1656295052,1391886064.5722656
1656295053,1391896378.25
1656295054,1391906691.9277344
1656295055,1391917005.6035156
1656295056,1391927319.28125
1656295057,1391937632.9589844
1656295058,1391947946.6367188
1656295059,1391958260.3125
1656295060,1391968573.9902344
1656295061,1391978887.6679688
1656295062,1391989201.34375
1656295063,1391999515.0214844
1656295064,1392009828.6992188
1656295065,1392020142.3769531
1656295066,1392030456.0527344
1656295067,1392040769.7304688
1656295068,1392051083.4082031
1656295069,1392061397.0839844
1656295070,1392071710.7617188
1656295071,1392082024.4394531
1656295072,1392092338.1171875
1656295073,1392102651.7929688
1656295074,1392112965.4707031
1656295075,1392123279.1484375
1656295076,1392133592.8242188
1656295077,1392143906.5019531
1656295078,1392154220.1796875
1656295079,1392164533.8554688
1656295080,1392174847.5332031
1656295081,1392185161.2109375
1656295082,1392195474.8886719
1656295083,1392205788.5644531
1656295084,1392216102.2421875
1656295085,1392226415.9199219
1656295086,1392236729.5957031
1656295087,1392247043.2734375
1656295088,1392257356.9511719
1656295089,1392267670.6289062
1656295090,1392277984.3046875
1656295091,1392288297.9824219
1656295092,1392298611.6601562
1656295093,1392308925.3359375
1656295094,1392319239.0136719
1656295095,1392329552.6914062
1656295096,1392339866.3691406
1656295097,1392350180.0449219
1656295098,1392360493.7226562
1656295099,1392370807.4003906
1656295100,1392381121.0761719
1656295101,1392391434.7539062
1656295102,1392401748.4316406
1656295103,1392412062.109375
1656295104,1392422375.7851562
1656295105,1392432689.4628906
1656295106,1392443003.140625
1656295107,1392453316.8164062
1656295108,1392463630.4941406
1656295109,1392473944.171875
1656295110,1392484257.8496094
1656295111,1392494571.5253906
1656295112,1392504885.203125
1656295113,1392515198.8808594
1656295114,1392525512.5566406
1656295115,1392535826.234375
1656295116,1392546139.9121094
1656295117,1392556453.5898438
1656295118,1392566767.265625
1656295119,1392577080.9433594
1656295120,1392587394.6210938
1656295121,1392597708.296875
1656295122,1392608021.9746094
1656295123,1392618335.6523438
1656295124,1392628649.3300781
1656295125,1392638963.0058594
1656295126,1392649276.6835938
1656295127,1392659590.3613281
1656295128,1392669904.0371094
1656295129,1392680217.7148438
1656295130,1392690531.3925781
1656295131,1392700845.0703125
1656295132,1392711158.7460938
1656295133,1392721472.4238281
1656295134,1392731786.1015625
1656295135,1392742099.7773438
1656295136,1392752413.4550781
1656295137,1392762727.1328125
1656295138,1392773040.8105469
1656295139,1392783354.4863281
1656295140,1392793668.1640625
1656295141,1392803981.8417969
1656295142,1392814295.5175781
1656295143,1392824609.1953125
1656295144,1392834922.8730469
1656295145,1392845236.5507812
1656295146,1392855550.2265625
1656295147,1392865863.9042969
1656295148,1392876177.5820312
1656295149,1392886491.2578125
1656295150,1392896804.9355469
1656295151,1392907118.6132812
1656295152,1392917432.2910156
1656295153,1392927745.9667969
1656295154,1392938059.6445312
1656295155,1392948373.3222656
1656295156,1392958686.9980469
1656295157,1392969000.6757812
1656295158,1392979314.3535156
1656295159,1392989628.03125
1656295160,1392999941.7070312
1656295161,1393010255.3847656
1656295162,1393020569.0625
1656295163,1393030882.7382812
1656295164,1393041196.4160156
1656295165,1393051510.09375
1656295166,1393061823.7714844
1656295167,1393072137.4472656
1656295168,1393082451.125
1656295169,1393092764.8027344
1656295170,1393103078.4785156
1656295171,1393113392.15625
1656295172,1393123705.8339844
1656295173,1393134019.5117188
1656295174,1393144333.1875
1656295175,1393154646.8652344
1656295176,1393164960.5429688
1656295177,1393175274.21875
1656295178,1393185587.8964844
1656295179,1393195901.5742188
1656295180,1393206215.2519531
1656295181,1393216528.9277344
1656295182,1393226842.6054688
1656295183,1393237156.2832031
1656295184,1393247469.9589844
1656295185,1393257783.6367188
1656295186,1393268097.3144531
1656295187,1393278410.9921875
1656295188,1393288724.6679688
1656295189,1393299038.3457031
1656295190,1393309352.0234375
1656295191,1393319665.6992188
1656295192,1393329979.3769531
1656295193,1393340293.0546875
1656295194,1393350606.7324219
1656295195,1393360920.4082031
1656295196,1393371234.0859375
1656295197,1393381547.7636719
1656295198,1393391861.4394531
1656295199,1393402175.1171875
1656295200,1393412488.7949219
1656295201,1393422802.4726562
1656295202,1393433116.1484375
1656295203,1393443429.8261719
1656295204,1393453743.5039062
1656295205,1393464057.1796875
1656295206,1393474370.8574219
1656295207,1393484684.5351562
1656295208,1393494998.2128906
1656295209,1393505311.8886719
1656295210,1393515625.5664062
1656295211,1393525939.2441406
1656295212,1393536252.9199219
1656295213,1393546566.5976562
1656295214,1393556880.2753906
1656295215,1393567193.953125
1656295216,1393577507.6289062
1656295217,1393587821.3066406
1656295218,1393598134.984375
1656295219,1393608448.6601562
1656295220,1393618762.3378906
1656295221,1393629076.015625
1656295222,1393639389.6933594
1656295223,1393649703.3691406
1656295224,1393660017.046875
1656295225,1393670330.7246094
1656295226,1393680644.4003906
1656295227,1393690958.078125
1656295228,1393701271.7558594
1656295229,1393711585.4335938
1656295230,1393721899.109375
1656295231,1393732212.7871094
1656295232,1393742526.4648438
1656295233,1393752840.140625
1656295234,1393763153.8183594
1656295235,1393773467.4960938
1656295236,1393783781.1738281
1656295237,1393794094.8496094
1656295238,1393804408.5273438
1656295239,1393814722.2050781
1656295240,1393825035.8808594
1656295241,1393835349.5585938
1656295242,1393845663.2363281
1656295243,1393855976.9140625
1656295244,1393866290.5898438
1656295245,1393876604.2675781
1656295246,1393886917.9453125
1656295247,1393897231.6210938
1656295248,1393907545.2988281
1656295249,1393917858.9765625
1656295250,1393928172.6523438
1656295251,1393938486.3300781
1656295252,1393948800.0078125
1656295253,1393959113.6855469
1656295254,1393969427.3613281
1656295255,1393979741.0390625
1656295256,1393990054.7167969
1656295257,1394000368.3925781
1656295258,1394010682.0703125
1656295259,1394020995.7480469
1656295260,1394031309.4257812
1656295261,1394041623.1015625
1656295262,1394051936.7792969
1656295263,1394062250.4570312
1656295264,1394072564.1328125
1656295265,1394082877.8105469
1656295266,1394093191.4882812
1656295267,1394103505.1660156
1656295268,1394113818.8417969
1656295269,1394124132.5195312
1656295270,1394134446.1972656
1656295271,1394144759.8730469
1656295272,1394155073.5507812
1656295273,1394165387.2285156
1656295274,1394175700.90625
1656295275,1394186014.5820312
1656295276,1394196328.2597656
1656295277,1394206641.9375
1656295278,1394216955.6132812
1656295279,1394227269.2910156
1656295280,1394237582.96875
1656295281,1394247896.6464844
1656295282,1394258210.3222656
1656295283,1394268524.0
1656295284,1394278837.6777344
1656295285,1394289151.3535156
1656295286,1394299465.03125
1656295287,1394309778.7089844
1656295288,1394320092.3867188
1656295289,1394330406.0625
1656295290,1394340719.7402344
1656295291,1394351033.4179688
1656295292,1394361347.09375
1656295293,1394371660.7714844
1656295294,1394381974.4492188
1656295295,1394392288.1269531
1656295296,1394402601.8027344
1656295297,1394412915.4804688
1656295298,1394423229.1582031
1656295299,1394433542.8339844
1656295300,1394443856.5117188
1656295301,1394454170.1894531
1656295302,1394464483.8671875
1656295303,1394474797.5429688
1656295304,1394485111.2207031
1656295305,1394495424.8984375
1656295306,1394505738.5742188
1656295307,1394516052.2519531
1656295308,1394526365.9296875
1656295309,1394536679.6074219
1656295310,1394546993.2832031
1656295311,1394557306.9609375
1656295312,1394567620.6386719
1656295313,1394577934.3144531
1656295314,1394588247.9921875
1656295315,1394598561.6699219
1656295316,1394608875.3476562
1656295317,1394619189.0234375
1656295318,1394629502.7011719
1656295319,1394639816.3789062
1656295320,1394650130.0546875
1656295321,1394660443.7324219
1656295322,1394670757.4101562
1656295323,1394681071.0878906
1656295324,1394691384.7636719
1656295325,1394701698.4414062
1656295326,1394712012.1191406
1656295327,1394722325.7949219
1656295328,1394732639.4726562
1656295329,1394742953.1503906
1656295330,1394753266.828125
1656295331,1394763580.5039062
1656295332,1394773894.1816406
1656295333,1394784207.859375
1656295334,1394794521.5351562
1656295335,1394804835.2128906
1656295336,1394815148.890625
1656295337,1394825462.5683594
1656295338,1394835776.2441406
1656295339,1394846089.921875
1656295340,1394856403.5996094
1656295341,1394866717.2753906
1656295342,1394877030.953125
1656295343,1394887344.6308594
1656295344,1394897658.3085938
1656295345,1394907971.984375
1656295346,1394918285.6621094
1656295347,1394928599.3398438
1656295348,1394938913.015625
1656295349,1394949226.6933594
1656295350,1394959540.3710938
1656295351,1394969854.0488281
1656295352,1394980167.7246094
1656295353,1394990481.4023438
1656295354,1395000795.0800781
1656295355,1395011108.7558594
1656295356,1395021422.4335938
1656295357,1395031736.1113281
1656295358,1395042049.7890625
1656295359,1395052363.4648438
1656295360,1395062677.1425781
1656295361,1395072990.8203125
1656295362,1395083304.4960938
1656295363,1395093618.1738281
1656295364,1395103931.8515625
1656295365,1395114245.5292969
1656295366,1395124559.2050781
1656295367,1395134872.8828125
1656295368,1395145186.5605469
1656295369,1395155500.2363281
1656295370,1395165813.9140625
1656295371,1395176127.5917969
1656295372,1395186441.2695312
1656295373,1395196754.9453125
1656295374,1395207068.6230469
1656295375,1395217382.3007812
1656295376,1395227695.9765625
1656295377,1395238009.6542969
1656295378,1395248323.3320312
1656295379,1395258637.0097656
1656295380,1395268950.6855469
1656295381,1395279264.3632812
1656295382,1395289578.0410156
1656295383,1395299891.7167969
1656295384,1395310205.3945312
1656295385,1395320519.0722656
1656295386,1395330832.75
1656295387,1395341146.4257812
1656295388,1395351460.1035156
1656295389,1395361773.78125
1656295390,1395372087.4570312
1656295391,1395382401.1347656
1656295392,1395392714.8125
1656295393,1395403028.4902344
1656295394,1395413342.1660156
1656295395,1395423655.84375
1656295396,1395433969.5214844
1656295397,1395444283.1972656
1656295398,1395454596.875
1656295399,1395464910.5527344
1656295400,1395475224.2304688
1656295401,1395485537.90625
1656295402,1395495851.5839844
1656295403,1395506165.2617188
1656295404,1395516478.9375
1656295405,1395526792.6152344
1656295406,1395537106.2929688
1656295407,1395547419.9707031
1656295408,1395557733.6464844
1656295409,1395568047.3242188
1656295410,1395578361.0019531
1656295411,1395588674.6777344
1656295412,1395598988.3554688
1656295413,1395609302.0332031
1656295414,1395619615.7109375
1656295415,1395629929.3867188
1656295416,1395640243.0644531
1656295417,1395650556.7421875
1656295418,1395660870.4179688
1656295419,1395671184.0957031
1656295420,1395681497.7734375
1656295421,1395691811.4492188
1656295422,1395702125.1269531
1656295423,1395712438.8046875
1656295424,1395722752.4824219
1656295425,1395733066.1582031
1656295426,1395743379.8359375
1656295427,1395753693.5136719
1656295428,1395764007.1894531
1656295429,1395774320.8671875
1656295430,1395784634.5449219
1656295431,1395794948.2226562
1656295432,1395805261.8984375
1656295433,1395815575.5761719
1656295434,1395825889.2539062
1656295435,1395836202.9296875
1656295436,1395846516.6074219
1656295437,1395856830.2851562
1656295438,1395867143.9628906
1656295439,1395877457.6386719
1656295440,1395887771.3164062
1656295441,1395898084.9941406
1656295442,1395908398.6699219
1656295443,1395918712.3476562
1656295444,1395929026.0253906
1656295445,1395939339.703125
1656295446,1395949653.3789062
1656295447,1395959967.0566406
1656295448,1395970280.734375
1656295449,1395980594.4101562
1656295450,1395990908.0878906
1656295451,1396001221.765625
1656295452,1396011535.4433594
1656295453,1396021849.1191406
1656295454,1396032162.796875
1656295455,1396042476.4746094
1656295456,1396052790.1503906
1656295457,1396063103.828125
1656295458,1396073417.5058594
1656295459,1396083731.1835938
1656295460,1396094044.859375
1656295461,1396104358.5371094
1656295462,1396114672.2148438
1656295463,1396124985.890625
1656295464,1396135299.5683594
1656295465,1396145613.2460938
1656295466,1396155926.9238281
1656295467,1396166240.5996094
1656295468,1396176554.2773438
1656295469,1396186867.9550781
1656295470,1396197181.6308594
1656295471,1396207495.3085938
1656295472,1396217808.9863281
1656295473,1396228122.6640625
1656295474,1396238436.3398438
1656295475,1396248750.0175781
1656295476,1396259063.6953125
1656295477,1396269377.3710938
1656295478,1396279691.0488281
1656295479,1396290004.7265625
1656295480,1396300318.4042969
1656295481,1396310632.0800781
1656295482,1396320945.7578125
1656295483,1396331259.4355469
1656295484,1396341573.1113281
1656295485,1396351886.7890625
1656295486,1396362200.4667969
1656295487,1396372514.1445312
1656295488,1396382827.8203125
1656295489,1396393141.4980469
1656295490,1396403455.1757812
1656295491,1396413768.8515625
1656295492,1396424082.5292969
1656295493,1396434396.2070312
1656295494,1396444709.8847656
1656295495,1396455023.5605469
1656295496,1396465337.2382812
1656295497,1396475650.9160156
1656295498,1396485964.5917969
1656295499,1396496278.2695312
1656295500,1396506591.9472656
1656295501,1396516905.625
1656295502,1396527219.3007812
1656295503,1396537532.9785156
1656295504,1396547846.65625
1656295505,1396558160.3320312
1656295506,1396568474.0097656
1656295507,1396578787.6875
1656295508,1396589101.3652344
1656295509,1396599415.0410156
1656295510,1396609728.71875
1656295511,1396620042.3964844
1656295512,1396630356.0722656
1656295513,1396640669.75
1656295514,1396650983.4277344
1656295515,1396661297.1054688
1656295516,1396671610.78125
1656295517,1396681924.4589844
1656295518,1396692238.1367188
1656295519,1396702551.8125
1656295520,1396712865.4902344
1656295521,1396723179.1679688
1656295522,1396733492.8457031
1656295523,1396743806.5214844
1656295524,1396754120.1992188
1656295525,1396764433.8769531
1656295526,1396774747.5527344
1656295527,1396785061.2304688
1656295528,1396795374.9082031
1656295529,1396805688.5859375
1656295530,1396816002.2617188
1656295531,1396826315.9394531
1656295532,1396836629.6171875
1656295533,1396846943.2929688
1656295534,1396857256.9707031
1656295535,1396867570.6484375
1656295536,1396877884.3261719
1656295537,1396888198.0019531
1656295538,1396898511.6796875
1656295539,1396908825.3574219
1656295540,1396919139.0332031
1656295541,1396929452.7109375
1656295542,1396939766.3886719
1656295543,1396950080.0664062
1656295544,1396960393.7421875
1656295545,1396970707.4199219
1656295546,1396981021.0976562
1656295547,1396991334.7734375
1656295548,1397001648.4511719
1656295549,1397011962.1289062
1656295550,1397022275.8066406
1656295551,1397032589.4824219
1656295552,1397042903.1601562
1656295553,1397053216.8378906
1656295554,1397063530.5136719
1656295555,1397073844.1914062
1656295556,1397084157.8691406
1656295557,1397094471.546875
1656295558,1397104785.2226562
1656295559,1397115098.9003906
1656295560,1397125412.578125
1656295561,1397135726.2539062
1656295562,1397146039.9316406
1656295563,1397156353.609375
1656295564,1397166667.2871094
1656295565,1397176980.9628906
1656295566,1397187294.640625
1656295567,1397197608.3183594
1656295568,1397207921.9941406
1656295569,1397218235.671875
1656295570,1397228549.3496094
1656295571,1397238863.0273438
1656295572,1397249176.703125
1656295573,1397259490.3808594
1656295574,1397269804.0585938
1656295575,1397280117.734375
1656295576,1397290431.4121094
1656295577,1397300745.0898438
1656295578,1397311058.7675781
1656295579,1397321372.4433594
1656295580,1397331686.1210938
1656295581,1397341999.7988281
1656295582,1397352313.4746094
1656295583,1397362627.1523438
1656295584,1397372940.8300781
1656295585,1397383254.5078125
1656295586,1397393568.1835938
1656295587,1397403881.8613281
1656295588,1397414195.5390625
1656295589,1397424509.2148438
1656295590,1397434822.8925781
1656295591,1397445136.5703125
1656295592,1397455450.2460938
1656295593,1397465763.9238281
1656295594,1397476077.6015625
1656295595,1397486391.2792969
1656295596,1397496704.9550781
1656295597,1397507018.6328125
1656295598,1397517332.3105469
1656295599,1397527645.9863281
1656295600,1397537959.6640625
1656295601,1397548273.3417969
1656295602,1397558587.0195312
1656295603,1397568900.6953125
1656295604,1397579214.3730469
1656295605,1397589528.0507812
1656295606,1397599841.7265625
1656295607,1397610155.4042969
1656295608,1397620469.0820312
1656295609,1397630782.7597656
1656295610,1397641096.4355469
1656295611,1397651410.1132812
1656295612,1397661723.7910156
1656295613,1397672037.4667969
1656295614,1397682351.1445312
1656295615,1397692664.8222656
1656295616,1397702978.5
1656295617,1397713292.1757812
1656295618,1397723605.8535156
1656295619,1397733919.53125
1656295620,1397744233.2070312
1656295621,1397754546.8847656
1656295622,1397764860.5625
1656295623,1397775174.2402344
1656295624,1397785487.9160156
1656295625,1397795801.59375
1656295626,1397806115.2714844
1656295627,1397816428.9472656
1656295628,1397826742.625
1656295629,1397837056.3027344
1656295630,1397847369.9804688
1656295631,1397857683.65625
1656295632,1397867997.3339844
1656295633,1397878311.0117188
1656295634,1397888624.6875
1656295635,1397898938.3652344
1656295636,1397909252.0429688
1656295637,1397919565.7207031
1656295638,1397929879.3964844
1656295639,1397940193.0742188
1656295640,1397950506.7519531
1656295641,1397960820.4277344
1656295642,1397971134.1054688
1656295643,1397981447.7832031
1656295644,1397991761.4609375
1656295645,1398002075.1367188
1656295646,1398012388.8144531
1656295647,1398022702.4921875
1656295648,1398033016.1679688
1656295649,1398043329.8457031
1656295650,1398053643.5234375
1656295651,1398063957.2011719
1656295652,1398074270.8769531
1656295653,1398084584.5546875
1656295654,1398094898.2324219
1656295655,1398105211.9082031
1656295656,1398115525.5859375
1656295657,1398125839.2636719
1656295658,1398136152.9414062
1656295659,1398146466.6171875
1656295660,1398156780.2949219
1656295661,1398167093.9726562
1656295662,1398177407.6484375
1656295663,1398187721.3261719
1656295664,1398198035.0039062
1656295665,1398208348.6816406
1656295666,1398218662.3574219
1656295667,1398228976.0351562
1656295668,1398239289.7128906
1656295669,1398249603.3886719
1656295670,1398259917.0664062
1656295671,1398270230.7441406
1656295672,1398280544.421875
1656295673,1398290858.0976562
1656295674,1398301171.7753906
1656295675,1398311485.453125
1656295676,1398321799.1289062
1656295677,1398332112.8066406
1656295678,1398342426.484375
1656295679,1398352740.1621094
1656295680,1398363053.8378906
1656295681,1398373367.515625
1656295682,1398383681.1933594
1656295683,1398393994.8691406
1656295684,1398404308.546875
1656295685,1398414622.2246094
1656295686,1398424935.9023438
1656295687,1398435249.578125
1656295688,1398445563.2558594
1656295689,1398455876.9335938
1656295690,1398466190.609375
1656295691,1398476504.2871094
1656295692,1398486817.9648438
1656295693,1398497131.6425781
1656295694,1398507445.3183594
1656295695,1398517758.9960938
1656295696,1398528072.6738281
1656295697,1398538386.3496094
1656295698,1398548700.0273438
1656295699,1398559013.7050781
1656295700,1398569327.3828125
1656295701,1398579641.0585938
1656295702,1398589954.7363281
1656295703,1398600268.4140625
1656295704,1398610582.0898438
1656295705,1398620895.7675781
1656295706,1398631209.4453125
1656295707,1398641523.1230469
1656295708,1398651836.7988281
1656295709,1398662150.4765625
1656295710,1398672464.1542969
1656295711,1398682777.8300781
1656295712,1398693091.5078125
1656295713,1398703405.1855469
1656295714,1398713718.8632812
1656295715,1398724032.5390625
1656295716,1398734346.2167969
1656295717,1398744659.8945312
1656295718,1398754973.5703125
1656295719,1398765287.2480469
1656295720,1398775600.9257812
1656295721,1398785914.6035156
1656295722,1398796228.2792969
1656295723,1398806541.9570312
1656295724,1398816855.6347656
1656295725,1398827169.3105469
1656295726,1398837482.9882812
1656295727,1398847796.6660156
1656295728,1398858110.34375
1656295729,1398868424.0195312
1656295730,1398878737.6972656
1656295731,1398889051.375
1656295732,1398899365.0507812
1656295733,1398909678.7285156
1656295734,1398919992.40625
1656295735,1398930306.0839844
1656295736,1398940619.7597656
