epoch,if_octets_tx
1656294777,279703277616.5
1656294778,279704506483.0
1656294779,279705735349.5
1656294780,279706964216.0
1656294781,279708193082.75
1656294782,279709421949.25
1656294783,279710650815.75
1656294784,279711879682.25
1656294785,
1656294786,279714337415.25
1656294787,279715566281.75
1656294788,279716795148.25
1656294789,279718024015.0
1656294790,279719252881.5
1656294791,279720481748.0
1656294792,279721710614.5
1656294793,279722939481.0
1656294794,279724168347.5
1656294795,279725397214.0
1656294796,279726626080.5
1656294797,279727854947.0
1656294798,279729083813.75
1656294799,279730312680.25
1656294800,
1656294801,279732770413.25
1656294802,279733999279.75
1656294803,279735228146.25
1656294804,279736457012.75
1656294805,279737685879.25
1656294806,279738914746.0
1656294807,279740143612.5
1656294808,279741372479.0
1656294809,279742601345.5
1656294810,279743830212.0
1656294811,279745059078.5
1656294812,279746287945.0
1656294813,279747516811.5
1656294814,279748745678.25
1656294815,279749974544.75
1656294816,279751203411.25
1656294817,279752432277.75
1656294818,279753661144.25
1656294819,279754890010.75
1656294820,279756118877.25
1656294821,279757347743.75
1656294822,279758576610.5
1656294823,279759805477.0
1656294824,279761034343.5
1656294825,279762263210.0
1656294826,279763492076.5
1656294827,279764720943.0
1656294828,279765949809.5
1656294829,279767178676.0
1656294830,279768407542.75
1656294831,279769636409.25
1656294832,279770865275.75
1656294833,279772094142.25
1656294834,279773323008.75
1656294835,279774551875.25
1656294836,279775780741.75
1656294837,279777009608.25
1656294838,279778238475.0
1656294839,279779467341.5
1656294840,279780696208.0
1656294841,279781925074.5
1656294842,279783153941.0
1656294843,279784382807.5
1656294844,279785611674.0
1656294845,279786840540.5
1656294846,279788069407.25
1656294847,279789298273.75
1656294848,279790527140.25
1656294849,
1656294850,279792984873.25
1656294851,279794213739.75
1656294852,279795442606.25
1656294853,279796671472.75
1656294854,279797900339.5
1656294855,279799129206.0
1656294856,279800358072.5
1656294857,279801586939.0
1656294858,279802815805.5
1656294859,279804044672.0
1656294860,279805273538.5
1656294861,279806502405.0
1656294862,279807731271.75
1656294863,279808960138.25
1656294864,279810189004.75
1656294865,279811417871.25
1656294866,279812646737.75
1656294867,279813875604.25
1656294868,279815104470.75
1656294869,279816333337.25
1656294870,279817562204.0
1656294871,279818791070.5
1656294872,279820019937.0
1656294873,279821248803.5
1656294874,279822477670.0
1656294875,279823706536.5
1656294876,279824935403.0
1656294877,279826164269.5
1656294878,279827393136.25
1656294879,279828622002.75
1656294880,279829850869.25
1656294881,279831079735.75
1656294882,279832308602.25
1656294883,279833537468.75
1656294884,279834766335.25
1656294885,279835995201.75
1656294886,279837224068.5
1656294887,279838452935.0
1656294888,279839681801.5
1656294889,279840910668.0
1656294890,279842139534.5
1656294891,279843368401.0
1656294892,279844597267.5
1656294893,279845826134.0
1656294894,279847055000.75
1656294895,279848283867.25
1656294896,279849512733.75
1656294897,279850741600.25
1656294898,279851970466.75
1656294899,
1656294900,279854428199.75
1656294901,279855657066.25
1656294902,279856885932.75
1656294903,279858114799.5
1656294904,279859343666.0
1656294905,279860572532.5
1656294906,279861801399.0
1656294907,279863030265.5
1656294908,279864259132.0
1656294909,279865487998.5
1656294910,279866716865.0
1656294911,279867945731.75
1656294912,279869174598.25
1656294913,279870403464.75
1656294914,279871632331.25
1656294915,279872861197.75
1656294916,279874090064.25
1656294917,279875318930.75
1656294918,279876547797.25
1656294919,
1656294920,279879005530.5
1656294921,279880234397.0
1656294922,279881463263.5
1656294923,279882692130.0
1656294924,279883920996.5
1656294925,279885149863.0
1656294926,279886378729.5
1656294927,279887607596.25
1656294928,279888836462.75
1656294929,279890065329.25
1656294930,279891294195.75
1656294931,279892523062.25
1656294932,279893751928.75
1656294933,279894980795.25
1656294934,279896209661.75
1656294935,
1656294936,279898667395.0
1656294937,279899896261.5
1656294938,
1656294939,279902353994.5
1656294940,279903582861.0
1656294941,279904811727.5
1656294942,279906040594.0
1656294943,279907269460.75
1656294944,279908498327.25
1656294945,
1656294946,279910956060.25
1656294947,279912184926.75
1656294948,279913413793.25
1656294949,279914642659.75
1656294950,279915871526.25
1656294951,279917100393.0
1656294952,279918329259.5
1656294953,279919558126.0
1656294954,279920786992.5
1656294955,279922015859.0
1656294956,279923244725.5
1656294957,279924473592.0
1656294958,279925702458.5
1656294959,279926931325.25
1656294960,279928160191.75
1656294961,
1656294962,279930617924.75
1656294963,279931846791.25
1656294964,279933075657.75
1656294965,279934304524.25
1656294966,279935533390.75
1656294967,279936762257.5
1656294968,279937991124.0
1656294969,279939219990.5
1656294970,279940448857.0
1656294971,279941677723.5
1656294972,279942906590.0
1656294973,279944135456.5
1656294974,279945364323.0
1656294975,279946593189.75
1656294976,279947822056.25
1656294977,279949050922.75
1656294978,279950279789.25
1656294979,279951508655.75
1656294980,279952737522.25
1656294981,279953966388.75
1656294982,279955195255.25
1656294983,279956424122.0
1656294984,279957652988.5
1656294985,279958881855.0
1656294986,279960110721.5
1656294987,279961339588.0
1656294988,279962568454.5
1656294989,279963797321.0
1656294990,279965026187.5
1656294991,279966255054.25
1656294992,279967483920.75
1656294993,279968712787.25
1656294994,279969941653.75
1656294995,
1656294996,279972399386.75
1656294997,279973628253.25
1656294998,279974857119.75
1656294999,279976085986.5
1656295000,279977314853.0
1656295001,279978543719.5
1656295002,279979772586.0
1656295003,279981001452.5
1656295004,
1656295005,279983459185.5
1656295006,279984688052.0
1656295007,279985916918.5
1656295008,279987145785.25
1656295009,279988374651.75
1656295010,279989603518.25
1656295011,279990832384.75
1656295012,279992061251.25
1656295013,279993290117.75
1656295014,279994518984.25
1656295015,279995747850.75
1656295016,279996976717.5
1656295017,279998205584.0
1656295018,279999434450.5
1656295019,280000663317.0
1656295020,
1656295021,280003121050.0
1656295022,280004349916.5
1656295023,280005578783.0
1656295024,280006807649.75
1656295025,280008036516.25
1656295026,280009265382.75
1656295027,280010494249.25
1656295028,280011723115.75
1656295029,280012951982.25
1656295030,280014180848.75
1656295031,280015409715.25
1656295032,280016638582.0
1656295033,280017867448.5
1656295034,280019096315.0
1656295035,280020325181.5
1656295036,280021554048.0
1656295037,280022782914.5
1656295038,280024011781.0
1656295039,280025240647.5
1656295040,280026469514.25
1656295041,280027698380.75
1656295042,280028927247.25
1656295043,280030156113.75
1656295044,280031384980.25
1656295045,280032613846.75
1656295046,280033842713.25
1656295047,280035071579.75
1656295048,280036300446.5
1656295049,280037529313.0
1656295050,280038758179.5
1656295051,280039987046.0
1656295052,280041215912.5
1656295053,280042444779.0
1656295054,280043673645.5
1656295055,280044902512.0
1656295056,280046131378.75
1656295057,280047360245.25
1656295058,280048589111.75
1656295059,280049817978.25
1656295060,280051046844.75
1656295061,280052275711.25
1656295062,280053504577.75
1656295063,280054733444.25
1656295064,280055962311.0
1656295065,280057191177.5
1656295066,280058420044.0
1656295067,280059648910.5
1656295068,280060877777.0
1656295069,280062106643.5
1656295070,280063335510.0
1656295071,280064564376.5
1656295072,280065793243.25
1656295073,280067022109.75
1656295074,280068250976.25
1656295075,280069479842.75
1656295076,280070708709.25
1656295077,280071937575.75
1656295078,280073166442.25
1656295079,280074395308.75
1656295080,280075624175.5
1656295081,280076853042.0
1656295082,280078081908.5
1656295083,280079310775.0
1656295084,280080539641.5
1656295085,280081768508.0
1656295086,280082997374.5
1656295087,280084226241.0
1656295088,280085455107.75
1656295089,280086683974.25
1656295090,280087912840.75
1656295091,280089141707.25
1656295092,280090370573.75
1656295093,280091599440.25
1656295094,280092828306.75
1656295095,280094057173.25
1656295096,280095286040.0
1656295097,280096514906.5
1656295098,280097743773.0
1656295099,280098972639.5
1656295100,280100201506.0
1656295101,280101430372.5
1656295102,280102659239.0
1656295103,280103888105.5
1656295104,280105116972.25
1656295105,280106345838.75
1656295106,280107574705.25
1656295107,280108803571.75
1656295108,
1656295109,280111261304.75
1656295110,280112490171.25
1656295111,280113719037.75
1656295112,280114947904.25
1656295113,280116176771.0
1656295114,280117405637.5
1656295115,280118634504.0
1656295116,280119863370.5
1656295117,280121092237.0
1656295118,280122321103.5
1656295119,280123549970.0
1656295120,280124778836.5
1656295121,280126007703.25
1656295122,280127236569.75
1656295123,
1656295124,280129694302.75
1656295125,280130923169.25
1656295126,280132152035.75
1656295127,280133380902.25
1656295128,280134609768.75
1656295129,280135838635.5
1656295130,280137067502.0
1656295131,280138296368.5
1656295132,280139525235.0
1656295133,280140754101.5
1656295134,280141982968.0
1656295135,280143211834.5
1656295136,280144440701.0
1656295137,280145669567.75
1656295138,280146898434.25
1656295139,280148127300.75
1656295140,280149356167.25
1656295141,280150585033.75
1656295142,280151813900.25
1656295143,
1656295144,280154271633.25
1656295145,280155500500.0
1656295146,280156729366.5
1656295147,280157958233.0
1656295148,280159187099.5
1656295149,280160415966.0
1656295150,280161644832.5
1656295151,280162873699.0
1656295152,280164102565.5
1656295153,280165331432.25
1656295154,280166560298.75
1656295155,280167789165.25
1656295156,280169018031.75
1656295157,280170246898.25
1656295158,280171475764.75
1656295159,280172704631.25
1656295160,280173933497.75
1656295161,280175162364.5
1656295162,280176391231.0
1656295163,280177620097.5
1656295164,280178848964.0
1656295165,280180077830.5
1656295166,
1656295167,280182535563.5
1656295168,280183764430.0
1656295169,280184993296.75
1656295170,280186222163.25
1656295171,280187451029.75
1656295172,280188679896.25
1656295173,280189908762.75
1656295174,280191137629.25
1656295175,280192366495.75
1656295176,280193595362.25
1656295177,280194824229.0
1656295178,280196053095.5
1656295179,280197281962.0
1656295180,280198510828.5
1656295181,280199739695.0
1656295182,280200968561.5
1656295183,280202197428.0
1656295184,280203426294.5
1656295185,280204655161.25
1656295186,280205884027.75
1656295187,280207112894.25
1656295188,280208341760.75
1656295189,280209570627.25
1656295190,280210799493.75
1656295191,280212028360.25
1656295192,280213257226.75
1656295193,280214486093.5
1656295194,280215714960.0
1656295195,280216943826.5
1656295196,280218172693.0
1656295197,280219401559.5
1656295198,280220630426.0
1656295199,280221859292.5
1656295200,280223088159.0
1656295201,280224317025.75
1656295202,280225545892.25
1656295203,280226774758.75
1656295204,280228003625.25
1656295205,280229232491.75
1656295206,280230461358.25
1656295207,280231690224.75
1656295208,280232919091.25
1656295209,280234147957.75
1656295210,280235376824.5
1656295211,280236605691.0
1656295212,280237834557.5
1656295213,280239063424.0
1656295214,280240292290.5
1656295215,280241521157.0
1656295216,280242750023.5
1656295217,280243978890.0
1656295218,280245207756.75
1656295219,280246436623.25
1656295220,280247665489.75
1656295221,280248894356.25
1656295222,280250123222.75
1656295223,280251352089.25
1656295224,280252580955.75
1656295225,280253809822.25
1656295226,280255038689.0
1656295227,280256267555.5
1656295228,280257496422.0
1656295229,280258725288.5
1656295230,280259954155.0
1656295231,280261183021.5
1656295232,280262411888.0
1656295233,280263640754.5
1656295234,280264869621.25
1656295235,280266098487.75
1656295236,280267327354.25
1656295237,280268556220.75
1656295238,280269785087.25
1656295239,280271013953.75
1656295240,280272242820.25
1656295241,280273471686.75
1656295242,280274700553.5
1656295243,280275929420.0
1656295244,280277158286.5
1656295245,280278387153.0
1656295246,280279616019.5
1656295247,
1656295248,280282073752.5
1656295249,280283302619.0
1656295250,280284531485.75
1656295251,280285760352.25
1656295252,280286989218.75
1656295253,280288218085.25
1656295254,280289446951.75
1656295255,280290675818.25
1656295256,280291904684.75
1656295257,280293133551.25
1656295258,280294362418.0
1656295259,280295591284.5
1656295260,280296820151.0
1656295261,280298049017.5
1656295262,280299277884.0
1656295263,280300506750.5
1656295264,280301735617.0
1656295265,280302964483.5
1656295266,280304193350.25
1656295267,280305422216.75
1656295268,280306651083.25
1656295269,280307879949.75
1656295270,280309108816.25
1656295271,280310337682.75
1656295272,280311566549.25
1656295273,280312795415.75
1656295274,280314024282.5
1656295275,280315253149.0
1656295276,280316482015.5
1656295277,280317710882.0
1656295278,280318939748.5
1656295279,280320168615.0
1656295280,280321397481.5
1656295281,280322626348.0
1656295282,280323855214.75
1656295283,280325084081.25
1656295284,280326312947.75
1656295285,280327541814.25
1656295286,280328770680.75
1656295287,280329999547.25
1656295288,280331228413.75
1656295289,280332457280.25
1656295290,280333686147.0
1656295291,280334915013.5
1656295292,280336143880.0
1656295293,280337372746.5
1656295294,280338601613.0
1656295295,280339830479.5
1656295296,280341059346.0
1656295297,280342288212.5
1656295298,280343517079.25
1656295299,280344745945.75
1656295300,280345974812.25
1656295301,280347203678.75
1656295302,280348432545.25
1656295303,280349661411.75
1656295304,280350890278.25
1656295305,280352119144.75
1656295306,280353348011.5
1656295307,280354576878.0
1656295308,280355805744.5
1656295309,280357034611.0
1656295310,280358263477.5
1656295311,280359492344.0
1656295312,280360721210.5
1656295313,
1656295314,
1656295315,280364407810.25
1656295316,280365636676.75
1656295317,280366865543.25
1656295318,280368094409.75
1656295319,
1656295320,280370552142.75
1656295321,280371781009.25
1656295322,280373009875.75
1656295323,280374238742.5
1656295324,280375467609.0
1656295325,280376696475.5
1656295326,280377925342.0
1656295327,280379154208.5
1656295328,280380383075.0
1656295329,280381611941.5
1656295330,280382840808.0
1656295331,280384069674.75
1656295332,280385298541.25
1656295333,280386527407.75
1656295334,280387756274.25
1656295335,280388985140.75
1656295336,280390214007.25
1656295337,280391442873.75
1656295338,280392671740.25
1656295339,280393900607.0
1656295340,280395129473.5
1656295341,280396358340.0
1656295342,280397587206.5
1656295343,280398816073.0
1656295344,280400044939.5
1656295345,280401273806.0
1656295346,280402502672.5
1656295347,280403731539.25
1656295348,280404960405.75
1656295349,280406189272.25
1656295350,280407418138.75
1656295351,280408647005.25
1656295352,280409875871.75
1656295353,280411104738.25
1656295354,280412333604.75
1656295355,280413562471.5
1656295356,280414791338.0
1656295357,280416020204.5
1656295358,280417249071.0
1656295359,280418477937.5
1656295360,280419706804.0
1656295361,280420935670.5
1656295362,280422164537.0
1656295363,280423393403.75
1656295364,280424622270.25
1656295365,280425851136.75
1656295366,280427080003.25
1656295367,280428308869.75
1656295368,280429537736.25
1656295369,280430766602.75
1656295370,280431995469.25
1656295371,280433224336.0
1656295372,280434453202.5
1656295373,280435682069.0
1656295374,280436910935.5
1656295375,280438139802.0
1656295376,280439368668.5
1656295377,280440597535.0
1656295378,280441826401.5
1656295379,280443055268.25
1656295380,280444284134.75
1656295381,
1656295382,280446741867.75
1656295383,
1656295384,280449199600.75
1656295385,280450428467.25
1656295386,280451657333.75
1656295387,280452886200.5
1656295388,280454115067.0
1656295389,280455343933.5
1656295390,
1656295391,280457801666.5
1656295392,280459030533.0
1656295393,280460259399.5
1656295394,280461488266.0
1656295395,280462717132.75
1656295396,280463945999.25
1656295397,280465174865.75
1656295398,280466403732.25
1656295399,280467632598.75
1656295400,280468861465.25
1656295401,280470090331.75
1656295402,280471319198.25
1656295403,280472548065.0
1656295404,280473776931.5
1656295405,280475005798.0
1656295406,280476234664.5
1656295407,280477463531.0
1656295408,280478692397.5
1656295409,280479921264.0
1656295410,280481150130.5
1656295411,280482378997.25
1656295412,280483607863.75
1656295413,280484836730.25
1656295414,280486065596.75
1656295415,280487294463.25
1656295416,280488523329.75
1656295417,280489752196.25
1656295418,280490981062.75
1656295419,280492209929.25
1656295420,280493438796.0
1656295421,280494667662.5
1656295422,280495896529.0
1656295423,280497125395.5
1656295424,280498354262.0
1656295425,280499583128.5
1656295426,280500811995.0
1656295427,280502040861.5
1656295428,280503269728.25
1656295429,280504498594.75
1656295430,280505727461.25
1656295431,280506956327.75
1656295432,280508185194.25
1656295433,280509414060.75
1656295434,280510642927.25
1656295435,280511871793.75
1656295436,280513100660.5
1656295437,280514329527.0
1656295438,280515558393.5
1656295439,280516787260.0
1656295440,280518016126.5
1656295441,280519244993.0
1656295442,280520473859.5
1656295443,280521702726.0
1656295444,280522931592.75
1656295445,280524160459.25
1656295446,280525389325.75
1656295447,280526618192.25
1656295448,280527847058.75
1656295449,280529075925.25
1656295450,280530304791.75
1656295451,280531533658.25
1656295452,280532762525.0
1656295453,280533991391.5
1656295454,280535220258.0
1656295455,280536449124.5
1656295456,280537677991.0
1656295457,280538906857.5
1656295458,280540135724.0
1656295459,280541364590.5
1656295460,280542593457.25
1656295461,280543822323.75
1656295462,280545051190.25
1656295463,280546280056.75
1656295464,280547508923.25
1656295465,280548737789.75
1656295466,280549966656.25
1656295467,280551195522.75
1656295468,280552424389.5
1656295469,
1656295470,280554882122.5
1656295471,280556110989.0
1656295472,280557339855.5
1656295473,280558568722.0
1656295474,280559797588.5
1656295475,280561026455.0
1656295476,280562255321.75
1656295477,280563484188.25
1656295478,280564713054.75
1656295479,280565941921.25
1656295480,280567170787.75
1656295481,280568399654.25
1656295482,280569628520.75
1656295483,280570857387.25
1656295484,280572086254.0
1656295485,280573315120.5
1656295486,280574543987.0
1656295487,280575772853.5
1656295488,280577001720.0
1656295489,280578230586.5
1656295490,280579459453.0
1656295491,280580688319.5
1656295492,280581917186.25
1656295493,280583146052.75
1656295494,280584374919.25
1656295495,280585603785.75
1656295496,280586832652.25
1656295497,280588061518.75
1656295498,280589290385.25
1656295499,280590519251.75
1656295500,280591748118.5
1656295501,280592976985.0
1656295502,280594205851.5
1656295503,280595434718.0
1656295504,280596663584.5
1656295505,280597892451.0
1656295506,
1656295507,280600350184.0
1656295508,280601579050.75
1656295509,280602807917.25
1656295510,280604036783.75
1656295511,280605265650.25
1656295512,280606494516.75
1656295513,280607723383.25
1656295514,280608952249.75
1656295515,280610181116.25
1656295516,280611409983.0
1656295517,280612638849.5
1656295518,280613867716.0
1656295519,280615096582.5
1656295520,280616325449.0
1656295521,280617554315.5
1656295522,280618783182.0
1656295523,280620012048.5
1656295524,280621240915.0
1656295525,280622469781.75
1656295526,280623698648.25
1656295527,280624927514.75
1656295528,
1656295529,280627385247.75
1656295530,280628614114.25
1656295531,280629842980.75
1656295532,280631071847.25
1656295533,280632300714.0
1656295534,
1656295535,280634758447.0
1656295536,
1656295537,280637216180.0
1656295538,280638445046.5
1656295539,280639673913.0
1656295540,280640902779.5
1656295541,280642131646.25
1656295542,280643360512.75
1656295543,280644589379.25
1656295544,280645818245.75
1656295545,280647047112.25
1656295546,280648275978.75
1656295547,280649504845.25
1656295548,
1656295549,280651962578.5
1656295550,280653191445.0
1656295551,280654420311.5
1656295552,280655649178.0
1656295553,280656878044.5
1656295554,280658106911.0
1656295555,280659335777.5
1656295556,280660564644.0
1656295557,280661793510.75
1656295558,280663022377.25
1656295559,280664251243.75
1656295560,280665480110.25
1656295561,280666708976.75
1656295562,280667937843.25
1656295563,280669166709.75
1656295564,280670395576.25
1656295565,280671624443.0
1656295566,280672853309.5
1656295567,280674082176.0
1656295568,280675311042.5
1656295569,280676539909.0
1656295570,
1656295571,
1656295572,280680226508.5
1656295573,280681455375.25
1656295574,280682684241.75
1656295575,280683913108.25
1656295576,280685141974.75
1656295577,280686370841.25
1656295578,280687599707.75
1656295579,280688828574.25
1656295580,280690057440.75
1656295581,280691286307.5
1656295582,280692515174.0
1656295583,280693744040.5
1656295584,280694972907.0
1656295585,280696201773.5
1656295586,280697430640.0
1656295587,280698659506.5
1656295588,280699888373.0
1656295589,280701117239.75
1656295590,280702346106.25
1656295591,280703574972.75
1656295592,280704803839.25
1656295593,280706032705.75
1656295594,280707261572.25
1656295595,280708490438.75
1656295596,280709719305.25
1656295597,280710948172.0
1656295598,280712177038.5
1656295599,280713405905.0
1656295600,
1656295601,280715863638.0
1656295602,280717092504.5
1656295603,280718321371.0
1656295604,280719550237.5
1656295605,280720779104.25
1656295606,280722007970.75
1656295607,280723236837.25
1656295608,280724465703.75
1656295609,280725694570.25
1656295610,280726923436.75
1656295611,280728152303.25
1656295612,280729381169.75
1656295613,280730610036.5
1656295614,280731838903.0
1656295615,280733067769.5
1656295616,280734296636.0
1656295617,280735525502.5
1656295618,280736754369.0
1656295619,280737983235.5
1656295620,280739212102.0
1656295621,280740440968.75
1656295622,280741669835.25
1656295623,280742898701.75
1656295624,280744127568.25
1656295625,280745356434.75
1656295626,280746585301.25
1656295627,280747814167.75
1656295628,280749043034.25
1656295629,280750271900.75
1656295630,280751500767.5
1656295631,280752729634.0
1656295632,280753958500.5
1656295633,280755187367.0
1656295634,280756416233.5
1656295635,280757645100.0
1656295636,280758873966.5
1656295637,280760102833.0
1656295638,280761331699.75
1656295639,280762560566.25
1656295640,280763789432.75
1656295641,280765018299.25
1656295642,280766247165.75
1656295643,280767476032.25
1656295644,280768704898.75
1656295645,280769933765.25
1656295646,280771162632.0
1656295647,280772391498.5
1656295648,280773620365.0
1656295649,280774849231.5
1656295650,280776078098.0
1656295651,280777306964.5
1656295652,280778535831.0
1656295653,280779764697.5
1656295654,280780993564.25
1656295655,280782222430.75
1656295656,280783451297.25
1656295657,280784680163.75
1656295658,280785909030.25
1656295659,280787137896.75
1656295660,280788366763.25
1656295661,280789595629.75
1656295662,280790824496.5
1656295663,280792053363.0
1656295664,280793282229.5
1656295665,280794511096.0
1656295666,280795739962.5
1656295667,280796968829.0
1656295668,280798197695.5
1656295669,280799426562.0
1656295670,280800655428.75
1656295671,280801884295.25
1656295672,280803113161.75
1656295673,
1656295674,280805570894.75
1656295675,280806799761.25
1656295676,280808028627.75
1656295677,280809257494.25
1656295678,280810486361.0
1656295679,280811715227.5
1656295680,280812944094.0
1656295681,280814172960.5
1656295682,280815401827.0
1656295683,280816630693.5
1656295684,280817859560.0
1656295685,280819088426.5
1656295686,280820317293.25
1656295687,280821546159.75
1656295688,280822775026.25
1656295689,280824003892.75
1656295690,280825232759.25
1656295691,280826461625.75
1656295692,280827690492.25
1656295693,280828919358.75
1656295694,280830148225.5
1656295695,280831377092.0
1656295696,280832605958.5
1656295697,280833834825.0
1656295698,280835063691.5
1656295699,280836292558.0
1656295700,280837521424.5
1656295701,280838750291.0
1656295702,280839979157.75
1656295703,280841208024.25
1656295704,
1656295705,280843665757.25
1656295706,280844894623.75
1656295707,280846123490.25
1656295708,280847352356.75
1656295709,280848581223.25
1656295710,280849810090.0
1656295711,280851038956.5
1656295712,280852267823.0
1656295713,280853496689.5
1656295714,280854725556.0
1656295715,280855954422.5
1656295716,280857183289.0
1656295717,280858412155.5
1656295718,280859641022.25
1656295719,280860869888.75
1656295720,280862098755.25
1656295721,280863327621.75
1656295722,280864556488.25
1656295723,280865785354.75
1656295724,
1656295725,280868243087.75
1656295726,280869471954.25
1656295727,280870700821.0
1656295728,280871929687.5
1656295729,280873158554.0
1656295730,280874387420.5
1656295731,280875616287.0
1656295732,280876845153.5
1656295733,280878074020.0
1656295734,280879302886.5
1656295735,280880531753.25
1656295736,280881760619.75
1656295737,280882989486.25
1656295738,280884218352.75
1656295739,280885447219.25
1656295740,280886676085.75
1656295741,280887904952.25
1656295742,280889133818.75
1656295743,280890362685.5
1656295744,280891591552.0
1656295745,280892820418.5
1656295746,280894049285.0
1656295747,280895278151.5
1656295748,280896507018.0
1656295749,280897735884.5
1656295750,280898964751.0
1656295751,280900193617.75
1656295752,280901422484.25
1656295753,280902651350.75
1656295754,
1656295755,280905109083.75
1656295756,280906337950.25
1656295757,280907566816.75
1656295758,
1656295759,280910024550.0
1656295760,280911253416.5
1656295761,280912482283.0
1656295762,280913711149.5
1656295763,280914940016.0
1656295764,280916168882.5
1656295765,280917397749.0
1656295766,280918626615.5
1656295767,280919855482.25
1656295768,280921084348.75
1656295769,
1656295770,280923542081.75
1656295771,280924770948.25
1656295772,280925999814.75
1656295773,
1656295774,280928457547.75
1656295775,280929686414.5
1656295776,280930915281.0
1656295777,
1656295778,280933373014.0
1656295779,280934601880.5
1656295780,280935830747.0
1656295781,280937059613.5
1656295782,280938288480.0
1656295783,280939517346.75
1656295784,280940746213.25
1656295785,280941975079.75
1656295786,280943203946.25
1656295787,280944432812.75
1656295788,280945661679.25
1656295789,280946890545.75
1656295790,280948119412.25
1656295791,280949348279.0
1656295792,280950577145.5
1656295793,280951806012.0
1656295794,280953034878.5
1656295795,280954263745.0
1656295796,280955492611.5
1656295797,280956721478.0
1656295798,280957950344.5
1656295799,280959179211.25
1656295800,280960408077.75
1656295801,280961636944.25
1656295802,280962865810.75
1656295803,280964094677.25
1656295804,280965323543.75
1656295805,280966552410.25
1656295806,280967781276.75
1656295807,280969010143.5
1656295808,280970239010.0
1656295809,
1656295810,280972696743.0
1656295811,280973925609.5
1656295812,
1656295813,280976383342.5
1656295814,280977612209.0
1656295815,280978841075.75
1656295816,280980069942.25
1656295817,280981298808.75
1656295818,280982527675.25
1656295819,280983756541.75
1656295820,
1656295821,280986214274.75
1656295822,280987443141.25
1656295823,280988672008.0
1656295824,280989900874.5
1656295825,280991129741.0
1656295826,280992358607.5
1656295827,280993587474.0
1656295828,280994816340.5
1656295829,280996045207.0
1656295830,280997274073.5
1656295831,280998502940.0
1656295832,280999731806.75
1656295833,281000960673.25
1656295834,281002189539.75
1656295835,281003418406.25
1656295836,281004647272.75
1656295837,281005876139.25
1656295838,281007105005.75
1656295839,281008333872.25
1656295840,281009562739.0
1656295841,281010791605.5
1656295842,281012020472.0
1656295843,281013249338.5
1656295844,281014478205.0
1656295845,281015707071.5
1656295846,281016935938.0
1656295847,281018164804.5
1656295848,281019393671.25
1656295849,281020622537.75
1656295850,281021851404.25
1656295851,281023080270.75
1656295852,281024309137.25
1656295853,281025538003.75
1656295854,281026766870.25
1656295855,281027995736.75
1656295856,281029224603.5
1656295857,281030453470.0
1656295858,281031682336.5
1656295859,281032911203.0
1656295860,281034140069.5
1656295861,281035368936.0
1656295862,281036597802.5
1656295863,281037826669.0
1656295864,281039055535.75
1656295865,281040284402.25
1656295866,281041513268.75
1656295867,281042742135.25
1656295868,281043971001.75
1656295869,281045199868.25
1656295870,
1656295871,281047657601.25
1656295872,281048886468.0
1656295873,281050115334.5
1656295874,281051344201.0
1656295875,281052573067.5
1656295876,281053801934.0
1656295877,281055030800.5
1656295878,281056259667.0
1656295879,281057488533.5
1656295880,281058717400.25
1656295881,281059946266.75
1656295882,281061175133.25
1656295883,281062403999.75
1656295884,281063632866.25
1656295885,281064861732.75
1656295886,281066090599.25
1656295887,281067319465.75
1656295888,281068548332.5
1656295889,281069777199.0
1656295890,281071006065.5
1656295891,281072234932.0
1656295892,281073463798.5
1656295893,281074692665.0
1656295894,281075921531.5
1656295895,281077150398.0
1656295896,281078379264.75
1656295897,281079608131.25
1656295898,281080836997.75
1656295899,281082065864.25
1656295900,281083294730.75
1656295901,281084523597.25
1656295902,281085752463.75
1656295903,281086981330.25
1656295904,281088210197.0
1656295905,281089439063.5
1656295906,281090667930.0
1656295907,281091896796.5
1656295908,281093125663.0
1656295909,281094354529.5
1656295910,281095583396.0
1656295911,281096812262.5
1656295912,281098041129.25
1656295913,281099269995.75
1656295914,281100498862.25
1656295915,281101727728.75
1656295916,281102956595.25
1656295917,281104185461.75
1656295918,281105414328.25
1656295919,281106643194.75
1656295920,281107872061.5
1656295921,281109100928.0
1656295922,281110329794.5
1656295923,281111558661.0
1656295924,281112787527.5
1656295925,281114016394.0
1656295926,281115245260.5
1656295927,281116474127.0
1656295928,281117702993.75
1656295929,281118931860.25
1656295930,281120160726.75
1656295931,281121389593.25
1656295932,281122618459.75
1656295933,281123847326.25
1656295934,281125076192.75
1656295935,281126305059.25
1656295936,281127533925.75
1656295937,281128762792.5
1656295938,281129991659.0
1656295939,281131220525.5
1656295940,281132449392.0
1656295941,281133678258.5
1656295942,281134907125.0
1656295943,281136135991.5
1656295944,281137364858.0
1656295945,281138593724.75
1656295946,281139822591.25
1656295947,281141051457.75
1656295948,281142280324.25
1656295949,281143509190.75
1656295950,281144738057.25
1656295951,
1656295952,281147195790.25
1656295953,281148424657.0
1656295954,281149653523.5
1656295955,281150882390.0
1656295956,281152111256.5
1656295957,281153340123.0
1656295958,281154568989.5
1656295959,281155797856.0
1656295960,281157026722.5
1656295961,281158255589.25
1656295962,281159484455.75
1656295963,281160713322.25
1656295964,281161942188.75
