epoch,if_errors_rx
1656294581,0.0
1656294582,0.0
1656294583,0.0
1656294584,0.0
1656294585,0.0
1656294586,0.0
1656294587,0.0
1656294588,0.0
1656294589,0.0
1656294590,0.0
1656294591,0.0
1656294592,0.0
1656294593,0.0
1656294594,0.0
1656294595,0.0
1656294596,0.0
1656294597,0.0
1656294598,0.0
1656294599,0.0
1656294600,0.0
1656294601,0.0
1656294602,0.0
1656294603,0.0
1656294604,0.0
1656294605,0.0
1656294606,0.0
1656294607,0.0
1656294608,0.0
1656294609,0.0
1656294610,0.0
1656294611,0.0
1656294612,0.0
1656294613,0.0
1656294614,0.0
1656294615,0.0
1656294616,0.0
1656294617,0.0
1656294618,0.0
1656294619,0.0
1656294620,0.0
1656294621,0.0
1656294622,0.0
1656294623,0.0
1656294624,0.0
1656294625,0.0
1656294626,0.0
1656294627,0.0
1656294628,0.0
1656294629,0.0
1656294630,0.0
1656294631,0.0
1656294632,0.0
1656294633,0.0
1656294634,0.0
1656294635,0.0
1656294636,0.0
1656294637,0.0
1656294638,0.0
1656294639,0.0
1656294640,0.0
1656294641,0.0
1656294642,0.0
1656294643,0.0
1656294644,0.0
1656294645,0.0
1656294646,0.0
1656294647,0.0
1656294648,0.0
1656294649,0.0
1656294650,0.0
1656294651,0.0
1656294652,0.0
1656294653,0.0
1656294654,0.0
1656294655,0.0
1656294656,0.0
1656294657,0.0
1656294658,0.0
1656294659,0.0
1656294660,0.0
1656294661,0.0
1656294662,0.0
1656294663,0.0
1656294664,0.0
1656294665,0.0
1656294666,0.0
1656294667,0.0
1656294668,0.0
1656294669,0.0
1656294670,0.0
1656294671,0.0
1656294672,0.0
1656294673,0.0
1656294674,0.0
1656294675,0.0
1656294676,0.0
1656294677,0.0
1656294678,0.0
1656294679,0.0
1656294680,0.0
1656294681,0.0
1656294682,0.0
1656294683,0.0
1656294684,0.0
1656294685,0.0
1656294686,0.0
1656294687,0.0
1656294688,0.0
1656294689,0.0
1656294690,0.0
1656294691,0.0
1656294692,0.0
1656294693,0.0
1656294694,0.0
1656294695,0.0
1656294696,0.0
1656294697,0.0
1656294698,0.0
1656294699,0.0
1656294700,0.0
1656294701,0.0
1656294702,0.0
1656294703,0.0
1656294704,0.0
1656294705,0.0
1656294706,0.0
1656294707,0.0
1656294708,0.0
1656294709,0.0
1656294710,0.0
1656294711,0.0
1656294712,0.0
1656294713,0.0
1656294714,0.0
1656294715,0.0
1656294716,0.0
1656294717,0.0
1656294718,0.0
1656294719,0.0
1656294720,0.0
1656294721,0.0
1656294722,0.0
1656294723,0.0
1656294724,0.0
1656294725,0.0
1656294726,0.0
1656294727,0.0
1656294728,0.0
1656294729,0.0
1656294730,0.0
1656294731,0.0
1656294732,0.0
1656294733,0.0
1656294734,0.0
1656294735,0.0
1656294736,0.0
1656294737,0.0
1656294738,0.0
1656294739,0.0
1656294740,0.0
1656294741,0.0
1656294742,0.0
1656294743,0.0
1656294744,0.0
1656294745,0.0
1656294746,0.0
1656294747,0.0
1656294748,0.0
1656294749,0.0
1656294750,0.0
1656294751,0.0
1656294752,0.0
1656294753,0.0
1656294754,0.0
1656294755,0.0
1656294756,0.0
1656294757,0.0
1656294758,0.0
1656294759,0.0
1656294760,0.0
1656294761,0.0
1656294762,0.0
1656294763,0.0
1656294764,0.0
1656294765,0.0
1656294766,0.0
1656294767,0.0
1656294768,0.0
1656294769,0.0
1656294770,0.0
1656294771,0.0
1656294772,0.0
1656294773,0.0
1656294774,0.0
1656294775,0.0
1656294776,0.0
1656294777,0.0
1656294778,0.0
1656294779,0.0
1656294780,0.0
1656294781,0.0
1656294782,0.0
1656294783,0.0
1656294784,0.0
1656294785,0.0
1656294786,0.0
1656294787,0.0
1656294788,0.0
1656294789,0.0
1656294790,0.0
1656294791,0.0
1656294792,0.0
1656294793,0.0
1656294794,0.0
1656294795,0.0
1656294796,0.0
1656294797,0.0
1656294798,0.0
1656294799,0.0
1656294800,0.0
1656294801,0.0
1656294802,0.0
1656294803,0.0
1656294804,0.0
1656294805,0.0
1656294806,0.0
1656294807,0.0
1656294808,0.0
1656294809,0.0
1656294810,0.0
1656294811,0.0
1656294812,0.0
1656294813,0.0
1656294814,0.0
1656294815,0.0
1656294816,0.0
1656294817,0.0
1656294818,0.0
1656294819,0.0
1656294820,0.0
1656294821,0.0
1656294822,0.0
1656294823,0.0
1656294824,0.0
1656294825,0.0
1656294826,0.0
1656294827,0.0
1656294828,0.0
1656294829,0.0
1656294830,0.0
1656294831,0.0
1656294832,0.0
1656294833,0.0
1656294834,0.0
1656294835,0.0
1656294836,0.0
1656294837,0.0
1656294838,0.0
1656294839,0.0
1656294840,0.0
1656294841,0.0
1656294842,0.0
1656294843,0.0
1656294844,0.0
1656294845,0.0
1656294846,0.0
1656294847,0.0
1656294848,0.0
1656294849,0.0
1656294850,0.0
1656294851,0.0
1656294852,0.0
1656294853,0.0
1656294854,0.0
1656294855,0.0
1656294856,0.0
1656294857,0.0
1656294858,0.0
1656294859,0.0
1656294860,0.0
1656294861,0.0
1656294862,0.0
1656294863,0.0
1656294864,0.0
1656294865,0.0
1656294866,0.0
1656294867,0.0
1656294868,0.0
1656294869,0.0
1656294870,0.0
1656294871,0.0
1656294872,0.0
1656294873,0.0
1656294874,0.0
1656294875,0.0
1656294876,0.0
1656294877,0.0
1656294878,0.0
1656294879,0.0
1656294880,0.0
1656294881,0.0
1656294882,0.0
1656294883,0.0
1656294884,0.0
1656294885,0.0
1656294886,0.0
1656294887,0.0
1656294888,0.0
1656294889,0.0
1656294890,0.0
1656294891,0.0
1656294892,0.0
1656294893,0.0
1656294894,0.0
1656294895,0.0
1656294896,0.0
1656294897,0.0
1656294898,0.0
1656294899,0.0
1656294900,0.0
1656294901,0.0
1656294902,0.0
1656294903,0.0
1656294904,0.0
1656294905,0.0
1656294906,0.0
1656294907,0.0
1656294908,0.0
1656294909,0.0
1656294910,0.0
1656294911,0.0
1656294912,0.0
1656294913,0.0
1656294914,0.0
1656294915,0.0
1656294916,0.0
1656294917,0.0
1656294918,0.0
1656294919,0.0
1656294920,0.0
1656294921,0.0
1656294922,0.0
1656294923,0.0
1656294924,0.0
1656294925,0.0
1656294926,0.0
1656294927,0.0
1656294928,0.0
1656294929,0.0
1656294930,0.0
1656294931,0.0
1656294932,0.0
1656294933,0.0
1656294934,0.0
1656294935,0.0
1656294936,0.0
1656294937,0.0
1656294938,0.0
1656294939,0.0
1656294940,0.0
1656294941,0.0
1656294942,0.0
1656294943,0.0
1656294944,0.0
1656294945,0.0
1656294946,0.0
1656294947,0.0
1656294948,0.0
1656294949,0.0
1656294950,0.0
1656294951,0.0
1656294952,0.0
1656294953,0.0
1656294954,0.0
1656294955,0.0
1656294956,0.0
1656294957,0.0
1656294958,0.0
1656294959,0.0
1656294960,0.0
1656294961,0.0
1656294962,0.0
1656294963,0.0
1656294964,0.0
1656294965,0.0
1656294966,0.0
1656294967,0.0
1656294968,0.0
1656294969,0.0
1656294970,0.0
1656294971,0.0
1656294972,0.0
1656294973,0.0
1656294974,0.0
1656294975,0.0
1656294976,0.0
1656294977,0.0
1656294978,0.0
1656294979,0.0
1656294980,0.0
1656294981,0.0
1656294982,0.0
1656294983,0.0
1656294984,0.0
1656294985,0.0
1656294986,0.0
1656294987,0.0
1656294988,0.0
1656294989,0.0
1656294990,0.0
1656294991,0.0
1656294992,0.0
1656294993,0.0
1656294994,0.0
1656294995,0.0
1656294996,0.0
1656294997,0.0
1656294998,0.0
1656294999,0.0
1656295000,0.0
1656295001,0.0
1656295002,0.0
1656295003,0.0
1656295004,0.0
1656295005,0.0
1656295006,0.0
1656295007,0.0
1656295008,0.0
1656295009,0.0
1656295010,0.0
1656295011,0.0
1656295012,0.0
1656295013,0.0
1656295014,0.0
1656295015,0.0
1656295016,0.0
1656295017,0.0
1656295018,0.0
1656295019,0.0
1656295020,0.0
1656295021,0.0
1656295022,0.0
1656295023,0.0
1656295024,0.0
1656295025,0.0
1656295026,0.0
1656295027,0.0
1656295028,0.0
1656295029,0.0
1656295030,0.0
1656295031,0.0
1656295032,0.0
1656295033,0.0
1656295034,0.0
1656295035,0.0
1656295036,0.0
1656295037,0.0
1656295038,0.0
1656295039,0.0
1656295040,0.0
1656295041,0.0
1656295042,0.0
1656295043,0.0
1656295044,0.0
1656295045,0.0
1656295046,0.0
1656295047,0.0
1656295048,0.0
1656295049,0.0
1656295050,0.0
1656295051,0.0
1656295052,0.0
1656295053,0.0
1656295054,0.0
1656295055,0.0
1656295056,0.0
1656295057,0.0
1656295058,0.0
1656295059,0.0
1656295060,0.0
1656295061,0.0
1656295062,0.0
1656295063,0.0
1656295064,0.0
1656295065,0.0
1656295066,0.0
1656295067,0.0
1656295068,0.0
1656295069,0.0
1656295070,0.0
1656295071,0.0
1656295072,0.0
1656295073,0.0
1656295074,0.0
1656295075,0.0
1656295076,0.0
1656295077,0.0
1656295078,0.0
1656295079,0.0
1656295080,0.0
1656295081,0.0
1656295082,0.0
1656295083,0.0
1656295084,0.0
1656295085,0.0
1656295086,0.0
1656295087,0.0
1656295088,0.0
1656295089,0.0
1656295090,0.0
1656295091,0.0
1656295092,0.0
1656295093,0.0
1656295094,0.0
1656295095,0.0
1656295096,0.0
1656295097,0.0
1656295098,0.0
1656295099,0.0
1656295100,0.0
1656295101,0.0
1656295102,0.0
1656295103,0.0
1656295104,0.0
1656295105,0.0
1656295106,0.0
1656295107,0.0
1656295108,0.0
1656295109,0.0
1656295110,0.0
1656295111,0.0
1656295112,0.0
1656295113,0.0
1656295114,0.0
1656295115,0.0
1656295116,0.0
1656295117,0.0
1656295118,0.0
1656295119,0.0
1656295120,0.0
1656295121,0.0
1656295122,0.0
1656295123,0.0
1656295124,0.0
1656295125,0.0
1656295126,0.0
1656295127,0.0
1656295128,0.0
1656295129,0.0
1656295130,0.0
1656295131,0.0
1656295132,0.0
1656295133,0.0
1656295134,0.0
1656295135,0.0
1656295136,0.0
1656295137,0.0
1656295138,0.0
1656295139,0.0
1656295140,0.0
1656295141,0.0
1656295142,0.0
1656295143,0.0
1656295144,0.0
1656295145,0.0
1656295146,0.0
1656295147,0.0
1656295148,0.0
1656295149,0.0
1656295150,0.0
1656295151,0.0
1656295152,0.0
1656295153,0.0
1656295154,0.0
1656295155,0.0
1656295156,0.0
1656295157,0.0
1656295158,0.0
1656295159,0.0
1656295160,0.0
1656295161,0.0
1656295162,0.0
1656295163,0.0
1656295164,0.0
1656295165,0.0
1656295166,0.0
1656295167,0.0
1656295168,0.0
1656295169,0.0
1656295170,0.0
1656295171,0.0
1656295172,0.0
1656295173,0.0
1656295174,0.0
1656295175,0.0
1656295176,0.0
1656295177,0.0
1656295178,0.0
1656295179,0.0
1656295180,0.0
1656295181,0.0
1656295182,0.0
1656295183,0.0
1656295184,0.0
1656295185,0.0
1656295186,0.0
1656295187,0.0
1656295188,0.0
1656295189,0.0
1656295190,0.0
1656295191,0.0
1656295192,0.0
1656295193,0.0
1656295194,0.0
1656295195,0.0
1656295196,0.0
1656295197,0.0
1656295198,0.0
1656295199,0.0
1656295200,0.0
1656295201,0.0
1656295202,0.0
1656295203,0.0
1656295204,0.0
1656295205,0.0
1656295206,0.0
1656295207,0.0
1656295208,0.0
1656295209,0.0
1656295210,0.0
1656295211,0.0
1656295212,0.0
1656295213,0.0
1656295214,0.0
1656295215,0.0
1656295216,0.0
1656295217,0.0
1656295218,0.0
1656295219,0.0
1656295220,0.0
1656295221,0.0
1656295222,0.0
1656295223,0.0
1656295224,0.0
1656295225,0.0
1656295226,0.0
1656295227,0.0
1656295228,0.0
1656295229,0.0
1656295230,0.0
1656295231,0.0
1656295232,0.0
1656295233,0.0
1656295234,0.0
1656295235,0.0
1656295236,0.0
1656295237,0.0
1656295238,0.0
1656295239,0.0
1656295240,0.0
1656295241,0.0
1656295242,0.0
1656295243,0.0
1656295244,0.0
1656295245,0.0
1656295246,0.0
1656295247,0.0
1656295248,0.0
1656295249,0.0
1656295250,0.0
1656295251,0.0
1656295252,0.0
1656295253,0.0
1656295254,0.0
1656295255,0.0
1656295256,0.0
1656295257,0.0
1656295258,0.0
1656295259,0.0
1656295260,0.0
1656295261,0.0
1656295262,0.0
1656295263,0.0
1656295264,0.0
1656295265,0.0
1656295266,0.0
1656295267,0.0
1656295268,0.0
1656295269,0.0
1656295270,0.0
1656295271,0.0
1656295272,0.0
1656295273,0.0
1656295274,0.0
1656295275,0.0
1656295276,0.0
1656295277,0.0
1656295278,0.0
1656295279,0.0
1656295280,0.0
1656295281,0.0
1656295282,0.0
1656295283,0.0
1656295284,0.0
1656295285,0.0
1656295286,0.0
1656295287,0.0
1656295288,0.0
1656295289,0.0
1656295290,0.0
1656295291,0.0
1656295292,0.0
1656295293,0.0
1656295294,0.0
1656295295,0.0
1656295296,0.0
1656295297,0.0
1656295298,0.0
1656295299,0.0
1656295300,0.0
1656295301,0.0
1656295302,0.0
1656295303,0.0
1656295304,0.0
1656295305,0.0
1656295306,0.0
1656295307,0.0
1656295308,0.0
1656295309,0.0
1656295310,0.0
1656295311,0.0
1656295312,0.0
1656295313,0.0
1656295314,0.0
1656295315,0.0
1656295316,0.0
1656295317,0.0
1656295318,0.0
1656295319,0.0
1656295320,0.0
1656295321,0.0
1656295322,0.0
1656295323,0.0
1656295324,0.0
1656295325,0.0
1656295326,0.0
1656295327,0.0
1656295328,0.0
1656295329,0.0
1656295330,0.0
1656295331,0.0
1656295332,0.0
1656295333,0.0
1656295334,0.0
1656295335,0.0
1656295336,0.0
1656295337,0.0
1656295338,0.0
1656295339,0.0
1656295340,0.0
1656295341,0.0
1656295342,0.0
1656295343,0.0
1656295344,0.0
1656295345,0.0
1656295346,0.0
1656295347,0.0
1656295348,0.0
1656295349,0.0
1656295350,0.0
1656295351,0.0
1656295352,0.0
1656295353,0.0
1656295354,0.0
1656295355,0.0
1656295356,0.0
1656295357,0.0
1656295358,0.0
1656295359,0.0
1656295360,0.0
1656295361,0.0
1656295362,0.0
1656295363,0.0
1656295364,0.0
1656295365,0.0
1656295366,0.0
1656295367,0.0
1656295368,0.0
1656295369,0.0
1656295370,0.0
1656295371,0.0
1656295372,0.0
1656295373,0.0
1656295374,0.0
1656295375,0.0
1656295376,0.0
1656295377,0.0
1656295378,0.0
1656295379,0.0
1656295380,0.0
1656295381,0.0
1656295382,0.0
1656295383,0.0
1656295384,0.0
1656295385,0.0
1656295386,0.0
1656295387,0.0
1656295388,0.0
1656295389,0.0
1656295390,0.0
1656295391,0.0
1656295392,0.0
1656295393,0.0
1656295394,0.0
1656295395,0.0
1656295396,0.0
1656295397,0.0
1656295398,0.0
1656295399,0.0
1656295400,0.0
1656295401,0.0
1656295402,0.0
1656295403,0.0
1656295404,0.0
1656295405,0.0
1656295406,0.0
1656295407,0.0
1656295408,0.0
1656295409,0.0
1656295410,0.0
1656295411,0.0
1656295412,0.0
1656295413,0.0
1656295414,0.0
1656295415,0.0
1656295416,0.0
1656295417,0.0
1656295418,0.0
1656295419,0.0
1656295420,0.0
1656295421,0.0
1656295422,0.0
1656295423,0.0
1656295424,0.0
1656295425,0.0
1656295426,0.0
1656295427,0.0
1656295428,0.0
1656295429,0.0
1656295430,0.0
1656295431,0.0
1656295432,0.0
1656295433,0.0
1656295434,0.0
1656295435,0.0
1656295436,0.0
1656295437,0.0
1656295438,0.0
1656295439,0.0
1656295440,0.0
1656295441,0.0
1656295442,0.0
1656295443,0.0
1656295444,0.0
1656295445,0.0
1656295446,0.0
1656295447,0.0
1656295448,0.0
1656295449,0.0
1656295450,0.0
1656295451,0.0
1656295452,0.0
1656295453,0.0
1656295454,0.0
1656295455,0.0
1656295456,0.0
1656295457,0.0
1656295458,0.0
1656295459,0.0
1656295460,0.0
1656295461,0.0
1656295462,0.0
1656295463,0.0
1656295464,0.0
1656295465,0.0
1656295466,0.0
1656295467,0.0
1656295468,0.0
1656295469,0.0
1656295470,0.0
1656295471,0.0
1656295472,0.0
1656295473,0.0
1656295474,0.0
1656295475,0.0
1656295476,0.0
1656295477,0.0
1656295478,0.0
1656295479,0.0
1656295480,0.0
1656295481,0.0
1656295482,0.0
1656295483,0.0
1656295484,0.0
1656295485,0.0
1656295486,0.0
1656295487,0.0
1656295488,0.0
1656295489,0.0
1656295490,0.0
1656295491,0.0
1656295492,0.0
1656295493,0.0
1656295494,0.0
1656295495,0.0
1656295496,0.0
1656295497,0.0
1656295498,0.0
1656295499,0.0
1656295500,0.0
1656295501,0.0
1656295502,0.0
1656295503,0.0
1656295504,0.0
1656295505,0.0
1656295506,0.0
1656295507,0.0
1656295508,0.0
1656295509,0.0
1656295510,0.0
1656295511,0.0
1656295512,0.0
1656295513,0.0
1656295514,0.0
1656295515,0.0
1656295516,0.0
1656295517,0.0
1656295518,0.0
1656295519,0.0
1656295520,0.0
1656295521,0.0
1656295522,0.0
1656295523,0.0
1656295524,0.0
1656295525,0.0
1656295526,0.0
1656295527,0.0
1656295528,0.0
1656295529,0.0
1656295530,0.0
1656295531,0.0
1656295532,0.0
1656295533,0.0
1656295534,0.0
1656295535,0.0
1656295536,0.0
1656295537,0.0
1656295538,0.0
1656295539,0.0
1656295540,0.0
1656295541,0.0
1656295542,0.0
1656295543,0.0
1656295544,0.0
1656295545,0.0
1656295546,0.0
1656295547,0.0
1656295548,0.0
1656295549,0.0
1656295550,0.0
1656295551,0.0
1656295552,0.0
1656295553,0.0
1656295554,0.0
1656295555,0.0
1656295556,0.0
1656295557,0.0
1656295558,0.0
1656295559,0.0
1656295560,0.0
1656295561,0.0
1656295562,0.0
1656295563,0.0
1656295564,0.0
1656295565,0.0
1656295566,0.0
1656295567,0.0
1656295568,0.0
1656295569,0.0
1656295570,0.0
1656295571,0.0
1656295572,0.0
1656295573,0.0
1656295574,0.0
1656295575,0.0
1656295576,0.0
1656295577,0.0
1656295578,0.0
1656295579,0.0
1656295580,0.0
1656295581,0.0
1656295582,0.0
1656295583,0.0
1656295584,0.0
1656295585,0.0
1656295586,0.0
1656295587,0.0
1656295588,0.0
1656295589,0.0
1656295590,0.0
1656295591,0.0
1656295592,0.0
1656295593,0.0
1656295594,0.0
1656295595,0.0
1656295596,0.0
1656295597,0.0
1656295598,0.0
1656295599,0.0
1656295600,0.0
1656295601,0.0
1656295602,0.0
1656295603,0.0
1656295604,0.0
1656295605,0.0
1656295606,0.0
1656295607,0.0
1656295608,0.0
1656295609,0.0
1656295610,0.0
1656295611,0.0
1656295612,0.0
1656295613,0.0
1656295614,0.0
1656295615,0.0
1656295616,0.0
1656295617,0.0
1656295618,0.0
1656295619,0.0
1656295620,0.0
1656295621,0.0
1656295622,0.0
1656295623,0.0
1656295624,0.0
1656295625,0.0
1656295626,0.0
1656295627,0.0
1656295628,0.0
1656295629,0.0
1656295630,0.0
1656295631,0.0
1656295632,0.0
1656295633,0.0
1656295634,0.0
1656295635,0.0
1656295636,0.0
1656295637,0.0
1656295638,0.0
1656295639,0.0
1656295640,0.0
1656295641,0.0
1656295642,0.0
1656295643,0.0
1656295644,0.0
1656295645,0.0
1656295646,0.0
1656295647,0.0
1656295648,0.0
1656295649,0.0
1656295650,0.0
1656295651,0.0
1656295652,0.0
1656295653,0.0
1656295654,0.0
1656295655,0.0
1656295656,0.0
1656295657,0.0
1656295658,0.0
1656295659,0.0
1656295660,0.0
1656295661,0.0
1656295662,0.0
1656295663,0.0
1656295664,0.0
1656295665,0.0
1656295666,0.0
1656295667,0.0
1656295668,0.0
1656295669,0.0
1656295670,0.0
1656295671,0.0
1656295672,0.0
1656295673,0.0
1656295674,0.0
1656295675,0.0
1656295676,0.0
1656295677,0.0
1656295678,0.0
1656295679,0.0
1656295680,0.0
1656295681,0.0
1656295682,0.0
1656295683,0.0
1656295684,0.0
1656295685,0.0
1656295686,0.0
1656295687,0.0
1656295688,0.0
1656295689,0.0
1656295690,0.0
1656295691,0.0
1656295692,0.0
1656295693,0.0
1656295694,0.0
1656295695,0.0
1656295696,0.0
1656295697,0.0
1656295698,0.0
1656295699,0.0
1656295700,0.0
1656295701,0.0
1656295702,0.0
1656295703,0.0
1656295704,0.0
1656295705,0.0
1656295706,0.0
1656295707,0.0
1656295708,0.0
1656295709,0.0
1656295710,0.0
1656295711,0.0
1656295712,0.0
1656295713,0.0
1656295714,0.0
1656295715,0.0
1656295716,0.0
1656295717,0.0
1656295718,0.0
1656295719,0.0
1656295720,0.0
1656295721,0.0
1656295722,0.0
1656295723,0.0
1656295724,0.0
1656295725,0.0
1656295726,0.0
1656295727,0.0
1656295728,0.0
1656295729,0.0
1656295730,0.0
1656295731,0.0
1656295732,0.0
1656295733,0.0
1656295734,0.0
1656295735,0.0
1656295736,0.0
1656295737,0.0
1656295738,0.0
1656295739,0.0
1656295740,0.0
1656295741,0.0
1656295742,0.0
1656295743,0.0
1656295744,0.0
1656295745,0.0
1656295746,0.0
1656295747,0.0
1656295748,0.0
1656295749,0.0
1656295750,0.0
1656295751,0.0
1656295752,0.0
1656295753,0.0
1656295754,0.0
1656295755,0.0
1656295756,0.0
1656295757,0.0
1656295758,0.0
1656295759,0.0
1656295760,0.0
1656295761,0.0
1656295762,0.0
1656295763,0.0
1656295764,0.0
1656295765,0.0
1656295766,0.0
1656295767,0.0
1656295768,0.0
1656295769,0.0
1656295770,0.0
1656295771,0.0
1656295772,0.0
1656295773,0.0
1656295774,0.0
1656295775,0.0
1656295776,0.0
1656295777,0.0
1656295778,0.0
1656295779,0.0
1656295780,0.0
1656295781,0.0
1656295782,0.0
1656295783,0.0
1656295784,0.0
1656295785,0.0
1656295786,0.0
1656295787,0.0
1656295788,0.0
1656295789,0.0
1656295790,0.0
1656295791,0.0
1656295792,0.0
1656295793,0.0
1656295794,0.0
1656295795,0.0
1656295796,0.0
1656295797,0.0
1656295798,0.0
1656295799,0.0
1656295800,0.0
1656295801,0.0
1656295802,0.0
1656295803,0.0
1656295804,0.0
1656295805,0.0
1656295806,0.0
1656295807,0.0
1656295808,0.0
1656295809,0.0
1656295810,0.0
1656295811,0.0
1656295812,0.0
1656295813,0.0
1656295814,0.0
1656295815,0.0
1656295816,0.0
1656295817,0.0
1656295818,0.0
1656295819,0.0
1656295820,0.0
1656295821,0.0
1656295822,0.0
1656295823,0.0
1656295824,0.0
1656295825,0.0
1656295826,0.0
1656295827,0.0
1656295828,0.0
1656295829,0.0
1656295830,0.0
1656295831,0.0
1656295832,0.0
1656295833,0.0
1656295834,0.0
1656295835,0.0
1656295836,0.0
1656295837,0.0
1656295838,0.0
1656295839,0.0
1656295840,0.0
1656295841,0.0
1656295842,0.0
1656295843,0.0
1656295844,0.0
1656295845,0.0
1656295846,0.0
1656295847,0.0
1656295848,0.0
1656295849,0.0
1656295850,0.0
1656295851,0.0
1656295852,0.0
1656295853,0.0
1656295854,0.0
1656295855,0.0
1656295856,0.0
1656295857,0.0
1656295858,0.0
1656295859,0.0
1656295860,0.0
1656295861,0.0
1656295862,0.0
1656295863,0.0
1656295864,0.0
1656295865,0.0
1656295866,0.0
1656295867,0.0
1656295868,0.0
1656295869,0.0
1656295870,0.0
1656295871,0.0
1656295872,0.0
1656295873,0.0
1656295874,0.0
1656295875,0.0
1656295876,0.0
1656295877,0.0
1656295878,0.0
1656295879,0.0
1656295880,0.0
1656295881,0.0
1656295882,0.0
1656295883,0.0
1656295884,0.0
1656295885,0.0
1656295886,0.0
1656295887,0.0
1656295888,0.0
1656295889,0.0
1656295890,0.0
1656295891,0.0
1656295892,0.0
1656295893,0.0
1656295894,0.0
1656295895,0.0
1656295896,0.0
1656295897,0.0
1656295898,0.0
1656295899,0.0
1656295900,0.0
1656295901,0.0
1656295902,0.0
1656295903,0.0
1656295904,0.0
1656295905,0.0
1656295906,0.0
1656295907,0.0
1656295908,0.0
1656295909,0.0
1656295910,0.0
1656295911,0.0
1656295912,0.0
1656295913,0.0
1656295914,0.0
1656295915,0.0
1656295916,0.0
1656295917,0.0
1656295918,0.0
1656295919,0.0
1656295920,0.0
1656295921,0.0
1656295922,0.0
1656295923,0.0
1656295924,0.0
1656295925,0.0
1656295926,0.0
1656295927,0.0
1656295928,0.0
1656295929,0.0
1656295930,0.0
1656295931,0.0
1656295932,0.0
1656295933,0.0
1656295934,0.0
1656295935,0.0
1656295936,0.0
1656295937,0.0
1656295938,0.0
1656295939,0.0
1656295940,0.0
1656295941,0.0
1656295942,0.0
1656295943,0.0
1656295944,0.0
1656295945,0.0
1656295946,0.0
1656295947,0.0
1656295948,0.0
1656295949,0.0
1656295950,0.0
1656295951,0.0
1656295952,0.0
1656295953,0.0
1656295954,0.0
1656295955,0.0
1656295956,0.0
1656295957,0.0
1656295958,0.0
1656295959,0.0
1656295960,0.0
1656295961,0.0
1656295962,0.0
1656295963,0.0
1656295964,0.0
1656295965,0.0
1656295966,0.0
1656295967,0.0
1656295968,0.0
1656295969,0.0
1656295970,0.0
1656295971,0.0
1656295972,0.0
1656295973,0.0
1656295974,0.0
1656295975,0.0
1656295976,0.0
1656295977,0.0
1656295978,0.0
1656295979,0.0
1656295980,0.0
1656295981,0.0
1656295982,0.0
1656295983,0.0
1656295984,0.0
1656295985,0.0
1656295986,0.0
1656295987,0.0
1656295988,0.0
1656295989,0.0
1656295990,0.0
1656295991,0.0
1656295992,0.0
1656295993,0.0
1656295994,0.0
1656295995,0.0
1656295996,0.0
1656295997,0.0
1656295998,0.0
1656295999,0.0
1656296000,0.0
1656296001,0.0
1656296002,0.0
1656296003,0.0
1656296004,0.0
1656296005,0.0
1656296006,0.0
1656296007,0.0
1656296008,0.0
1656296009,0.0
1656296010,0.0
1656296011,0.0
1656296012,0.0
1656296013,0.0
1656296014,0.0
1656296015,0.0
1656296016,0.0
1656296017,0.0
1656296018,0.0
1656296019,0.0
1656296020,0.0
1656296021,0.0
1656296022,0.0
1656296023,0.0
1656296024,0.0
1656296025,0.0
1656296026,0.0
1656296027,0.0
1656296028,0.0
1656296029,0.0
1656296030,0.0
1656296031,0.0
1656296032,0.0
1656296033,0.0
1656296034,0.0
1656296035,0.0
1656296036,0.0
1656296037,0.0
1656296038,0.0
1656296039,0.0
1656296040,0.0
1656296041,0.0
1656296042,0.0
1656296043,0.0
1656296044,0.0
1656296045,0.0
1656296046,0.0
1656296047,0.0
1656296048,0.0
1656296050,0.0
1656296051,0.0
1656296052,0.0
1656296053,0.0
1656296054,0.0
1656296055,0.0
1656296056,0.0
1656296057,0.0
1656296058,0.0
1656296059,0.0
1656296060,0.0
1656296061,0.0
1656296062,0.0
1656296063,0.0
1656296064,0.0
1656296065,0.0
1656296066,0.0
1656296067,0.0
1656296068,0.0
1656296069,0.0
1656296070,0.0
1656296071,0.0
1656296072,0.0
1656296073,0.0
1656296075,0.0
1656296076,0.0
1656296077,0.0
1656296078,0.0
1656296079,0.0
1656296080,0.0
1656296081,0.0
1656296082,0.0
1656296083,0.0
1656296084,0.0
1656296085,0.0
1656296086,0.0
1656296087,0.0
1656296088,0.0
1656296089,0.0
1656296090,0.0
1656296091,0.0
1656296092,0.0
1656296093,0.0
1656296094,0.0
1656296095,0.0
1656296096,0.0
1656296097,0.0
1656296098,0.0
1656296099,0.0
1656296100,0.0
1656296101,0.0
1656296102,0.0
1656296103,0.0
1656296104,0.0
1656296105,0.0
1656296106,0.0
1656296107,0.0
1656296108,0.0
1656296109,0.0
1656296110,0.0
1656296111,0.0
1656296112,0.0
1656296113,0.0
1656296114,0.0
1656296115,0.0
1656296116,0.0
1656296117,0.0
1656296118,0.0
1656296119,0.0
1656296120,0.0
1656296121,0.0
1656296122,0.0
1656296123,0.0
1656296124,0.0
1656296125,0.0
1656296126,0.0
1656296127,0.0
1656296128,0.0
1656296129,0.0
1656296130,0.0
1656296131,0.0
1656296132,0.0
1656296133,0.0
1656296134,0.0
1656296135,0.0
1656296136,0.0
