epoch,if_octets_tx
1655652819,18099815151872.0
1655652820,18099982391072.0
1655652821,18100149630272.0
1655652822,18100316869504.0
1655652823,18100484108704.0
1655652824,18100651347904.0
1655652825,18100818587104.0
1655652826,18100985826336.0
1655652827,18101153065536.0
1655652828,18101320304736.0
1655652829,18101487543968.0
1655652830,18101654783168.0
1655652831,18101822022368.0
1655652832,18101989261568.0
1655652833,18102156500800.0
1655652834,18102323740000.0
1655652835,18102490979200.0
1655652836,18102658218400.0
1655652837,18102825457632.0
1655652838,18102992696832.0
1655652839,18103159936032.0
1655652840,18103327175264.0
1655652841,18103494414464.0
1655652842,18103661653664.0
1655652843,18103828892864.0
1655652844,18103996132096.0
1655652845,18104163371296.0
1655652846,18104330610496.0
1655652847,18104497849696.0
1655652848,18104665088928.0
1655652849,18104832328128.0
1655652850,18104999567328.0
1655652851,18105166806528.0
1655652852,18105334045760.0
1655652853,18105501284960.0
1655652854,18105668524160.0
1655652855,18105835763392.0
1655652856,18106003002592.0
1655652857,18106170241792.0
1655652858,18106337480992.0
1655652859,18106504720224.0
1655652860,18106671959424.0
1655652862,18107006437824.0
1655652863,18107173677056.0
1655652864,18107340916256.0
1655652865,18107508155456.0
1655652866,18107675394688.0
1655652867,18107842633888.0
1655652868,18108009873088.0
1655652869,18108177112288.0
1655652870,18108344351520.0
1655652871,18108511590720.0
1655652872,18108678829920.0
1655652873,18108846069120.0
1655652874,18109013308352.0
1655652875,18109180547552.0
1655652876,18109347786752.0
1655652877,18109515025984.0
1655652878,18109682265184.0
1655652879,18109849504384.0
1655652880,18110016743584.0
1655652881,18110183982816.0
1655652882,18110351222016.0
1655652883,18110518461216.0
1655652884,18110685700416.0
1655652885,18110852939648.0
1655652886,18111020178848.0
1655652887,18111187418048.0
1655652888,18111354657280.0
1655652889,18111521896480.0
1655652890,18111689135680.0
1655652891,18111856374880.0
1655652892,18112023614112.0
1655652893,18112190853312.0
1655652894,18112358092512.0
1655652895,18112525331712.0
1655652896,18112692570944.0
1655652897,18112859810144.0
1655652898,18113027049344.0
1655652899,18113194288576.0
1655652900,18113361527776.0
1655652901,18113528766976.0
1655652902,18113696006176.0
1655652903,18113863245408.0
1655652904,18114030484608.0
1655652905,18114197723808.0
1655652906,18114364963008.0
1655652907,18114532202240.0
1655652908,18114699441440.0
1655652909,18114866680640.0
1655652910,18115033919872.0
1655652911,18115201159072.0
1655652912,18115368398272.0
1655652913,18115535637472.0
1655652914,18115702876704.0
1655652915,18115870115904.0
1655652916,18116037355104.0
1655652917,18116204594304.0
1655652918,18116371833536.0
1655652919,18116539072736.0
1655652920,18116706311936.0
1655652921,18116873551136.0
1655652922,18117040790368.0
1655652923,18117208029568.0
1655652924,18117375268768.0
1655652925,18117542508000.0
1655652926,18117709747200.0
1655652927,18117876986400.0
1655652928,18118044225600.0
1655652929,18118211464832.0
1655652931,18118545943232.0
1655652932,18118713182432.0
1655652933,18118880421664.0
1655652934,18119047660864.0
1655652935,18119214900064.0
1655652936,18119382139296.0
1655652937,18119549378496.0
1655652938,18119716617696.0
1655652939,18119883856896.0
1655652940,18120051096128.0
1655652941,18120218335328.0
1655652942,18120385574528.0
1655652943,18120552813728.0
1655652944,18120720052960.0
1655652945,18120887292160.0
1655652946,18121054531360.0
1655652947,18121221770592.0
1655652948,18121389009792.0
1655652949,18121556248992.0
1655652950,18121723488192.0
1655652951,18121890727424.0
1655652952,18122057966624.0
1655652953,18122225205824.0
1655652954,18122392445024.0
1655652955,18122559684256.0
1655652956,18122726923456.0
1655652957,18122894162656.0
1655652958,18123061401888.0
1655652959,18123228641088.0
1655652960,18123395880288.0
1655652961,18123563119488.0
1655652962,18123730358720.0
1655652963,18123897597920.0
1655652964,18124064837120.0
1655652965,18124232076320.0
1655652966,18124399315552.0
1655652967,18124566554752.0
1655652968,18124733793952.0
1655652969,18124901033184.0
1655652970,18125068272384.0
1655652971,18125235511584.0
1655652972,18125402750784.0
1655652973,18125569990016.0
1655652974,18125737229216.0
1655652975,18125904468416.0
1655652976,18126071707616.0
1655652977,18126238946848.0
1655652978,18126406186048.0
1655652979,18126573425248.0
1655652980,18126740664480.0
1655652981,18126907903680.0
1655652982,18127075142880.0
1655652983,18127242382080.0
1655652984,18127409621312.0
1655652985,18127576860512.0
1655652986,18127744099712.0
1655652987,18127911338912.0
1655652988,18128078578144.0
1655652989,18128245817344.0
1655652990,18128413056544.0
1655652991,18128580295776.0
1655652992,18128747534976.0
1655652993,18128914774176.0
1655652994,18129082013376.0
1655652995,18129249252608.0
1655652996,18129416491808.0
1655652997,18129583731008.0
1655652998,18129750970208.0
1655652999,18129918209440.0
1655653000,18130085448640.0
1655653001,18130252687840.0
1655653002,18130419927040.0
1655653003,18130587166272.0
1655653005,18130921644672.0
1655653006,18131088883904.0
1655653007,18131256123104.0
1655653008,18131423362304.0
1655653009,18131590601504.0
1655653010,18131757840736.0
1655653011,18131925079936.0
1655653012,18132092319136.0
1655653013,18132259558336.0
1655653014,18132426797568.0
1655653015,18132594036768.0
1655653016,18132761275968.0
1655653017,18132928515200.0
1655653018,18133095754400.0
1655653019,18133262993600.0
1655653020,18133430232800.0
1655653021,18133597472032.0
1655653022,18133764711232.0
1655653023,18133931950432.0
1655653024,18134099189632.0
1655653025,18134266428864.0
1655653026,18134433668064.0
1655653027,18134600907264.0
1655653028,18134768146496.0
1655653029,18134935385696.0
1655653030,18135102624896.0
1655653031,18135269864096.0
1655653032,18135437103328.0
1655653033,18135604342528.0
1655653034,18135771581728.0
1655653035,18135938820928.0
1655653036,18136106060160.0
1655653037,18136273299360.0
1655653038,18136440538560.0
1655653039,18136607777792.0
1655653040,18136775016992.0
1655653041,18136942256192.0
1655653042,18137109495392.0
1655653043,18137276734624.0
1655653044,18137443973824.0
1655653045,18137611213024.0
1655653046,18137778452224.0
1655653047,18137945691456.0
1655653048,18138112930656.0
1655653049,18138280169856.0
1655653050,18138447409088.0
1655653051,18138614648288.0
1655653052,18138781887488.0
1655653053,18138949126688.0
1655653054,18139116365920.0
1655653055,18139283605120.0
1655653056,18139450844320.0
1655653057,18139618083520.0
1655653058,18139785322752.0
1655653059,18139952561952.0
1655653060,18140119801152.0
1655653061,18140287040384.0
1655653062,18140454279584.0
1655653063,18140621518784.0
1655653064,18140788757984.0
1655653065,18140955997216.0
1655653066,18141123236416.0
1655653067,18141290475616.0
1655653068,18141457714816.0
1655653069,18141624954048.0
1655653070,18141792193248.0
1655653071,18141959432448.0
1655653072,18142126671648.0
1655653073,18142293910880.0
1655653074,18142461150080.0
1655653075,18142628389280.0
1655653076,18142795628512.0
1655653077,18142962867712.0
1655653078,18143130106912.0
1655653079,18143297346112.0
1655653080,18143464585344.0
1655653081,18143631824544.0
1655653082,18143799063744.0
1655653083,18143966302944.0
1655653084,18144133542176.0
1655653085,18144300781376.0
1655653086,18144468020576.0
1655653087,18144635259808.0
1655653088,18144802499008.0
1655653089,18144969738208.0
1655653090,18145136977408.0
1655653091,18145304216640.0
1655653092,18145471455840.0
1655653093,18145638695040.0
1655653094,18145805934240.0
1655653095,18145973173472.0
1655653096,18146140412672.0
1655653097,18146307651872.0
1655653098,18146474891104.0
1655653099,18146642130304.0
1655653100,18146809369504.0
1655653101,18146976608704.0
1655653102,18147143847936.0
1655653103,18147311087136.0
1655653104,18147478326336.0
1655653105,18147645565536.0
1655653106,18147812804768.0
1655653107,18147980043968.0
1655653108,18148147283168.0
1655653109,18148314522400.0
1655653110,18148481761600.0
1655653111,18148649000800.0
1655653112,18148816240000.0
1655653113,18148983479232.0
1655653115,18149317957632.0
1655653116,18149485196832.0
1655653117,18149652436064.0
1655653118,18149819675264.0
1655653119,18149986914464.0
1655653120,18150154153696.0
1655653121,18150321392896.0
1655653122,18150488632096.0
1655653123,18150655871296.0
1655653124,18150823110528.0
1655653125,18150990349728.0
1655653126,18151157588928.0
1655653127,18151324828128.0
1655653128,18151492067360.0
1655653129,18151659306560.0
1655653130,18151826545760.0
1655653131,18151993784992.0
1655653132,18152161024192.0
1655653133,18152328263392.0
1655653134,18152495502592.0
1655653135,18152662741824.0
1655653136,18152829981024.0
1655653137,18152997220224.0
1655653138,18153164459424.0
1655653139,18153331698656.0
1655653140,18153498937856.0
1655653141,18153666177056.0
1655653142,18153833416288.0
1655653143,18154000655488.0
1655653144,18154167894688.0
1655653145,18154335133888.0
1655653146,18154502373120.0
1655653147,18154669612320.0
1655653148,18154836851520.0
1655653149,18155004090720.0
1655653150,18155171329952.0
1655653151,18155338569152.0
1655653152,18155505808352.0
1655653153,18155673047552.0
1655653154,18155840286784.0
1655653155,18156007525984.0
1655653156,18156174765184.0
1655653157,18156342004416.0
1655653158,18156509243616.0
1655653159,18156676482816.0
1655653160,18156843722016.0
1655653161,18157010961248.0
1655653162,18157178200448.0
1655653163,18157345439648.0
1655653164,18157512678848.0
1655653165,18157679918080.0
1655653166,18157847157280.0
1655653167,18158014396480.0
1655653168,18158181635712.0
1655653169,18158348874912.0
1655653170,18158516114112.0
1655653171,18158683353312.0
1655653172,18158850592544.0
1655653173,18159017831744.0
1655653174,18159185070944.0
1655653175,18159352310144.0
1655653176,18159519549376.0
1655653177,18159686788576.0
1655653178,18159854027776.0
1655653179,18160021267008.0
1655653180,18160188506208.0
1655653181,18160355745408.0
1655653182,18160522984608.0
1655653183,18160690223840.0
1655653184,18160857463040.0
1655653185,18161024702240.0
1655653186,18161191941440.0
1655653187,18161359180672.0
1655653188,18161526419872.0
1655653189,18161693659072.0
1655653190,18161860898304.0
1655653191,18162028137504.0
1655653192,18162195376704.0
1655653193,18162362615904.0
1655653194,18162529855136.0
1655653195,18162697094336.0
1655653196,18162864333536.0
1655653197,18163031572736.0
1655653198,18163198811968.0
1655653199,18163366051168.0
1655653200,18163533290368.0
1655653201,18163700529600.0
1655653202,18163867768800.0
1655653203,18164035008000.0
1655653204,18164202247200.0
1655653205,18164369486432.0
1655653206,18164536725632.0
1655653207,18164703964832.0
1655653208,18164871204032.0
1655653209,18165038443264.0
1655653210,18165205682464.0
1655653211,18165372921664.0
1655653212,18165540160896.0
1655653213,18165707400096.0
1655653214,18165874639296.0
1655653215,18166041878496.0
1655653216,18166209117728.0
1655653217,18166376356928.0
1655653218,18166543596128.0
1655653219,18166710835328.0
1655653220,18166878074560.0
1655653221,18167045313760.0
1655653222,18167212552960.0
1655653223,18167379792160.0
1655653224,18167547031392.0
1655653225,18167714270592.0
1655653226,18167881509792.0
1655653227,18168048749024.0
1655653228,18168215988224.0
1655653229,18168383227424.0
1655653230,18168550466624.0
1655653231,18168717705856.0
1655653232,18168884945056.0
1655653233,18169052184256.0
1655653234,18169219423456.0
1655653235,18169386662688.0
1655653236,18169553901888.0
1655653237,18169721141088.0
1655653238,18169888380320.0
1655653239,18170055619520.0
1655653240,18170222858720.0
1655653241,18170390097920.0
1655653242,18170557337152.0
1655653243,18170724576352.0
1655653244,18170891815552.0
1655653245,18171059054752.0
1655653246,18171226293984.0
1655653247,18171393533184.0
1655653248,18171560772384.0
1655653249,18171728011616.0
1655653250,18171895250816.0
1655653251,18172062490016.0
1655653252,18172229729216.0
1655653253,18172396968448.0
1655653254,18172564207648.0
1655653255,18172731446848.0
1655653256,18172898686048.0
1655653257,18173065925280.0
1655653258,18173233164480.0
1655653259,18173400403680.0
1655653260,18173567642912.0
1655653261,18173734882112.0
1655653262,18173902121312.0
1655653263,18174069360512.0
1655653264,18174236599744.0
1655653265,18174403838944.0
1655653266,18174571078144.0
1655653267,18174738317344.0
1655653268,18174905556576.0
1655653269,18175072795776.0
1655653270,18175240034976.0
1655653271,18175407274208.0
1655653272,18175574513408.0
1655653273,18175741752608.0
1655653274,18175908991808.0
1655653275,18176076231040.0
1655653276,18176243470240.0
1655653277,18176410709440.0
1655653278,18176577948640.0
1655653279,18176745187872.0
1655653280,18176912427072.0
1655653281,18177079666272.0
1655653282,18177246905504.0
1655653283,18177414144704.0
1655653284,18177581383904.0
1655653285,18177748623104.0
1655653286,18177915862336.0
1655653287,18178083101536.0
1655653288,18178250340736.0
1655653289,18178417579936.0
1655653290,18178584819168.0
1655653291,18178752058368.0
1655653292,18178919297568.0
1655653293,18179086536800.0
1655653294,18179253776000.0
1655653295,18179421015200.0
1655653296,18179588254400.0
1655653297,18179755493632.0
1655653298,18179922732832.0
1655653299,18180089972032.0
1655653300,18180257211232.0
1655653301,18180424450464.0
1655653302,18180591689664.0
1655653303,18180758928864.0
1655653304,18180926168064.0
1655653305,18181093407296.0
1655653306,18181260646496.0
1655653307,18181427885696.0
1655653308,18181595124928.0
1655653309,18181762364128.0
1655653310,18181929603328.0
1655653311,18182096842528.0
1655653312,18182264081760.0
1655653313,18182431320960.0
1655653314,18182598560160.0
1655653315,18182765799360.0
1655653316,18182933038592.0
1655653317,18183100277792.0
1655653318,18183267516992.0
1655653319,18183434756224.0
1655653320,18183601995424.0
1655653321,18183769234624.0
1655653322,18183936473824.0
1655653323,18184103713056.0
1655653325,18184438191456.0
1655653326,18184605430656.0
1655653327,18184772669888.0
1655653328,18184939909088.0
1655653329,18185107148288.0
1655653330,18185274387520.0
1655653331,18185441626720.0
1655653332,18185608865920.0
1655653333,18185776105120.0
1655653334,18185943344352.0
1655653335,18186110583552.0
1655653336,18186277822752.0
1655653337,18186445061952.0
1655653338,18186612301184.0
1655653339,18186779540384.0
1655653340,18186946779584.0
1655653341,18187114018816.0
1655653342,18187281258016.0
1655653343,18187448497216.0
1655653344,18187615736416.0
1655653345,18187782975648.0
1655653346,18187950214848.0
1655653347,18188117454048.0
1655653350,18188619171680.0
1655653351,18188786410880.0
1655653352,18188953650112.0
1655653353,18189120889312.0
1655653354,18189288128512.0
1655653355,18189455367712.0
1655653356,18189622606944.0
1655653357,18189789846144.0
1655653358,18189957085344.0
1655653359,18190124324544.0
1655653360,18190291563776.0
1655653361,18190458802976.0
1655653362,18190626042176.0
1655653363,18190793281408.0
1655653364,18190960520608.0
1655653365,18191127759808.0
1655653366,18191294999008.0
1655653367,18191462238240.0
1655653368,18191629477440.0
1655653369,18191796716640.0
1655653370,18191963955840.0
1655653371,18192131195072.0
1655653372,18192298434272.0
1655653373,18192465673472.0
1655653374,18192632912672.0
1655653375,18192800151904.0
1655653376,18192967391104.0
1655653377,18193134630304.0
1655653378,18193301869536.0
1655653379,18193469108736.0
1655653380,18193636347936.0
1655653381,18193803587136.0
1655653382,18193970826368.0
1655653383,18194138065568.0
1655653384,18194305304768.0
1655653385,18194472543968.0
1655653386,18194639783200.0
1655653387,18194807022400.0
1655653388,18194974261600.0
1655653389,18195141500832.0
1655653390,18195308740032.0
1655653391,18195475979232.0
1655653392,18195643218432.0
1655653393,18195810457664.0
1655653394,18195977696864.0
1655653395,18196144936064.0
1655653396,18196312175264.0
1655653397,18196479414496.0
1655653398,18196646653696.0
1655653399,18196813892896.0
1655653400,18196981132128.0
1655653401,18197148371328.0
1655653402,18197315610528.0
1655653403,18197482849728.0
1655653404,18197650088960.0
1655653405,18197817328160.0
1655653406,18197984567360.0
1655653407,18198151806560.0
1655653408,18198319045792.0
1655653409,18198486284992.0
1655653410,18198653524192.0
1655653411,18198820763424.0
1655653412,18198988002624.0
1655653413,18199155241824.0
1655653414,18199322481024.0
1655653415,18199489720256.0
1655653416,18199656959456.0
1655653417,18199824198656.0
1655653418,18199991437856.0
1655653419,18200158677088.0
1655653420,18200325916288.0
1655653421,18200493155488.0
1655653422,18200660394720.0
1655653423,18200827633920.0
1655653424,18200994873120.0
1655653425,18201162112320.0
1655653426,18201329351552.0
1655653427,18201496590752.0
1655653428,18201663829952.0
1655653429,18201831069152.0
1655653430,18201998308384.0
1655653431,18202165547584.0
1655653432,18202332786784.0
1655653433,18202500026016.0
1655653434,18202667265216.0
1655653435,18202834504416.0
1655653436,18203001743616.0
1655653437,18203168982848.0
1655653438,18203336222048.0
1655653439,18203503461248.0
1655653440,18203670700448.0
1655653441,18203837939680.0
1655653442,18204005178880.0
1655653443,18204172418080.0
1655653444,18204339657312.0
1655653445,18204506896512.0
1655653446,18204674135712.0
1655653447,18204841374912.0
1655653448,18205008614144.0
1655653449,18205175853344.0
1655653450,18205343092544.0
1655653451,18205510331744.0
1655653452,18205677570976.0
1655653453,18205844810176.0
1655653454,18206012049376.0
1655653455,18206179288576.0
1655653456,18206346527808.0
1655653457,18206513767008.0
1655653458,18206681006208.0
1655653459,18206848245440.0
1655653460,18207015484640.0
1655653461,18207182723840.0
1655653462,18207349963040.0
1655653463,18207517202272.0
1655653464,18207684441472.0
1655653465,18207851680672.0
1655653466,18208018919872.0
1655653467,18208186159104.0
1655653468,18208353398304.0
1655653469,18208520637504.0
1655653470,18208687876736.0
1655653471,18208855115936.0
1655653472,18209022355136.0
1655653473,18209189594336.0
1655653474,18209356833568.0
1655653475,18209524072768.0
1655653476,18209691311968.0
1655653477,18209858551168.0
1655653478,18210025790400.0
1655653479,18210193029600.0
1655653480,18210360268800.0
1655653481,18210527508032.0
1655653482,18210694747232.0
1655653483,18210861986432.0
1655653484,18211029225632.0
1655653485,18211196464864.0
1655653486,18211363704064.0
1655653487,18211530943264.0
1655653488,18211698182464.0
1655653489,18211865421696.0
1655653490,18212032660896.0
1655653491,18212199900096.0
1655653492,18212367139328.0
1655653493,18212534378528.0
1655653494,18212701617728.0
1655653495,18212868856928.0
1655653496,18213036096160.0
1655653497,18213203335360.0
1655653498,18213370574560.0
1655653499,18213537813760.0
1655653500,18213705052992.0
1655653501,18213872292192.0
1655653502,18214039531392.0
1655653503,18214206770624.0
1655653504,18214374009824.0
1655653505,18214541249024.0
1655653506,18214708488224.0
1655653507,18214875727456.0
1655653508,18215042966656.0
1655653509,18215210205856.0
1655653510,18215377445056.0
1655653511,18215544684288.0
1655653512,18215711923488.0
1655653513,18215879162688.0
1655653514,18216046401920.0
1655653515,18216213641120.0
1655653516,18216380880320.0
1655653517,18216548119520.0
1655653518,18216715358752.0
1655653519,18216882597952.0
1655653520,18217049837152.0
1655653521,18217217076352.0
1655653522,18217384315584.0
1655653523,18217551554784.0
1655653524,18217718793984.0
1655653525,18217886033184.0
1655653526,18218053272416.0
1655653527,18218220511616.0
1655653528,18218387750816.0
1655653529,18218554990048.0
1655653530,18218722229248.0
1655653531,18218889468448.0
1655653532,18219056707648.0
1655653533,18219223946880.0
1655653534,18219391186080.0
1655653535,18219558425280.0
1655653536,18219725664480.0
1655653537,18219892903712.0
1655653538,18220060142912.0
1655653539,18220227382112.0
1655653540,18220394621344.0
1655653541,18220561860544.0
1655653542,18220729099744.0
1655653543,18220896338944.0
1655653544,18221063578176.0
1655653545,18221230817376.0
1655653546,18221398056576.0
1655653547,18221565295776.0
1655653548,18221732535008.0
1655653549,18221899774208.0
1655653550,18222067013408.0
1655653551,18222234252640.0
1655653552,18222401491840.0
1655653553,18222568731040.0
1655653554,18222735970240.0
1655653555,18222903209472.0
1655653556,18223070448672.0
1655653557,18223237687872.0
1655653558,18223404927072.0
1655653559,
1655653560,18223739405504.0
1655653561,18223906644704.0
1655653562,18224073883936.0
1655653563,18224241123136.0
1655653564,18224408362336.0
1655653565,18224575601536.0
1655653566,18224742840768.0
1655653567,18224910079968.0
1655653568,18225077319168.0
1655653569,18225244558368.0
1655653570,18225411797600.0
1655653571,18225579036800.0
1655653572,18225746276000.0
1655653573,18225913515232.0
1655653574,18226080754432.0
1655653575,18226247993632.0
1655653576,18226415232832.0
1655653577,18226582472064.0
1655653578,18226749711264.0
1655653579,18226916950464.0
1655653580,18227084189664.0
1655653581,18227251428896.0
1655653582,18227418668096.0
1655653583,18227585907296.0
1655653584,18227753146528.0
1655653585,18227920385728.0
1655653586,18228087624928.0
1655653587,18228254864128.0
1655653588,18228422103360.0
1655653589,18228589342560.0
1655653590,18228756581760.0
1655653591,18228923820960.0
1655653592,18229091060192.0
1655653593,18229258299392.0
1655653594,18229425538592.0
1655653595,18229592777824.0
1655653596,18229760017024.0
1655653597,18229927256224.0
1655653598,18230094495424.0
1655653599,18230261734656.0
1655653600,18230428973856.0
1655653601,18230596213056.0
1655653602,18230763452256.0
1655653603,18230930691488.0
1655653604,18231097930688.0
1655653605,18231265169888.0
1655653606,18231432409088.0
1655653607,18231599648320.0
1655653608,18231766887520.0
1655653609,18231934126720.0
1655653610,18232101365952.0
1655653611,18232268605152.0
1655653612,18232435844352.0
1655653613,18232603083552.0
1655653615,18232937561984.0
1655653616,18233104801184.0
1655653617,18233272040384.0
1655653618,18233439279616.0
1655653619,18233606518816.0
1655653620,18233773758016.0
1655653621,18233940997248.0
1655653622,18234108236448.0
1655653623,18234275475648.0
1655653624,18234442714848.0
1655653625,18234609954080.0
1655653626,18234777193280.0
1655653627,18234944432480.0
1655653628,18235111671680.0
1655653629,18235278910912.0
1655653630,18235446150112.0
1655653631,18235613389312.0
1655653632,18235780628544.0
1655653633,18235947867744.0
1655653634,18236115106944.0
1655653635,18236282346144.0
1655653636,18236449585376.0
1655653637,18236616824576.0
1655653638,18236784063776.0
1655653639,18236951302976.0
1655653640,18237118542208.0
1655653641,18237285781408.0
1655653642,18237453020608.0
1655653643,18237620259840.0
1655653644,18237787499040.0
1655653645,18237954738240.0
1655653646,18238121977440.0
1655653647,18238289216672.0
1655653648,18238456455872.0
1655653649,18238623695072.0
1655653650,18238790934272.0
1655653651,18238958173504.0
1655653652,18239125412704.0
1655653653,18239292651904.0
1655653654,18239459891136.0
1655653655,18239627130336.0
1655653656,18239794369536.0
1655653657,18239961608736.0
1655653658,18240128847968.0
1655653659,18240296087168.0
1655653660,18240463326368.0
1655653661,18240630565568.0
1655653662,18240797804800.0
1655653663,18240965044000.0
1655653664,18241132283200.0
1655653665,18241299522432.0
1655653666,18241466761632.0
1655653667,18241634000832.0
1655653668,18241801240032.0
1655653669,18241968479264.0
1655653670,18242135718464.0
1655653671,18242302957664.0
1655653672,18242470196864.0
1655653673,18242637436096.0
1655653674,18242804675296.0
1655653675,18242971914496.0
1655653676,18243139153696.0
1655653677,18243306392928.0
1655653678,18243473632128.0
1655653679,18243640871328.0
1655653680,18243808110560.0
1655653681,18243975349760.0
1655653682,18244142588960.0
1655653683,18244309828160.0
1655653684,18244477067392.0
1655653685,18244644306592.0
1655653686,18244811545792.0
1655653687,18244978784992.0
1655653688,18245146024224.0
1655653689,18245313263424.0
1655653690,18245480502624.0
1655653691,18245647741856.0
1655653692,18245814981056.0
1655653693,18245982220256.0
1655653694,18246149459456.0
1655653695,18246316698688.0
1655653696,18246483937888.0
1655653697,18246651177088.0
1655653698,18246818416288.0
1655653699,18246985655520.0
1655653700,18247152894720.0
1655653701,18247320133920.0
1655653702,18247487373152.0
1655653703,18247654612352.0
1655653704,18247821851552.0
1655653705,18247989090752.0
1655653706,18248156329984.0
1655653707,18248323569184.0
1655653708,18248490808384.0
1655653709,18248658047584.0
1655653710,18248825286816.0
1655653711,18248992526016.0
1655653712,18249159765216.0
1655653713,18249327004448.0
1655653714,18249494243648.0
1655653715,18249661482848.0
1655653716,18249828722048.0
1655653717,18249995961280.0
1655653718,18250163200480.0
1655653719,18250330439680.0
1655653720,18250497678880.0
1655653721,18250664918112.0
1655653722,18250832157312.0
1655653723,18250999396512.0
1655653724,18251166635744.0
1655653725,18251333874944.0
1655653726,18251501114144.0
1655653727,18251668353344.0
1655653728,18251835592576.0
1655653729,18252002831776.0
1655653730,18252170070976.0
1655653731,18252337310176.0
1655653732,18252504549408.0
1655653733,18252671788608.0
1655653734,18252839027808.0
1655653735,18253006267040.0
1655653736,18253173506240.0
1655653737,18253340745440.0
1655653738,18253507984640.0
1655653739,18253675223872.0
1655653740,18253842463072.0
1655653741,18254009702272.0
1655653742,18254176941472.0
1655653743,18254344180704.0
1655653744,18254511419904.0
1655653745,18254678659104.0
1655653746,18254845898336.0
1655653747,18255013137536.0
1655653748,18255180376736.0
1655653749,18255347615936.0
1655653750,18255514855168.0
1655653751,18255682094368.0
1655653752,18255849333568.0
1655653753,18256016572768.0
1655653754,18256183812000.0
1655653755,18256351051200.0
1655653756,18256518290400.0
1655653757,18256685529600.0
1655653758,
1655653759,18257020008032.0
1655653760,18257187247232.0
1655653761,18257354486464.0
1655653762,18257521725664.0
1655653763,18257688964864.0
1655653764,18257856204064.0
1655653765,18258023443296.0
1655653766,18258190682496.0
1655653767,18258357921696.0
1655653768,18258525160896.0
1655653769,18258692400128.0
1655653770,18258859639328.0
1655653771,18259026878528.0
1655653772,18259194117760.0
1655653773,18259361356960.0
1655653774,18259528596160.0
1655653775,18259695835360.0
1655653776,18259863074592.0
1655653777,18260030313792.0
1655653778,18260197552992.0
1655653779,18260364792192.0
1655653780,18260532031424.0
1655653781,18260699270624.0
1655653782,18260866509824.0
1655653783,18261033749056.0
1655653784,18261200988256.0
1655653785,18261368227456.0
1655653786,18261535466656.0
1655653787,18261702705888.0
1655653788,18261869945088.0
1655653789,18262037184288.0
1655653790,18262204423488.0
1655653791,18262371662720.0
1655653792,18262538901920.0
1655653793,18262706141120.0
1655653794,18262873380352.0
1655653795,18263040619552.0
1655653796,18263207858752.0
1655653797,18263375097952.0
1655653798,18263542337184.0
1655653799,18263709576384.0
1655653801,18264044054784.0
1655653802,18264211294016.0
1655653803,18264378533216.0
1655653804,18264545772416.0
1655653805,18264713011648.0
1655653806,18264880250848.0
1655653807,18265047490048.0
1655653808,18265214729248.0
1655653809,18265381968480.0
1655653810,18265549207680.0
1655653811,18265716446880.0
1655653812,18265883686080.0
1655653813,18266050925312.0
1655653814,18266218164512.0
1655653815,18266385403712.0
1655653816,18266552642944.0
1655653817,18266719882144.0
1655653818,18266887121344.0
1655653819,18267054360544.0
1655653820,18267221599776.0
1655653821,18267388838976.0
1655653822,18267556078176.0
1655653823,18267723317376.0
1655653824,18267890556608.0
1655653825,18268057795808.0
1655653826,18268225035008.0
1655653827,18268392274208.0
1655653828,18268559513440.0
1655653829,18268726752640.0
1655653830,18268893991840.0
1655653831,18269061231072.0
1655653832,18269228470272.0
1655653833,18269395709472.0
1655653834,18269562948672.0
1655653835,18269730187904.0
1655653836,18269897427104.0
1655653837,18270064666304.0
1655653838,18270231905504.0
1655653839,18270399144736.0
1655653840,18270566383936.0
1655653841,18270733623136.0
1655653842,18270900862368.0
1655653843,18271068101568.0
1655653844,18271235340768.0
1655653845,18271402579968.0
1655653846,18271569819200.0
1655653847,18271737058400.0
1655653848,18271904297600.0
1655653849,18272071536800.0
1655653850,18272238776032.0
1655653851,18272406015232.0
1655653852,18272573254432.0
1655653853,18272740493664.0
1655653854,18272907732864.0
1655653855,18273074972064.0
1655653856,18273242211264.0
1655653857,18273409450496.0
1655653858,18273576689696.0
1655653859,18273743928896.0
1655653860,18273911168096.0
1655653861,18274078407328.0
1655653862,18274245646528.0
1655653863,18274412885728.0
1655653864,18274580124960.0
1655653865,18274747364160.0
1655653866,18274914603360.0
1655653867,18275081842560.0
1655653868,18275249081792.0
1655653869,18275416320992.0
1655653870,18275583560192.0
1655653871,18275750799392.0
1655653872,18275918038624.0
1655653873,18276085277824.0
1655653874,18276252517024.0
1655653875,18276419756256.0
1655653876,18276586995456.0
1655653877,18276754234656.0
1655653878,18276921473856.0
1655653879,18277088713088.0
1655653880,18277255952288.0
1655653881,18277423191488.0
1655653882,18277590430688.0
1655653883,18277757669920.0
1655653884,18277924909120.0
1655653885,18278092148320.0
1655653886,18278259387552.0
1655653887,18278426626752.0
1655653888,18278593865952.0
1655653889,18278761105152.0
1655653890,18278928344384.0
1655653891,18279095583584.0
1655653892,18279262822784.0
1655653893,18279430061984.0
1655653894,18279597301216.0
1655653895,18279764540416.0
1655653896,18279931779616.0
1655653897,18280099018848.0
1655653898,18280266258048.0
1655653899,18280433497248.0
1655653900,18280600736448.0
1655653901,18280767975680.0
1655653902,18280935214880.0
1655653903,18281102454080.0
1655653904,18281269693280.0
