epoch,if_packets_rx
1656294591,1464579525.1054688
1656294592,1464590206.4804688
1656294593,1464600887.8554688
1656294594,1464611569.2265625
1656294595,1464622250.6015625
1656294596,1464632931.9765625
1656294597,1464643613.3515625
1656294598,1464654294.7265625
1656294599,1464664976.1015625
1656294600,1464675657.4726562
1656294601,1464686338.8476562
1656294602,1464697020.2226562
1656294603,1464707701.5976562
1656294604,1464718382.9726562
1656294605,1464729064.34375
1656294606,1464739745.71875
1656294607,1464750427.09375
1656294608,1464761108.46875
1656294609,1464771789.84375
1656294610,1464782471.21875
1656294611,1464793152.5898438
1656294612,1464803833.9648438
1656294613,1464814515.3398438
1656294614,1464825196.7148438
1656294615,1464835878.0898438
1656294616,1464846559.4609375
1656294617,1464857240.8359375
1656294618,1464867922.2109375
1656294619,1464878603.5859375
1656294620,1464889284.9609375
1656294621,1464899966.3320312
1656294622,1464910647.7070312
1656294623,1464921329.0820312
1656294624,1464932010.4570312
1656294625,1464942691.8320312
1656294626,1464953373.2070312
1656294627,1464964054.578125
1656294628,1464974735.953125
1656294629,1464985417.328125
1656294630,1464996098.703125
1656294631,1465006780.078125
1656294632,1465017461.4492188
1656294633,1465028142.8242188
1656294634,1465038824.1992188
1656294635,1465049505.5742188
1656294636,1465060186.9492188
1656294637,1465070868.3242188
1656294638,1465081549.6953125
1656294639,1465092231.0703125
1656294640,1465102912.4453125
1656294641,1465113593.8203125
1656294642,1465124275.1953125
1656294643,1465134956.5664062
1656294644,1465145637.9414062
1656294645,1465156319.3164062
1656294646,1465167000.6914062
1656294647,1465177682.0664062
1656294648,1465188363.4414062
1656294649,1465199044.8125
1656294650,1465209726.1875
1656294651,1465220407.5625
1656294652,1465231088.9375
1656294653,1465241770.3125
1656294654,1465252451.6835938
1656294655,1465263133.0585938
1656294656,1465273814.4335938
1656294657,1465284495.8085938
1656294658,1465295177.1835938
1656294659,1465305858.5546875
1656294660,1465316539.9296875
1656294661,1465327221.3046875
1656294662,1465337902.6796875
1656294663,1465348584.0546875
1656294664,1465359265.4296875
1656294665,1465369946.8007812
1656294666,1465380628.1757812
1656294667,1465391309.5507812
1656294668,1465401990.9257812
1656294669,1465412672.3007812
1656294670,1465423353.671875
1656294671,1465434035.046875
1656294672,1465444716.421875
1656294673,1465455397.796875
1656294674,1465466079.171875
1656294675,1465476760.546875
1656294676,1465487441.9179688
1656294677,1465498123.2929688
1656294678,1465508804.6679688
1656294679,1465519486.0429688
1656294680,1465530167.4179688
1656294681,1465540848.7890625
1656294682,1465551530.1640625
1656294683,1465562211.5390625
1656294684,1465572892.9140625
1656294685,1465583574.2890625
1656294686,1465594255.6601562
1656294687,1465604937.0351562
1656294688,1465615618.4101562
1656294689,1465626299.7851562
1656294690,1465636981.1601562
1656294691,1465647662.5351562
1656294692,1465658343.90625
1656294693,1465669025.28125
1656294694,1465679706.65625
1656294695,1465690388.03125
1656294696,1465701069.40625
1656294697,1465711750.7773438
1656294698,1465722432.1523438
1656294699,1465733113.5273438
1656294700,1465743794.9023438
1656294701,1465754476.2773438
1656294702,1465765157.6523438
1656294703,1465775839.0234375
1656294704,1465786520.3984375
1656294705,1465797201.7734375
1656294706,1465807883.1484375
1656294707,1465818564.5234375
1656294708,1465829245.8945312
1656294709,1465839927.2695312
1656294710,1465850608.6445312
1656294711,1465861290.0195312
1656294712,1465871971.3945312
1656294713,1465882652.7695312
1656294714,1465893334.140625
1656294715,1465904015.515625
1656294716,1465914696.890625
1656294717,1465925378.265625
1656294718,1465936059.640625
1656294719,1465946741.0117188
1656294720,1465957422.3867188
1656294721,1465968103.7617188
1656294722,1465978785.1367188
1656294723,1465989466.5117188
1656294724,1466000147.8828125
1656294725,1466010829.2578125
1656294726,1466021510.6328125
1656294727,1466032192.0078125
1656294728,1466042873.3828125
1656294729,1466053554.7578125
1656294730,1466064236.1289062
1656294731,1466074917.5039062
1656294732,1466085598.8789062
1656294733,1466096280.2539062
1656294734,1466106961.6289062
1656294735,1466117643.0
1656294736,1466128324.375
1656294737,1466139005.75
1656294738,1466149687.125
1656294739,1466160368.5
1656294740,1466171049.875
1656294741,1466181731.2460938
1656294742,1466192412.6210938
1656294743,1466203093.9960938
1656294744,1466213775.3710938
1656294745,1466224456.7460938
1656294746,1466235138.1171875
1656294747,1466245819.4921875
1656294748,1466256500.8671875
1656294749,1466267182.2421875
1656294750,1466277863.6171875
1656294751,1466288544.9882812
1656294752,1466299226.3632812
1656294753,1466309907.7382812
1656294754,1466320589.1132812
1656294755,1466331270.4882812
1656294756,1466341951.8632812
1656294757,1466352633.234375
1656294758,1466363314.609375
1656294759,1466373995.984375
1656294760,1466384677.359375
1656294761,1466395358.734375
1656294762,1466406040.1054688
1656294763,1466416721.4804688
1656294764,1466427402.8554688
1656294765,1466438084.2304688
1656294766,1466448765.6054688
1656294767,1466459446.9804688
1656294768,1466470128.3515625
1656294769,1466480809.7265625
1656294770,1466491491.1015625
1656294771,1466502172.4765625
1656294772,1466512853.8515625
1656294773,1466523535.2226562
1656294774,1466534216.5976562
1656294775,1466544897.9726562
1656294776,1466555579.3476562
1656294777,1466566260.7226562
1656294778,1466576942.0976562
1656294779,1466587623.46875
1656294780,1466598304.84375
1656294781,1466608986.21875
1656294782,1466619667.59375
1656294783,1466630348.96875
1656294784,1466641030.3398438
1656294785,1466651711.7148438
1656294786,1466662393.0898438
1656294787,1466673074.4648438
1656294788,1466683755.8398438
1656294789,1466694437.2109375
1656294790,1466705118.5859375
1656294791,1466715799.9609375
1656294792,1466726481.3359375
1656294793,1466737162.7109375
1656294794,1466747844.0859375
1656294795,1466758525.4570312
1656294796,1466769206.8320312
1656294797,1466779888.2070312
1656294798,1466790569.5820312
1656294799,1466801250.9570312
1656294800,1466811932.328125
1656294801,1466822613.703125
1656294802,1466833295.078125
1656294803,1466843976.453125
1656294804,1466854657.828125
1656294805,1466865339.203125
1656294806,1466876020.5742188
1656294807,1466886701.9492188
1656294808,1466897383.3242188
1656294809,1466908064.6992188
1656294810,1466918746.0742188
1656294811,1466929427.4453125
1656294812,1466940108.8203125
1656294813,1466950790.1953125
1656294814,1466961471.5703125
1656294815,1466972152.9453125
1656294816,1466982834.3164062
1656294817,1466993515.6914062
1656294818,1467004197.0664062
1656294819,1467014878.4414062
1656294820,1467025559.8164062
1656294821,1467036241.1914062
1656294822,1467046922.5625
1656294823,1467057603.9375
1656294824,1467068285.3125
1656294825,1467078966.6875
1656294826,1467089648.0625
1656294827,1467100329.4335938
1656294828,1467111010.8085938
1656294829,1467121692.1835938
1656294830,1467132373.5585938
1656294831,1467143054.9335938
1656294832,1467153736.3085938
1656294833,1467164417.6796875
1656294834,1467175099.0546875
1656294835,1467185780.4296875
1656294836,1467196461.8046875
1656294837,1467207143.1796875
1656294838,1467217824.5507812
1656294839,1467228505.9257812
1656294840,1467239187.3007812
1656294841,1467249868.6757812
1656294842,1467260550.0507812
1656294843,1467271231.421875
1656294844,1467281912.796875
1656294845,1467292594.171875
1656294846,1467303275.546875
1656294847,1467313956.921875
1656294848,1467324638.296875
1656294849,1467335319.6679688
1656294850,1467346001.0429688
1656294851,1467356682.4179688
1656294852,1467367363.7929688
1656294853,1467378045.1679688
1656294854,1467388726.5390625
1656294855,1467399407.9140625
1656294856,1467410089.2890625
1656294857,1467420770.6640625
1656294858,1467431452.0390625
1656294859,1467442133.4140625
1656294860,1467452814.7851562
1656294861,1467463496.1601562
1656294862,1467474177.5351562
1656294863,1467484858.9101562
1656294864,1467495540.2851562
1656294865,1467506221.65625
1656294866,1467516903.03125
1656294867,1467527584.40625
1656294868,1467538265.78125
1656294869,1467548947.15625
1656294870,1467559628.53125
1656294871,1467570309.9023438
1656294872,1467580991.2773438
1656294873,1467591672.6523438
1656294874,1467602354.0273438
1656294875,1467613035.4023438
1656294876,1467623716.7734375
1656294877,1467634398.1484375
1656294878,1467645079.5234375
1656294879,1467655760.8984375
1656294880,1467666442.2734375
1656294881,1467677123.6445312
1656294882,1467687805.0195312
1656294883,1467698486.3945312
1656294884,1467709167.7695312
1656294885,1467719849.1445312
1656294886,1467730530.5195312
1656294887,1467741211.890625
1656294888,1467751893.265625
1656294889,1467762574.640625
1656294890,1467773256.015625
1656294891,1467783937.390625
1656294892,1467794618.7617188
1656294893,1467805300.1367188
1656294894,1467815981.5117188
1656294895,1467826662.8867188
1656294896,1467837344.2617188
1656294897,1467848025.6367188
1656294898,1467858707.0078125
1656294899,1467869388.3828125
1656294900,1467880069.7578125
1656294901,1467890751.1328125
1656294902,1467901432.5078125
1656294903,1467912113.8789062
1656294904,1467922795.2539062
1656294905,1467933476.6289062
1656294906,1467944158.0039062
1656294907,1467954839.3789062
1656294908,1467965520.75
1656294909,1467976202.125
1656294910,1467986883.5
1656294911,1467997564.875
1656294912,1468008246.25
1656294913,1468018927.625
1656294914,1468029608.9960938
1656294915,1468040290.3710938
1656294916,1468050971.7460938
1656294917,1468061653.1210938
1656294918,1468072334.4960938
1656294919,1468083015.8671875
1656294920,1468093697.2421875
1656294921,1468104378.6171875
1656294922,1468115059.9921875
1656294923,1468125741.3671875
1656294924,1468136422.7421875
1656294925,1468147104.1132812
1656294926,1468157785.4882812
1656294927,1468168466.8632812
1656294928,1468179148.2382812
1656294929,1468189829.6132812
1656294930,1468200510.984375
1656294931,1468211192.359375
1656294932,1468221873.734375
1656294933,1468232555.109375
1656294934,1468243236.484375
1656294935,1468253917.859375
1656294936,1468264599.2304688
1656294937,1468275280.6054688
1656294938,1468285961.9804688
1656294939,1468296643.3554688
1656294940,1468307324.7304688
1656294941,1468318006.1015625
1656294942,1468328687.4765625
1656294943,1468339368.8515625
1656294944,1468350050.2265625
1656294945,1468360731.6015625
1656294946,1468371412.9726562
1656294947,1468382094.3476562
1656294948,1468392775.7226562
1656294949,1468403457.0976562
1656294950,1468414138.4726562
1656294951,1468424819.8476562
1656294952,1468435501.21875
1656294953,1468446182.59375
1656294954,1468456863.96875
1656294955,1468467545.34375
1656294956,1468478226.71875
1656294957,1468488908.0898438
1656294958,1468499589.4648438
1656294959,1468510270.8398438
1656294960,1468520952.2148438
1656294961,1468531633.5898438
1656294962,1468542314.9648438
1656294963,1468552996.3359375
1656294964,1468563677.7109375
1656294965,1468574359.0859375
1656294966,1468585040.4609375
1656294967,1468595721.8359375
1656294968,1468606403.2070312
1656294969,1468617084.5820312
1656294970,1468627765.9570312
1656294971,1468638447.3320312
1656294972,1468649128.7070312
1656294973,1468659810.078125
1656294974,1468670491.453125
1656294975,1468681172.828125
1656294976,1468691854.203125
1656294977,1468702535.578125
1656294978,1468713216.953125
1656294979,1468723898.3242188
1656294980,1468734579.6992188
1656294981,1468745261.0742188
1656294982,1468755942.4492188
1656294983,1468766623.8242188
1656294984,1468777305.1953125
1656294985,1468787986.5703125
1656294986,1468798667.9453125
1656294987,1468809349.3203125
1656294988,1468820030.6953125
1656294989,1468830712.0703125
1656294990,1468841393.4414062
1656294991,1468852074.8164062
1656294992,1468862756.1914062
1656294993,1468873437.5664062
1656294994,1468884118.9414062
1656294995,1468894800.3125
1656294996,1468905481.6875
1656294997,1468916163.0625
1656294998,1468926844.4375
1656294999,1468937525.8125
1656295000,1468948207.1875
1656295001,1468958888.5585938
1656295002,1468969569.9335938
1656295003,1468980251.3085938
1656295004,1468990932.6835938
1656295005,1469001614.0585938
1656295006,1469012295.4296875
1656295007,1469022976.8046875
1656295008,1469033658.1796875
1656295009,1469044339.5546875
1656295010,1469055020.9296875
1656295011,1469065702.3007812
1656295012,1469076383.6757812
1656295013,1469087065.0507812
1656295014,1469097746.4257812
1656295015,1469108427.8007812
1656295016,1469119109.1757812
1656295017,1469129790.546875
1656295018,1469140471.921875
1656295019,1469151153.296875
1656295020,1469161834.671875
1656295021,1469172516.046875
1656295022,1469183197.4179688
1656295023,1469193878.7929688
1656295024,1469204560.1679688
1656295025,1469215241.5429688
1656295026,1469225922.9179688
1656295027,1469236604.2929688
1656295028,1469247285.6640625
1656295029,1469257967.0390625
1656295030,1469268648.4140625
1656295031,1469279329.7890625
1656295032,1469290011.1640625
1656295033,1469300692.5351562
1656295034,1469311373.9101562
1656295035,1469322055.2851562
1656295036,1469332736.6601562
1656295037,1469343418.0351562
1656295038,1469354099.40625
1656295039,1469364780.78125
1656295040,1469375462.15625
1656295041,1469386143.53125
1656295042,1469396824.90625
1656295043,1469407506.28125
1656295044,1469418187.6523438
1656295045,1469428869.0273438
1656295046,1469439550.4023438
1656295047,1469450231.7773438
1656295048,1469460913.1523438
1656295049,1469471594.5234375
1656295050,1469482275.8984375
1656295051,1469492957.2734375
1656295052,1469503638.6484375
1656295053,1469514320.0234375
1656295054,1469525001.3984375
1656295055,1469535682.7695312
1656295056,1469546364.1445312
1656295057,1469557045.5195312
1656295058,1469567726.8945312
1656295059,1469578408.2695312
1656295060,1469589089.640625
1656295061,1469599771.015625
1656295062,1469610452.390625
1656295063,1469621133.765625
1656295064,1469631815.140625
1656295065,1469642496.515625
1656295066,1469653177.8867188
1656295067,1469663859.2617188
1656295068,1469674540.6367188
1656295069,1469685222.0117188
1656295070,1469695903.3867188
1656295071,1469706584.7578125
1656295072,1469717266.1328125
1656295073,1469727947.5078125
1656295074,1469738628.8828125
1656295075,1469749310.2578125
1656295076,1469759991.6289062
1656295077,1469770673.0039062
1656295078,1469781354.3789062
1656295079,1469792035.7539062
1656295080,1469802717.1289062
1656295081,1469813398.5039062
1656295082,1469824079.875
1656295083,1469834761.25
1656295084,1469845442.625
1656295085,1469856124.0
1656295086,1469866805.375
1656295087,1469877486.7460938
1656295088,1469888168.1210938
1656295089,1469898849.4960938
1656295090,1469909530.8710938
1656295091,1469920212.2460938
1656295092,1469930893.6210938
1656295093,1469941574.9921875
1656295094,1469952256.3671875
1656295095,1469962937.7421875
1656295096,1469973619.1171875
1656295097,1469984300.4921875
1656295098,1469994981.8632812
1656295099,1470005663.2382812
1656295100,1470016344.6132812
1656295101,1470027025.9882812
1656295102,1470037707.3632812
1656295103,1470048388.734375
1656295104,1470059070.109375
1656295105,1470069751.484375
1656295106,1470080432.859375
1656295107,1470091114.234375
1656295108,1470101795.609375
1656295109,1470112476.9804688
1656295110,1470123158.3554688
1656295111,1470133839.7304688
1656295112,1470144521.1054688
1656295113,1470155202.4804688
1656295114,1470165883.8515625
1656295115,1470176565.2265625
1656295116,1470187246.6015625
1656295117,1470197927.9765625
1656295118,1470208609.3515625
1656295119,1470219290.7265625
1656295120,1470229972.0976562
1656295121,1470240653.4726562
1656295122,1470251334.8476562
1656295123,1470262016.2226562
1656295124,1470272697.5976562
1656295125,1470283378.96875
1656295126,1470294060.34375
1656295127,1470304741.71875
1656295128,1470315423.09375
1656295129,1470326104.46875
1656295130,1470336785.8398438
1656295131,1470347467.2148438
1656295132,1470358148.5898438
1656295133,1470368829.9648438
1656295134,1470379511.3398438
1656295135,1470390192.7148438
1656295136,1470400874.0859375
1656295137,1470411555.4609375
1656295138,1470422236.8359375
1656295139,1470432918.2109375
1656295140,1470443599.5859375
1656295141,1470454280.9570312
1656295142,1470464962.3320312
1656295143,1470475643.7070312
1656295144,1470486325.0820312
1656295145,1470497006.4570312
1656295146,1470507687.8320312
1656295147,1470518369.203125
1656295148,1470529050.578125
1656295149,1470539731.953125
1656295150,1470550413.328125
1656295151,1470561094.703125
1656295152,1470571776.0742188
1656295153,1470582457.4492188
1656295154,1470593138.8242188
1656295155,1470603820.1992188
1656295156,1470614501.5742188
1656295157,1470625182.9492188
1656295158,1470635864.3203125
1656295159,1470646545.6953125
1656295160,1470657227.0703125
1656295161,1470667908.4453125
1656295162,1470678589.8203125
1656295163,1470689271.1914062
1656295164,1470699952.5664062
1656295165,1470710633.9414062
1656295166,1470721315.3164062
1656295167,1470731996.6914062
1656295168,1470742678.0625
1656295169,1470753359.4375
1656295170,1470764040.8125
1656295171,1470774722.1875
1656295172,1470785403.5625
1656295173,1470796084.9375
1656295174,1470806766.3085938
1656295175,1470817447.6835938
1656295176,1470828129.0585938
1656295177,1470838810.4335938
1656295178,1470849491.8085938
1656295179,1470860173.1796875
1656295180,1470870854.5546875
1656295181,1470881535.9296875
1656295182,1470892217.3046875
1656295183,1470902898.6796875
1656295184,1470913580.0546875
1656295185,1470924261.4257812
1656295186,1470934942.8007812
1656295187,1470945624.1757812
1656295188,1470956305.5507812
1656295189,1470966986.9257812
1656295190,1470977668.296875
1656295191,1470988349.671875
1656295192,1470999031.046875
1656295193,1471009712.421875
1656295194,1471020393.796875
1656295195,1471031075.1679688
1656295196,1471041756.5429688
1656295197,1471052437.9179688
1656295198,1471063119.2929688
1656295199,1471073800.6679688
1656295200,1471084482.0429688
1656295201,1471095163.4140625
1656295202,1471105844.7890625
1656295203,1471116526.1640625
1656295204,1471127207.5390625
1656295205,1471137888.9140625
1656295206,1471148570.2851562
1656295207,1471159251.6601562
1656295208,1471169933.0351562
1656295209,1471180614.4101562
1656295210,1471191295.7851562
1656295211,1471201977.1601562
1656295212,1471212658.53125
1656295213,1471223339.90625
1656295214,1471234021.28125
1656295215,1471244702.65625
1656295216,1471255384.03125
1656295217,1471266065.4023438
1656295218,1471276746.7773438
1656295219,1471287428.1523438
1656295220,1471298109.5273438
1656295221,1471308790.9023438
1656295222,1471319472.2773438
1656295223,1471330153.6484375
1656295224,1471340835.0234375
1656295225,1471351516.3984375
1656295226,1471362197.7734375
1656295227,1471372879.1484375
1656295228,1471383560.5195312
1656295229,1471394241.8945312
1656295230,1471404923.2695312
1656295231,1471415604.6445312
1656295232,1471426286.0195312
1656295233,1471436967.390625
1656295234,1471447648.765625
1656295235,1471458330.140625
1656295236,1471469011.515625
1656295237,1471479692.890625
1656295238,1471490374.265625
1656295239,1471501055.6367188
1656295240,1471511737.0117188
1656295241,1471522418.3867188
1656295242,1471533099.7617188
1656295243,1471543781.1367188
1656295244,1471554462.5078125
1656295245,1471565143.8828125
1656295246,1471575825.2578125
1656295247,1471586506.6328125
1656295248,1471597188.0078125
1656295249,1471607869.3828125
1656295250,1471618550.7539062
1656295251,1471629232.1289062
1656295252,1471639913.5039062
1656295253,1471650594.8789062
1656295254,1471661276.2539062
1656295255,1471671957.625
1656295256,1471682639.0
1656295257,1471693320.375
1656295258,1471704001.75
1656295259,1471714683.125
1656295260,1471725364.4960938
1656295261,1471736045.8710938
1656295262,1471746727.2460938
1656295263,1471757408.6210938
1656295264,1471768089.9960938
1656295265,1471778771.3710938
1656295266,1471789452.7421875
1656295267,1471800134.1171875
1656295268,1471810815.4921875
1656295269,1471821496.8671875
1656295270,1471832178.2421875
1656295271,1471842859.6132812
1656295272,1471853540.9882812
1656295273,1471864222.3632812
1656295274,1471874903.7382812
1656295275,1471885585.1132812
1656295276,1471896266.4882812
1656295277,1471906947.859375
1656295278,1471917629.234375
1656295279,1471928310.609375
1656295280,1471938991.984375
1656295281,1471949673.359375
1656295282,1471960354.7304688
1656295283,1471971036.1054688
1656295284,1471981717.4804688
1656295285,1471992398.8554688
1656295286,1472003080.2304688
1656295287,1472013761.6054688
1656295288,1472024442.9765625
1656295289,1472035124.3515625
1656295290,1472045805.7265625
1656295291,1472056487.1015625
1656295292,1472067168.4765625
1656295293,1472077849.8476562
1656295294,1472088531.2226562
1656295295,1472099212.5976562
1656295296,1472109893.9726562
1656295297,1472120575.3476562
1656295298,1472131256.71875
1656295299,1472141938.09375
1656295300,1472152619.46875
1656295301,1472163300.84375
1656295302,1472173982.21875
1656295303,1472184663.59375
1656295304,1472195344.9648438
1656295305,1472206026.3398438
1656295306,1472216707.7148438
1656295307,1472227389.0898438
1656295308,1472238070.4648438
1656295309,1472248751.8359375
1656295310,1472259433.2109375
1656295311,1472270114.5859375
1656295312,1472280795.9609375
1656295313,1472291477.3359375
1656295314,1472302158.7109375
1656295315,1472312840.0820312
1656295316,1472323521.4570312
1656295317,1472334202.8320312
1656295318,1472344884.2070312
1656295319,1472355565.5820312
1656295320,1472366246.953125
1656295321,1472376928.328125
1656295322,1472387609.703125
1656295323,1472398291.078125
1656295324,1472408972.453125
1656295325,1472419653.8242188
1656295326,1472430335.1992188
1656295327,1472441016.5742188
1656295328,1472451697.9492188
1656295329,1472462379.3242188
1656295330,1472473060.6992188
1656295331,1472483742.0703125
1656295332,1472494423.4453125
1656295333,1472505104.8203125
1656295334,1472515786.1953125
1656295335,1472526467.5703125
1656295336,1472537148.9414062
1656295337,1472547830.3164062
1656295338,1472558511.6914062
1656295339,1472569193.0664062
1656295340,1472579874.4414062
1656295341,1472590555.8164062
1656295342,1472601237.1875
1656295343,1472611918.5625
1656295344,1472622599.9375
1656295345,1472633281.3125
1656295346,1472643962.6875
1656295347,1472654644.0585938
1656295348,1472665325.4335938
1656295349,1472676006.8085938
1656295350,1472686688.1835938
1656295351,1472697369.5585938
1656295352,1472708050.9296875
1656295353,1472718732.3046875
1656295354,1472729413.6796875
1656295355,1472740095.0546875
1656295356,1472750776.4296875
1656295357,1472761457.8046875
1656295358,1472772139.1757812
1656295359,1472782820.5507812
1656295360,1472793501.9257812
1656295361,1472804183.3007812
1656295362,1472814864.6757812
1656295363,1472825546.046875
1656295364,1472836227.421875
1656295365,1472846908.796875
1656295366,1472857590.171875
1656295367,1472868271.546875
1656295368,1472878952.921875
1656295369,1472889634.2929688
1656295370,1472900315.6679688
1656295371,1472910997.0429688
1656295372,1472921678.4179688
1656295373,1472932359.7929688
1656295374,1472943041.1640625
1656295375,1472953722.5390625
1656295376,1472964403.9140625
1656295377,1472975085.2890625
1656295378,1472985766.6640625
1656295379,1472996448.0390625
1656295380,1473007129.4101562
1656295381,1473017810.7851562
1656295382,1473028492.1601562
1656295383,1473039173.5351562
1656295384,1473049854.9101562
1656295385,1473060536.28125
1656295386,1473071217.65625
1656295387,1473081899.03125
1656295388,1473092580.40625
1656295389,1473103261.78125
1656295390,1473113943.1523438
1656295391,1473124624.5273438
1656295392,1473135305.9023438
1656295393,1473145987.2773438
1656295394,1473156668.6523438
1656295395,1473167350.0273438
1656295396,1473178031.3984375
1656295397,1473188712.7734375
1656295398,1473199394.1484375
1656295399,1473210075.5234375
1656295400,1473220756.8984375
1656295401,1473231438.2695312
1656295402,1473242119.6445312
1656295403,1473252801.0195312
1656295404,1473263482.3945312
1656295405,1473274163.7695312
1656295406,1473284845.1445312
1656295407,1473295526.515625
1656295408,1473306207.890625
1656295409,1473316889.265625
1656295410,1473327570.640625
1656295411,1473338252.015625
1656295412,1473348933.3867188
1656295413,1473359614.7617188
1656295414,1473370296.1367188
1656295415,1473380977.5117188
1656295416,1473391658.8867188
1656295417,1473402340.2578125
1656295418,1473413021.6328125
1656295419,1473423703.0078125
1656295420,1473434384.3828125
1656295421,1473445065.7578125
1656295422,1473455747.1328125
1656295423,1473466428.5039062
1656295424,1473477109.8789062
1656295425,1473487791.2539062
1656295426,1473498472.6289062
1656295427,1473509154.0039062
1656295428,1473519835.375
1656295429,1473530516.75
1656295430,1473541198.125
1656295431,1473551879.5
1656295432,1473562560.875
1656295433,1473573242.25
1656295434,1473583923.6210938
1656295435,1473594604.9960938
1656295436,1473605286.3710938
1656295437,1473615967.7460938
1656295438,1473626649.1210938
1656295439,1473637330.4921875
1656295440,1473648011.8671875
1656295441,1473658693.2421875
1656295442,1473669374.6171875
1656295443,1473680055.9921875
1656295444,1473690737.3671875
1656295445,1473701418.7382812
1656295446,1473712100.1132812
1656295447,1473722781.4882812
1656295448,1473733462.8632812
1656295449,1473744144.2382812
1656295450,1473754825.609375
1656295451,1473765506.984375
1656295452,1473776188.359375
1656295453,1473786869.734375
1656295454,1473797551.109375
1656295455,1473808232.4804688
1656295456,1473818913.8554688
1656295457,1473829595.2304688
1656295458,1473840276.6054688
1656295459,1473850957.9804688
1656295460,1473861639.3554688
1656295461,1473872320.7265625
1656295462,1473883002.1015625
1656295463,1473893683.4765625
1656295464,1473904364.8515625
1656295465,1473915046.2265625
1656295466,1473925727.5976562
1656295467,1473936408.9726562
1656295468,1473947090.3476562
1656295469,1473957771.7226562
1656295470,1473968453.0976562
1656295471,1473979134.4726562
1656295472,1473989815.84375
1656295473,1474000497.21875
1656295474,1474011178.59375
1656295475,1474021859.96875
1656295476,1474032541.34375
1656295477,1474043222.7148438
1656295478,1474053904.0898438
1656295479,1474064585.4648438
1656295480,1474075266.8398438
1656295481,1474085948.2148438
1656295482,1474096629.5859375
1656295483,1474107310.9609375
1656295484,1474117992.3359375
1656295485,1474128673.7109375
1656295486,1474139355.0859375
1656295487,1474150036.4609375
1656295488,1474160717.8320312
1656295489,1474171399.2070312
1656295490,1474182080.5820312
1656295491,1474192761.9570312
1656295492,1474203443.3320312
1656295493,1474214124.703125
1656295494,1474224806.078125
1656295495,1474235487.453125
1656295496,1474246168.828125
1656295497,1474256850.203125
1656295498,1474267531.578125
1656295499,1474278212.9492188
1656295500,1474288894.3242188
1656295501,1474299575.6992188
1656295502,1474310257.0742188
1656295503,1474320938.4492188
1656295504,1474331619.8203125
1656295505,1474342301.1953125
1656295506,1474352982.5703125
1656295507,1474363663.9453125
1656295508,1474374345.3203125
1656295509,1474385026.6953125
1656295510,1474395708.0664062
1656295511,1474406389.4414062
1656295512,1474417070.8164062
1656295513,1474427752.1914062
1656295514,1474438433.5664062
1656295515,1474449114.9375
1656295516,1474459796.3125
1656295517,1474470477.6875
1656295518,1474481159.0625
1656295519,1474491840.4375
1656295520,1474502521.8085938
1656295521,1474513203.1835938
1656295522,1474523884.5585938
1656295523,1474534565.9335938
1656295524,1474545247.3085938
1656295525,1474555928.6835938
1656295526,1474566610.0546875
1656295527,1474577291.4296875
1656295528,1474587972.8046875
1656295529,1474598654.1796875
1656295530,1474609335.5546875
1656295531,1474620016.9257812
1656295532,1474630698.3007812
1656295533,1474641379.6757812
1656295534,1474652061.0507812
1656295535,1474662742.4257812
1656295536,1474673423.8007812
1656295537,1474684105.171875
1656295538,1474694786.546875
1656295539,1474705467.921875
1656295540,1474716149.296875
1656295541,1474726830.671875
1656295542,1474737512.0429688
1656295543,1474748193.4179688
1656295544,1474758874.7929688
1656295545,1474769556.1679688
1656295546,1474780237.5429688
1656295547,1474790918.9140625
1656295548,1474801600.2890625
1656295549,1474812281.6640625
1656295550,1474822963.0390625
1656295551,1474833644.4140625
1656295552,1474844325.7890625
1656295553,1474855007.1601562
1656295554,1474865688.5351562
1656295555,1474876369.9101562
1656295556,1474887051.2851562
1656295557,1474897732.6601562
1656295558,1474908414.03125
1656295559,1474919095.40625
1656295560,1474929776.78125
1656295561,1474940458.15625
1656295562,1474951139.53125
1656295563,1474961820.90625
1656295564,1474972502.2773438
1656295565,1474983183.6523438
1656295566,1474993865.0273438
1656295567,1475004546.4023438
1656295568,1475015227.7773438
1656295569,1475025909.1484375
1656295570,1475036590.5234375
1656295571,1475047271.8984375
1656295572,1475057953.2734375
1656295573,1475068634.6484375
1656295574,1475079316.0234375
1656295575,1475089997.3945312
1656295576,1475100678.7695312
1656295577,1475111360.1445312
1656295578,1475122041.5195312
1656295579,1475132722.8945312
1656295580,1475143404.265625
1656295581,1475154085.640625
1656295582,1475164767.015625
1656295583,1475175448.390625
1656295584,1475186129.765625
1656295585,1475196811.1367188
1656295586,1475207492.5117188
1656295587,1475218173.8867188
1656295588,1475228855.2617188
1656295589,1475239536.6367188
1656295590,1475250218.0117188
1656295591,1475260899.3828125
1656295592,1475271580.7578125
1656295593,1475282262.1328125
1656295594,1475292943.5078125
1656295595,1475303624.8828125
1656295596,1475314306.2539062
1656295597,1475324987.6289062
1656295598,1475335669.0039062
1656295599,1475346350.3789062
1656295600,1475357031.7539062
1656295601,1475367713.1289062
1656295602,1475378394.5
1656295603,1475389075.875
1656295604,1475399757.25
1656295605,1475410438.625
1656295606,1475421120.0
1656295607,1475431801.3710938
1656295608,1475442482.7460938
1656295609,1475453164.1210938
